object_id,ein,CntrctrNm_PrsnNm,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
202121309349303057,381498763,JS VIG CONSTRUCTION COMPANY,MR JOSEPH VIG,15040 CLEAT ST,PLYMOUTH,MI,481706014,CONSTRUCTIONS,1099210
202131319349302283,042105777,PIONEER COLLEGE CATERERS INC,12351 W 96TH TERRACE SUITE 204-W,LENEXA,KS,66215,FOOD SERVICES,900467
202131319349302283,042105777,TREE OF LIFE BOOKSTORE LP,1500 S WESTERN AVE,MARION,IN,46953,DATA SYSTEM SUPPORT,599238
202131319349302283,042105777,SSC INC,25 CONTROLS DRIVE,SHELTON,CT,60484,SECURITY,259703
202131319349302283,042105777,ENTERCOM COMMUNICATIONS CORP,PO BOX 74090,CLEVELAND,OH,44194,MARKETING SUPPORT,240025
202131319349302283,042105777,TAYLOR MADE CONTRACTING LLC,25 HAVARD STREET,WEYMOUTH,MA,02188,PROPERTY IMPROVEMENTS,145065
202013189349306366,136171197,CHANGE HEALTHCARE LLC,PO BOX 742526,ATLANTA,GA,303742526,BILLING SERVICES,12384214
202013189349306366,136171197,SCRIBE AMERICA LLC,PO BOX 417756,BOSTON,MA,022417756,CONSULTANTS,2533298
202013189349306366,136171197,VRP OF NY PA,25983 NETWORK PLACE,CHICAGO,IL,606731259,PHYSICIAN SERVICES,2121749
202013189349306366,136171197,JACKSON LABORATORY,90260 COLLECTIONS CENTER DRIVE,CHICAGO,MA,60693,LAB TESTING,1927033
202013189349306366,136171197,OGDEN CAP PROPERTIES LLC,225 E 95TH STREET,NEW YORK,NY,10128,REAL ESTATE AGENT,1846402
202013189349306371,942992642,IWORKGLOBALLLC,19080 LOMITA AVE,SONOMA,CA,95476,TEMPORARY AGENCY,692671
202013189349306371,942992642,ELSEVIER INC,POBOX 9533,NEW YORK,NY,100879533,ACADEMIC CONSULTANTS,653389
202013189349306371,942992642,One Diversified LLC,2975 Northwoods Pkwy,NORCROSS,GA,30071,IT SERVICES,572557
202013189349306371,942992642,Laerdal Medical Corporation,Loclbox 4987 P O Box 8500,PHILADELPHIA,PA,19178,Academic Consultants,489059
202013189349306371,942992642,Quest Media and Supplies Inc,9000 Foothills Boulevard Suite 100,ROSEVILLE,CA,95747,IT SERVICES,467113
202013189349306726,136192377,40 Rector Condomium,295 Madison Avenue 2nd FL,New York,NY,10017,Common Area Maintena,1574510
202013189349306726,136192377,ACSA,PO Box 416799,Boston,MA,02241,Benefit Consolidatio,1079429
202013189349306726,136192377,TRIANGLE PLAZA HUB LLC,30-56 WHITESTONE EXP,Whitestone,NY,11354,Common Area Maintena,236131
202013189349306726,136192377,NCHENG LLP,40 WALL STREET 32nd Floor,NEW YORK,NY,10005,Consulting,143520
202013189349306726,136192377,BOND SCHOENECK & KING PLLC,600 3rd Ave,New York,NY,10016,LEGAL,119101
202021349349301942,550357039,AVI FOODSYSTEMS INC,EDUCATION/HEALTHCARE DIVISION 2590,WARREN,OH,44483,FOOD-CATERING,1675547
202021349349301942,550357039,PRAY CONSTRUCTION COMPANY,10331 TEAYS VALLEY RD,SCOTT DEPOT,WV,25560,CONSTRUCTION,506938
202021349349301942,550357039,FIELDTURF USA INC,350 CO RD 255,GEORGETOWN,TX,78633,SPORTING EQUIP,397000
202021349349301942,550357039,SPILMAN THOMAS & BATTLE PLLC,300 KANAWHA BLVD E,CHARLESTON,WV,25301,LEGAL,331074
202021349349301942,550357039,APPLE INC,1111 OLD EAGLE SCHOOL ROAD,WAYNE,PA,19087,EQUIPMENT LEASE,300158
202001979349302065,362167817,The Family Institute,618 Library Pl,Evanston,IL,60201,Instruction services,17299667
202001979349302065,362167817,NORTHWESTERN MEMORIAL HOSPITAL,251 EAST HURON,CHICAGO,IL,60611,Clinical services,4741676
202001979349302065,362167817,Jenner & Block LLP,353 North Clark Street,Chicago,IL,60654,Legal services,4132651
202001979349302065,362167817,The Free Enterprise System Inc,One Sodrel Drive,Jeffersonville,IN,47130,transportation services,3515979
202001979349302065,362167817,Allied Universal Security Services,161 Washington St,Conshohocken,PA,19428,security services,2807116
202121059349302042,610482955,SODEXO,2001 NEWBURG RD,Louisville,KY,40205,FOOD SERVICES,4388292
202121059349302042,610482955,FACILITIES MANAGEMENT SERVICES,4400 BISHOP LN,Louisville,KY,40218,CLEANING SERVICE,1297963
202121059349302042,610482955,CLARK AND RIGGS PRINTING,1705 W JEFFERSON ST,Louisville,KY,40203,PRINTING SERVICES,535842
202121059349302042,610482955,COLLEGIS LLC,1415 22ND ST STE 220,Louisville,KY,40218,HIGHER ED CONSULTANT,432200
202121059349302042,610482955,GOOGLE INC,1800 AMPHITHEATRE PARKWAY,Mountain View,CA,94040,ADVERTISING SERVICES,391047
202121059349302102,131628149,Ellucian Company LP,62578 Collections Center Drive,Chicago,IL,60693,Programming Service,619071
202121059349302102,131628149,Jackson Lewis P C,P O Box 416019,Boston,MA,02241,Legal Service,464466
202121059349302102,131628149,Mamais Contracting Corp,CO Stavroula Mamais,256 West 124TH Street,New York,NY,10027,Construction service,253625
202121059349302102,131628149,Skidmore Owings and Merrill LLP,14 Wall Street,New York,NY,10005,Architecture,249075
202121059349302102,131628149,Stroock and Stroock and Lavan LLP,180 Maiden Lane,New York,NY,10038,Legal Service,245598
202141349349304219,042103629,2U INC,8201 CORPORATE DRIVE S 900,LANDOVER,MD,20785,ONLINE PROGRAM PARTNER,48044746
202141349349304219,042103629,ARAMARK SERVICES INC,1101 MARKET STREET,PHILADELPHIA,PA,19107,FOOD SERVICES,4735738
202141349349304219,042103629,C&W FACILITY SERVICES INC,4002 SOLUTIONS CENTER,CHICAGO,IL,60677,FACILITIES MGMT.SERVICES,3033491
202141349349304219,042103629,ALCHEMY,575 DOUBLE EAGLE COURT STE 220,RENO,NV,89521,SOFTWARE CONSULTING,1271688
202141349349304219,042103629,ELKUS MANFREDI ARCHITECTS LTD,25 DRYDOCK AVE,BOSTON,MA,02210,ARCHITECTURE SERVICES,1189365
202141349349304474,231484178,CLOUD CONTROL MEDIA LLC,1000 BESTGATE ROAD SUITE 302,ANNAPOLIS,MD,21401,DIGITAL MARKETING,128543
202141349349304474,231484178,YDOP LLC,127 E ORANGE STREET,LANCASTER,PA,17602,INTERNET MARKETING,118850
202141379349304104,060646973,DIMEO CONSTRUCTION COMPANY,75 CHAPMAN STREET,PROVIDENCE,RI,02905,CONSTRUCTION & RELATED SERVICES,127376626
202141379349304104,060646973,SKANSKA USA BUILDING INC,389 INTERPACE PARKWAY 5TH FLOOR,PARSIPPANY,NJ,07054,CONSTRUCTION & RELATED SERVICES,74019190
202141379349304104,060646973,THE WHITING-TURNER CONTRACTING COMPANY,300 EAST JOPPA ROAD,BALTIMORE,MD,21286,CONSTRUCTION & RELATED SERVICES,36235796
202141379349304104,060646973,Shawmut Woodworking & Supply Inc,560 Harrison Avenue,Boston,MA,02118,construction & related services,26261408
202141379349304104,060646973,Petra Construction Corporation,98 Rebeschi Drive,NORTH Haven,CT,06473,CONSTRUCTION & RELATED SERVICES,22667649
202101379349301725,251125048,AIMS GROUP INC,31805 W EIGHT MILE ROAD,LIVONIA,MI,48152,CONSTRUCTION,5317825
202101379349301725,251125048,SAGE DINING SERVICES INC,1402 YORK RD STE 100,LUTHERVILLE,MD,21093,FOOD AND DINING,1893458
202101379349301725,251125048,AM-GARD INC,600 MAIN STREET,PITTSBURGH,PA,15215,SECURITY,228211
202101379349301725,251125048,JENZABER,PO BOX 55018,BOSTON,MA,02205,SOFTWARE,194138
202101379349301725,251125048,EBSCO INFORMATION SERVICES,PO BOX 204661,DALLAS,TX,75320,LIBRARY,167944
202043539349300039,930386890,SODEXO INC,DEPT 43283,LOS ANGELES,CA,90088,DINING HALL MGT,868319
202043539349300039,930386890,AFFILIATED MEDIA LLC,7080 SW BEVELAND ST,PORTLAND,OR,97223,ADVERTISING,301388
202043539349300039,930386890,RICHARD HARRISON BAILEY INC,1 INDIANA SQUARE,STE 2650,INDIANAPOLIS,IN,46204,WEBSITE CONSULT,278218
202043539349300039,930386890,ELLUCIAN INC,62814 COLLECTIONS CENTER DR,CHICAGO,IL,60693,SOFTWARE SUPPOR,243872
202043539349300039,930386890,PROFECTUS INC,11851 NE GLEN WIDING DR B,PORTLAND,OR,97220,CUSTODIAL,196447
202101359349301715,951911219,Sodexo Inc,146 E Foothills Blvd,Claremont,CA,91711,Food Service,2396454
202101359349301715,951911219,DPR Construction,4665 MacArthur Court Ste 100,Newport Beach,CA,92660,Construction,2389444
202101359349301715,951911219,Steinberg Hart,818 W 7th Street Ste 1100,Los Angeles,CA,90017,Architect,1239377
202101359349301715,951911219,Francisco M Ortega,252 W 19th Street,Upland,CA,91784,General Contractor,528874
202101359349301715,951911219,Musick Peeler & Garrett LLP,One Wilshire Blvd 624 S Grand Ave,Los Angeles,CA,900173383,Legal Counsel,173047
202141379349305514,231352689,Christian Counseling & Educational Fdn,1803 East Willow Grove Ave,Glenside,PA,19038,Teaching Fees,817031
202141379349305514,231352689,Delran,7909 Flourtown Avenue,Wyndmoor,PA,19038,Construction Services,660183
202141379349305514,231352689,Teamlogic IT,2 Swamp Road,Newtown,PA,18940,IT Services,631747
202141379349305514,231352689,Openbook Communications,3802 Nicollet Ave Suite 204,Minneapolis,MN,55409,Capital Campaign Assistance,256300
202141379349305514,231352689,Daroff Design,2121 Market Street,Philadelphia,PA,19103,Architectural,224484
202130439349301658,381368367,Creative Dining,3201 Burton Street SE,Grand Rapids,MI,49501,Student Food Service,184146
202130439349301658,381368367,Hidalgo & DeVries,1700 Lamberton Creek Ct NE,Grand Rapids,MI,49505,Marketing/Promotion,144538
202130639349300808,237133739,Higher Education Servicing Corporation,4381 W Green Oaks Blvd Suite 200,Arlington,TX,760164452,Program Administration and Student loan Servicing,7380254
202130639349300808,237133739,Norton Rose Fulbright US LLP,1301 McKinney,Suite 5100,Houston,TX,770103095,"Legal services (bond counsel, general counsel)",156995
202130639349300808,237133739,Wells Fargo Bank,WF 8113,PO Box 1450,Minneapolis,MN,554858113,Trustee services fees,102956
202130639349301038,042620216,CAMPUS MANAGEMENT,4201 CONGRESS AVENUE,BOCA RATON,FL,33487,SOFTWARE CONSULTING,486872
202130639349301038,042620216,NORTH AMERICAN THEATRIX,65 INDUSTRIAL DRIVE,SOUTHINGTON,CT,06489,AUDIO/VISUAL CONSULTING,409283
202130639349301038,042620216,FUSEIDEAS,8 WINCHESTER PLACE SUITE 303,WINCHESTER,MA,01890,MARKETING,357597
202130639349301038,042620216,SCHNEIDER ASSOCIATES,2 OLIVER STREET SUITE 402,BOSTON,MA,02109,MARKETING,210349
202130639349301038,042620216,CHAPMAN CONSTRUCTION AND DESIGN,84 WINCHESTER STREET,NEWTON,MA,02461,CONSTRUCTION,152480
202130899349300208,410693962,MCGOUGH CONSTRUCTION,PO BOX 1450,MINNEAPOLIS,MN,55485,CONSTRUCTION,6049235
202130899349300208,410693962,BON APPETIT MANAGEMENT CO,91337 COLLECTIONS DRIVE,CHICAGO,IL,60603,FOOD SERVICE,5334867
202130899349300208,410693962,IES,33 W MONROE ST STE 2300,CHICAGO,IL,60603,STUDY ABROAD PROGRAMS,855330
202130899349300208,410693962,WORLD LEARNING INC,1 KIPLING RD,BRATTLEBORO,VT,05301,STUDY ABROAD PROGRAMS,642353
202130899349300208,410693962,SILCHESTER INTERNATIONAL INVESTORS INC,780 3RD AV,NEW YORK,NY,10017,INVESTMENT FEES,633916
202141379349304349,050258810,SODEXO,620 MICHIGAN AVENUE NE,WASHINGTON,DC,20064,FOOD SERVICE,10818801
202141379349304349,050258810,New England Construction Co Inc,293 Bourne Avenue,RUMFORD,RI,02916,Construction,6960825
202141379349304349,050258810,AZ Corporation,PO Box 370,NORTH STONINGTON,CT,06359,Construction,4912931
202141379349304349,050258810,Bond Bros Inc,10 Cabot Road Ste 301,MEDFORD,MA,021555713,Construction,3499830
202141379349304349,050258810,EYP Architecture Engineering PC,470 Atlantic Ave 7th Floor,BOSTON,MA,02210,Architecture/Design,862897
202121349349300922,250965601,RYCON CONSTRUCTION INC,2525 LIBERTY AVENUE,PITTSBURGH,PA,15222,CONSTRUCTION,4765788
202121349349300922,250965601,MOSITES CONSTRUCTION COMPANY,400 MOSITES WAY,PITTSBURGH,PA,15205,CONSTRUCTION,4748747
202121349349300922,250965601,BON APPETIT MANAGEMENT COMPANY,2400 YORKMONT ROAD,CHARLOTTE,NC,28217,FOOD SERVICES,4020099
202121349349300922,250965601,CHADWICK CONTRACTING LLC,3854 JEFFERSON AVENUE,WASHINGTON,PA,15301,CONSTRUCTION,1536453
202121349349300922,250965601,DANNY WEST PAINTING,198 MALONE RIDGE ROAD,WASHINGTON,PA,15301,CONSTRUCTION,746423
202110999349301006,952592468,Bar Bri Inc,12222 Merit Drive Suite 1340,Dallas,TX,75251,Examination Prep,132900
202141349349305189,314379532,Bon Appetit,91337 Collections Drive,Chicago,IL,60693,Campus Dining Service,1456396
202141349349305189,314379532,Eat ' N Park Hospitality Group,285 E Waterfront Drive,Homestead,PA,15120,Campus Dining Service,1317515
202141349349305189,314379532,ABM Onsite Services,75 Remittance Drive,Suite 3011,Chicago,IL,60675,Campus Janitorial Service,547401
202141349349305189,314379532,Havenwood Group LLC,2596 Wellesley Rd,Columbus,OH,43209,Construction,388039
202141349349305189,314379532,Ruscilli Construction,5000 Arlington Centre Blvd,Suite 300,Columbus,OH,43220,Construction,385866
202111379349307216,131967321,ELLUCIAN COMPANY LP,62590 COLLECTIONS CENTER DRIVE,CHICAGO,IL,60693,INFORMATION TECHNOLOGY,4522571
202111379349307216,131967321,LESSINGS,3500 SUNRISE HWY SUITE 100,GREAT RIVER,NY,11739,HOSPITALITY,3037021
202111379349307216,131967321,BOND SCHOENECK & KING PLLC,ONE LINCOLN CENTER,SYRACUSE,NY,13202,ATTORNEY,885125
202111379349307216,131967321,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PKWY SW,CEDAR RAPIDS,IA,52404,STUDENT SERVICES,237904
202111379349307216,131967321,MEDIACURRENT INTERACTIVE SOLUTIONS LLC,3180 NORTH POINT PARKWAY,ALPHARETTA,GA,30005,MARKETING,219904
202130909349301518,204734568,PLEASANT VALLEY SCHOOL DISTRICT,600 TEMPLE AVE,CAMARILLO,CA,93010,OVERSIGHT/OTHER SVCS,2639853
202130909349301518,204734568,EXCELLENT EDUCATION DEVELOPMENT,409 CAMINO DEL RIO SO 200,SAN DIEGO,CA,92108,BUSINESS SERVICES,132271
202130909349301518,204734568,DURHAM SCHOOL SERVICES,4029 LAS VIRGENES RD,CALABASA,CA,91302,TRANSPORTATION SVCS,106466
202013299349300981,480851998,none
202043469349300719,620485733,SOLOMON BUILDERS INC,4539 TROUSDALE DR,NASHVILLE,TN,372044513,CONSTRUCTION,5793458
202043469349300719,620485733,DF CHASE INC,3001 ARMORY DR STE 200,NASHVILLE,TN,372043711,CONSTRUCTION,5461599
202043469349300719,620485733,SODEXO INC AND AFFILIATES,PO BOX 360170,PITTSBURGH,PA,152516170,FOOD SERVICE,4650675
202043469349300719,620485733,AMERICAN CONSTRUCTORS INC,PO BOX 120129,NASHVILLE,TN,372120129,CONSTRUCTION,3772732
202043469349300719,620485733,US BANK,PO BOX 86,MINNEAPOLIS,MN,554860086,FINANCIAL SERVICES,3397196
202140329349301534,610444825,Congleton Hacker Company,872 Floyd Drive,Lexington,KY,40505,General Contractor,12647271
202140329349301534,610444825,Bon Apetit Management Company,201 Redwood Shores Parkway,Suite 100,Redwood Shores,CA,94065,Food Service Provider,2003904
202140329349301534,610444825,Asgard Services LLC,3414 South Burdick Street,Kalamazoo,MI,49001,Construction Materials,1213291
202140329349301534,610444825,Infra-Metals Co,580 Middletown Blvd,Suite D-100,Langhorne,PA,19047,Construction Materials,399330
202140329349301534,610444825,imi South LLC,1440 Selinda Avenue,Louisville,KY,40213,Construction Materials,362413
202111189349300141,390833608,Mayer Helminiak Architects,10521 N Port Washington Rd,Mequon,WI,53092,Architectural Design services,191306
202111189349300141,390833608,Midwest Fiber Networks,6070 N Flint Rd,Glendale,WI,532093714,Cabling installation,391694
202111189349300141,390833608,Dell Marketing,1 Dell Way,Round Rock,TX,786820001,Computers,361181
202111189349300141,390833608,Lamar Companies,Box 96030,Baton Rouge,LA,708969030,Advertising,153650
202111189349300141,390833608,Roth Electrical LLC,G2130 E Hemphill Rd,Burton,MI,485291307,Electrical work,152638
202141179349301104,570314380,HARPER CORPORATION,35 W COURT STREET SUITE 400,GREENVILLE,SC,29601,RENOVATION/CONSTRUCTION,1985867
202141179349301104,570314380,SODEXO DINING,580 E MAIN STREET,SPARTANBURG,SC,29302,DINING SERVICES,1436042
202141179349301104,570314380,PRODUCTIONS UNLIMITED INC,175 OLD AIRPORT ROAD,ROEBUCK,SC,29376,RENOVATION/CONSTRUCTION,880284
202141179349301104,570314380,THE BUDD GROUP INC,PO BOX 890856,CHARLOTTE,NC,282890856,FACILITIES,794040
202141179349301104,570314380,MINDPOWER INC,337 GEORGIA AVENUE SE,ATLANTA,GA,30312,MARKETING,339718
202120359349300607,980085912,BILU SYSTEM CO LTD,1-29-1 NISHIGOTANDA SHINAGAWAKU,TOKYO,JA,OFFICE MANAGEMENT,2452345
202120359349300607,980085912,REPAST CO LTD,7-13-8 GINZA CHUO,TOKYO,JA,SCHOOL LUNCH SUPPLIER,875413
202120359349300607,980085912,JTB CORPORATE SALES INC,3-2-5 KASUMIGASEKI CHIYODAKU,TOKYO,JA,TRAVEL AGENCY,620661
202120359349300607,980085912,MARUZEN-YUSHODO CO LTD,2-3-10 NIHONBASHI CYUOUKU,TOKYO,JA,BOOKSTORE,579731
202120359349300607,980085912,MEITETSU WORLD TRAVEL,14-19-2 CHOME MEIEKI-MINAMI,TOKYO,JA,TRAVEL AGENCY,501225
202140469349300529,020222120,Eat'N Park Hospitality Group,PO Box 644091,Pittsburgh,PA,152644091,Food & Maintenance,2614132
202140469349300529,020222120,EAB Global Inc,PO Box 603519,Charlotte,NC,282603519,Consulting,553999
202140469349300529,020222120,Ernst & Young US LLP,PO Box 640382,Pittsburgh,PA,152640382,Consulting,400000
202140469349300529,020222120,John K's Painting Co LLC,55 Nelson Street,Manchester,NH,03103,Painting,257293
202140469349300529,020222120,Danaher Floor Restoration Inc,PO Box 96,North Clarendon,VT,05759,Building Maintenance,145735
202100419349301800,951644593,CERTIFIED MAINTENANCE SERVICES INC,1900 EAST WARNER AVE 1-J,SANTA ANA,CA,92705,JANITORIAL/HOUSEKEEPING SERVICES,302513
202100419349301800,951644593,SINCERUS SOLUTIONS INC,625 FAIR OAKS AVE SUITE 288,SOUTH PASADENA,CA,91030,TEMPORARY STAFFING,177887
202100419349301800,951644593,ONTARIO REFRIGERATION SERVICES INC,635 S MOUNTAIN AVENUE,ONTARIO,CA,91762,HVAC MAINTENANCE & REPAIRS,122743
202100419349301800,951644593,ABM ONSITE SERVICES - WEST INC,1150 S OLIVE STRET FLOOR 19,LOS ANGELES,CA,90015,SHUTTLE SERVICES,116176
202131319349303608,231352655,Aramark Management Services,1741 Business Center Drive,Reston,VA,20190,Facilities Maintenance Contractor,5919842
202131319349303608,231352655,Thompson Hospitality,505 Huntmar Park Drive,Suite 350,Herndon,VA,20170,Food Service Provider,4785196
202131319349303608,231352655,Ellucian,4375 Fair Lakes Court,Fairfax,VA,22033,ERP System Provider,566408
202131319349303608,231352655,Ace Interiors LLC,239 Old Churchmans Road,New Castle,DE,19720,Building Contracting,207585
202131319349303608,231352655,Sheepdog Protective Services,2575 Eastern Boulevard,Suite 209,York,PA,17402,Security Services,118300
202141319349302444,540534105,Meriwether-Godsey,4944 Old Boonsboro Road,LYNCHBURG,VA,24503,FOOD SERVICES,1667880
202141319349302444,540534105,clearspan,703 hebron ave floor 3,GLASTONBURY,CT,06033,construction,710775
202141319349302444,540534105,campbell insurance,po box 677,LYNCHBURG,VA,24505,insurance,280526
202141319349302444,540534105,lipman hearne inc,200 S michigan ave 16th floor,CHICAGO,IL,60604,campaign ads,258902
202141319349302444,540534105,Capture LLC,2303 River Road,LOUISVILLE,KY,40206,marketing,237013
202121049349300712,590637903,WILLIS A SMITH CONSTRUCTION,5001 LAKEWOOD RANCH BLVD N,SARASOTA,FL,34240,CONSTRUCTION SERVICES,19812832
202121049349300712,590637903,CHARTWELLS DINING SERVICES,2400 YORKMONT RD,CHARLOTTE,NC,28217,DINING SERVICES,2484094
202121049349300712,590637903,AYERSSAINTGROSS INCORPORATED,1040 HULL ST STE 100,BALTIMORE,MD,21230,DESIGN SERVICES,2196624
202121049349300712,590637903,CUSTODIAL MAINTENANCE INC,6222 TOWER LANE STE A-7,SARASOTA,FL,34240,CUSTODIAL SERVICES,1399371
202121049349300712,590637903,TOM WESSEL CONSTRUCTION CORP,2639 FRUITVILLE RD 303,SARASOTA,FL,34240,CONSTRUCTION SERVICES,719204
202121049349300922,231352688,MEDIA WORKS LTD,1425 CLARKVIEW ROAD SUITE 500,BALTIMORE,MD,21209,ADVERTISING SERVICES,1985846
202121049349300922,231352688,TARGET BUILDING CONSTRUCTION INC,1124 CHESTER PIKE SUITE 1225,CRUM LYNNE,PA,19022,CONSTRUCTION SRVCS,1873227
202121049349300922,231352688,RC LEGNINI COMPANY INC,46 PENNSYLVANIA AVE,MALVERN,PA,19355,CONSTRUCTION SRVCS,1833511
202121049349300922,231352688,IES ABROAD,33 WEST MONROE STREET SUITE 2300,CHICAGO,IL,60603,INT'L EDU SERVICES,1332508
202121049349300922,231352688,VINCENT LIGHT SYSTEMS COMPANY,PO BOX 6202,HERMITAGE,PA,16148,LIGHTING SERVICES,962638
202100499349301705,391399196,EAB,1920 East Parham Rd,Richmond,VA,23228,Education Consulting,621752
202100499349301705,391399196,Conway Olejniczek & Jerry SC,231 S Adams St,Green Bay,WI,54305,Attorney,292724
202100499349301705,391399196,Tweet Garot Mechanical Inc,325 Reid St,De Pere,WI,54115,Mechanical Contractor,269281
202100499349301705,391399196,Lamers Bus Lines Inc,2407 S Point Rd,Green Bay,WI,54313,Bussing,225832
202100499349301705,391399196,Corcoran Glass & Paint Inc,N 1000 Craftsmen Dr,Greenville,WI,54942,Construction,190027
202130919349300043,626047697,JENKINS WILSON TAYLOR & HUNT,3015 CARRINGTON MILL,MORRISVILLE,NC,27560,LEGAL,249786
202130919349300043,626047697,PIPER COMMUNICATIONS,PO BOX 2064,KNOXVILLE,TN,37901,CONSULTING,100020
202130919349301013,560556753,ARAMARK CAMPUS SERVICES,LR BOX 7476,HICKORY,NC,28603,FOOD SERVICES,984358
202130919349301013,560556753,ARAMARK FACILITIES SERVICES,1255 CRESCENT GREEN DR STE 210,CARY,NC,27518,MAINTENANCE & HOUSEKEEPING,923654
202130919349301013,560556753,DAVID E LOOPER & CO,PO BOX 3224,HICKORY,NC,28603,CONSTRUCTION NEEDS,875069
202130919349301013,560556753,ELLUCIAN COMPANY LP,4 COPUNTRY VIEW ROAD,MALVERN,PA,19355,INFORMATION TECH CONSULTANTS,697019
202130919349301013,560556753,SIGMON CLARK MACKIE HANEY & FERRELL,PO DRAWER 1470,HICKORY,NC,28603,PRIVATE ATTORNEYS,358960
202101379349301780,150532081,VIP Structures Inc,One Websters Landing,SYRACUSE,NY,132021044,Architects,4379526
