object_id,ein,RgnTxt,PrpsOfGrntTxt,CshGrntAmt,MnnrOfCshDsbrsmntTxt
201721329349306287,381359081,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL, PAKIS",DIRECT ENROLLMENT IN OFF-CAMPUS PROGRAM,11763,WIRE TRANSFER,N/A,N/A
201721329349306287,381359081,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",DIRECT ENROLLMENT IN OFF-CAMPUS PROGRAM,13614,WIRE TRANSFER,N/A,N/A
201721329349306287,381359081,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",DIRECT ENROLLMENT IN OFF-CAMPUS PROGRAM,7290,WIRE TRANSFER,N/A,N/A
201721329349306287,381359081,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL, PAKIS",RECRUITING POTENTIAL STUDENTS,28693,WIRE TRANSFER,N/A,N/A
201721329349306287,381359081,EUROPE (INCLUDING ICELAND & GREENLAND),DIRECT ENROLLMENT IN OFF-CAMPUS PROGRAM,17800,WIRE TRANSFER,N/A,N/A
201721319349302527,430653611,East Asia and the Pacific,Research,157518,Check
201721319349302527,430653611,East Asia and the Pacific,Research,21708,Check
201721319349302527,430653611,East Asia and the Pacific,Research,45443,Check
201721319349302527,430653611,East Asia and the Pacific,Research,5562,Check
201721319349302527,430653611,East Asia and the Pacific,Research,42253,Wire Transfer
201721319349302527,430653611,East Asia and the Pacific,Research,27940,Wire Transfer
201721319349302527,430653611,East Asia and the Pacific,Research,93053,Wire Transfer
201721319349302527,430653611,East Asia and the Pacific,Research,101010,Wire Transfer
201721319349302527,430653611,East Asia and the Pacific,Research,15621,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,95220,Check
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,145816,Check
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,33102,Check
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,24340,Check
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,81179,Check
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,64742,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,47628,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,5625,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,47092,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,38799,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,17481,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,39084,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,122114,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,20496,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,31586,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,15205,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,61085,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,32856,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,8499,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,10965,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,9575,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,111783,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,100000,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,20223,Wire Transfer
201721319349302527,430653611,Europe Including Iceland and Greenland,Research,78068,Wire Transfer
201721319349302527,430653611,Middle East and North Africa,Research,11565,Wire Transfer
201721319349302527,430653611,Middle East and North Africa,Research,83043,Wire Transfer
201721319349302527,430653611,North America,Research,24664,Check
201721319349302527,430653611,North America,Research,17577,Check
201721319349302527,430653611,North America,Research,6511,Check
201721319349302527,430653611,North America,Research,30812,Check
201721319349302527,430653611,North America,Research,24048,Check
201721319349302527,430653611,North America,Research,30323,Wire Transfer
201721319349302527,430653611,South America,Research,42636,Wire Transfer
201721319349302527,430653611,South Asia,Research,53067,Wire Transfer
201721319349302527,430653611,South Asia,Research,13824,Wire Transfer
201721319349302527,430653611,South Asia,Research,82608,Wire Transfer
201721319349302527,430653611,South Asia,Research,44044,Wire Transfer
201721319349302527,430653611,Sub-Saharan Africa,Research,14408,Wire Transfer
201721319349302527,430653611,Sub-Saharan Africa,Research,130570,Wire Transfer
201721319349302527,430653611,Sub-Saharan Africa,Research,15000,Wire Transfer
201721319349302527,430653611,Sub-Saharan Africa,Research,542500,Wire Transfer
201721319349302527,430653611,Sub-Saharan Africa,Research,55961,Wire Transfer
201721319349302527,430653611,Sub-Saharan Africa,Research,168250,Wire Transfer
201721319349302527,430653611,Sub-Saharan Africa,Research,227196,Wire Transfer
201721319349302527,430653611,Sub-Saharan Africa,Research,38500,Wire Transfer
201721319349302527,430653611,Sub-Saharan Africa,Research,136122,Wire Transfer
201731289349301003,620476822,Central America and the Caribbean,Subcontracts-Research,179895,Wire,N/A,N/A
201731289349301003,620476822,Central America and the Caribbean,Subcontracts-Research,25171,Wire,N/A,N/A
201731289349301003,620476822,East Asia and the Pacific,Subcontracts-Research,18037,Wire,N/A,N/A
201731289349301003,620476822,East Asia and the Pacific,Subcontracts-Research,51136,Wire,N/A,N/A
201731289349301003,620476822,East Asia and the Pacific,Subcontracts-Research,65112,Wire,N/A,N/A
201731289349301003,620476822,East Asia and the Pacific,Subcontracts-Instruction,10411,Wire,N/A,N/A
201731289349301003,620476822,Europe (Including Iceland and Greenland),Subcontracts-Research,62084,Wire,N/A,N/A
201731289349301003,620476822,Europe (Including Iceland and Greenland),Subcontracts-Research,287556,Wire,N/A,N/A
201731289349301003,620476822,Europe (Including Iceland and Greenland),Subcontracts-Research,74535,Wire,N/A,N/A
201731289349301003,620476822,Europe (Including Iceland and Greenland),Subcontracts-Research,97657,Wire,N/A,N/A
201731289349301003,620476822,North America,Subcontracts-Research,160835,Check,N/A,N/A
201731289349301003,620476822,North America,Subcontracts-Research,32659,Check,N/A,N/A
201731289349301003,620476822,South America,Subcontracts-Research,7578,Wire,N/A,N/A
201731289349301003,620476822,South America,Subcontracts-Research,117738,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-Instruction,16571,Wire,N/A,N/A
201731289349301003,620476822,Central America and the Caribbean,Subcontracts-Research,76899,Wire,N/A,N/A
201731289349301003,620476822,East Asia and the Pacific,Subcontracts-Research,121118,Wire,N/A,N/A
201731289349301003,620476822,East Asia and the Pacific,Subcontracts-Research,33480,Wire,N/A,N/A
201731289349301003,620476822,East Asia and the Pacific,Subcontracts-Research,52088,Wire,N/A,N/A
201731289349301003,620476822,East Asia and the Pacific,Subcontracts-Research,50645,Wire,N/A,N/A
201731289349301003,620476822,Europe (Including Iceland and Greenland),Subcontracts-Research,89897,Check,N/A,N/A
201731289349301003,620476822,Europe (Including Iceland and Greenland),Subcontracts-Research,14700,Wire,N/A,N/A
201731289349301003,620476822,Europe (Including Iceland and Greenland),Subcontracts-Research,6710,Wire,N/A,N/A
201731289349301003,620476822,Europe (Including Iceland and Greenland),Subcontracts-Research,27840,Check,N/A,N/A
201731289349301003,620476822,Europe (Including Iceland and Greenland),Subcontracts-Research,34148,Wire,N/A,N/A
201731289349301003,620476822,North America,Subcontracts-Research,54841,Wire,N/A,N/A
201731289349301003,620476822,North America,Subcontracts-Research,154561,Wire,N/A,N/A
201731289349301003,620476822,North America,Subcontracts-Research,71428,Wire,N/A,N/A
201731289349301003,620476822,North America,Subcontracts-Research,27883,Check,N/A,N/A
201731289349301003,620476822,South America,Subcontracts-Research,356379,Wire,N/A,N/A
201731289349301003,620476822,South America,Subcontracts-Research,229500,Wire,N/A,N/A
201731289349301003,620476822,South America,Subcontracts-Research,814512,Wire,N/A,N/A
201731289349301003,620476822,South America,Subcontracts-Research,20098,Wire,N/A,N/A
201731289349301003,620476822,South America,Subcontracts-Research,273956,Wire,N/A,N/A
201731289349301003,620476822,South America,Subcontracts-Research,68596,Wire,N/A,N/A
201731289349301003,620476822,South Asia,Subcontracts-Research,7501,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,30606,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,58704,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-Research,107592,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,16980,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,13648,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,56847,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,16818,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,11878,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,53174,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,122984,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,10520,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,6744,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,18303,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-Instruction,69875,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-Research and Patient Care,13192778,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,103754,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,38347,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,26814,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,25586,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,13831,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,89658,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-Research,5294,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,21082,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-Research,70449,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,40472,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,15051,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-General,13963,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-Research,7374,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-Instruction,10000,Wire,N/A,N/A
201731289349301003,620476822,Sub-Saharan Africa,Subcontracts-Instruction,25386,Wire,N/A,N/A
201721319349303822,250969449,EUROPE (INCLUDING ICELAND & GREENLAND),SUBCONTRACTS,489543,CASH; ELECTRONIC FUND TRANSFER,N/A,N/A
201721319349303822,250969449,MIDDLE EAST AND NORTH AFRICA,SUBCONTRACTS,98605,CASH; ELECTRONIC FUND TRANSFER,N/A,N/A
201721319349303822,250969449,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",SUBCONTRACTS,91024,CASH; ELECTRONIC FUND TRANSFER,N/A,N/A
201721319349303822,250969449,SUB-SAHARAN AFRICA,PROGRAM SUPPORT,75000,CASH; ELECTRONIC FUND TRANSFER,N/A,N/A
201721319349303822,250969449,EAST ASIA AND THE PACIFIC,SUBCONTRACTS,169098,CASH; ELECTRONIC FUND TRANSFER,N/A,N/A
201741289349300914,160743140,Europe (Including Iceland and Greenland),"Research related to environmental, social and cultural change in contemporary Greenland",54654,Wire
201741289349300914,160743140,Europe (Including Iceland and Greenland),CONFERENCE INTERPRETER SPONSORSHIP,7816,WIRE
201741289349300914,160743140,Europe (Including Iceland and Greenland),CONFERENCE SPONSORSHIP,9124,WIRE
201721359349305002,560532129,EAST ASIA AND THE PACIFIC,GENERAL SUPPORT,494425,WIRE
201721359349305002,560532129,EAST ASIA AND THE PACIFIC,GENERAL SUPPORT,25000,WIRE
201721359349305002,560532129,EUROPE (INCLUDING ICELAND & GREENLAND),GENERAL SUPPORT,7874,WIRE
201721359349305002,560532129,NORTH AMERICA,GENERAL SUPPORT,10000,WIRE
201721359349311557,113135077,East Asia and Pacific,PROGRAM SERVICES,30826,WIRE TRF
201721259349300622,640303084,North America,RESEARCH,73690,WIRE
201732279349301898,136227366,Middle East and North Africa,TRANSMISSION,78000,WIRE TRANSFER,0
201721359349304687,210634501,Central America and the Caribbean,RES/EDU/TRAV/CONSULT,1155683,CHECK,N/A,N/A
201721359349304687,210634501,East Asia and the Pacific,RES/EDU/TRAV,838562,CHECK,N/A,N/A
201721359349304687,210634501,Europe (Including Iceland and Greenland),RES/EDU/TRAV/CONSULT,6690837,CHECK,N/A,N/A
201721359349304687,210634501,Middle East and North Africa,RES/EDU/TRAVEL/CONSULT,246642,CHECK,N/A,N/A
201721359349304687,210634501,North America,RES/EDU/TRAVEL/CONSULT,797211,CHECK,N/A,N/A
201721359349304687,210634501,Russia and the Newly Independent States,RES/EDU/TRAV/CONSUL,51683,CHECK,N/A,N/A
201721359349304687,210634501,South America,RES/EDU/TRAV/CONSUL,582461,CHECK,N/A,N/A
201721359349304687,210634501,South Asia,RES/EDU/TRAV/CONSUL,119742,CHECK,N/A,N/A
201721359349304687,210634501,Sub-Saharan Africa,RES/EDU/TRAV/CONSUL,843747,CHECK,N/A,N/A
201741329349303189,237251952,East Asia and the Pacific,Legal Training,409769,Wire Transfer and Cash Disbursements
201741359349302524,141340095,E Asia & Pacifi,Research Subcontrac,74547
201741359349302524,141340095,Europe,Research Subcontrac,100000
201741359349302524,141340095,Europe,Research Subcontrac,115399
201741359349302524,141340095,Europe,Research Subcontrac,168779
201741359349302524,141340095,Europe,Research Subcontrac,241000
201741359349302524,141340095,Europe,Research Subcontrac,64950
201741359349302524,141340095,North America,Research Subcontrac,21697
201741359349302524,141340095,North America,Research Subcontrac,99512
201741359349302524,141340095,South America,Research Subcontrac,12432
201741359349302524,141340095,South America,Research Subcontrac,13000
201741319349300419,020222111,"East Asia and the Pacific - Australia, Brunei, Burma, Cambodia,",Education,13360,Wire
201731319349301523,042103547,Sub-Saharan Africa,RESEARCH,505433,WIRE
201731319349301523,042103547,North America,RESEARCH,349959,CHECK
201731319349301523,042103547,Europe (Including Iceland and Greenland),RESEARCH,17838,WIRE
201731319349301523,042103547,Europe (Including Iceland and Greenland),RESEARCH,16840,WIRE
201731319349301523,042103547,Middle East and North Africa,RESEARCH,60380,WIRE
201731319349301523,042103547,Europe (Including Iceland and Greenland),RESEARCH,86666,WIRE
201731319349301523,042103547,East Asia and the Pacific,RESEARCH,37850,WIRE
201731319349301523,042103547,Europe (Including Iceland and Greenland),RESEARCH,63807,WIRE
201731319349301523,042103547,East Asia and the Pacific,RESEARCH,23924,WIRE
201731319349301523,042103547,East Asia and the Pacific,RESEARCH,18923,WIRE
201731319349301523,042103547,North America,RESEARCH,89414,CHECK
201731319349301523,042103547,Europe (Including Iceland and Greenland),RESEARCH,49932,WIRE
201731319349301523,042103547,Europe (Including Iceland and Greenland),RESEARCH,13481,CHECK
201731319349301523,042103547,Europe (Including Iceland and Greenland),RESEARCH,10161,WIRE
201731319349301523,042103547,South America,RESEARCH,355523,WIRE
201731319349301523,042103547,Sub-Saharan Africa,RESEARCH,349152,WIRE
201731319349301523,042103547,North America,RESEARCH,42257,CHECK
201731319349301523,042103547,Sub-Saharan Africa,RESEARCH,88517,WIRE
201731319349301523,042103547,North America,RESEARCH,54651,CHECK
201731319349301523,042103547,East Asia and the Pacific,RESEARCH,40000,WIRE
201731319349301523,042103547,Central America and the Caribbean,RESEARCH,6894,WIRE
201731319349301523,042103547,Europe (Including Iceland and Greenland),RESEARCH,140000,WIRE
201731319349301523,042103547,Europe (Including Iceland and Greenland),RESEARCH,35291,WIRE
201731319349301523,042103547,East Asia and the Pacific,RESEARCH,20000,WIRE
201731319349301523,042103547,East Asia and the Pacific,RESEARCH,75550,WIRE
201731319349301523,042103547,North America,RESEARCH,13375,CHECK
201731319349301523,042103547,Sub-Saharan Africa,RESEARCH,57783,WIRE
201731329349303163,231352685,South Asia,CONTRIBUTIONS,50400,WIRE,N/A,N/A
201731329349303163,231352685,Europe (Including Iceland and Greenland),SPONSORSHIP of Monaco USA Arrhythmia Course,25000,WIRE,N/A,N/A
201731329349303163,231352685,Central America and the Caribbean,FOGARTY GRANT,8711,CHECK,N/A,N/A
201731319349302823,166054295,EAST ASIA & THE PACIFIC,STUDENT RECRUITING,21000,WIRE,FMV
201731319349302823,166054295,SUB-SAHARAN AFRICA,STUDENT RECRUITING,3673,CHECK,FMV
201731359349308603,381374230,Europe (including Iceland and Greenland),Tour Fees for College-sponsored student trips,24497,wire,0
201731359349308603,381374230,Middle East and North Africa,Tour fees for College-sponsored student trip,83915,wire,0
201731359349308603,381374230,Europe (including Iceland and Greenland),Speaker honoraria/travel reimbursement,75760,wire/cks,0
201701329349304945,141713034,RUSSIA AND NEIGHBORING STATES,PROGRAM SERVICES,1247976,EFT
201701329349304945,141713034,EUROPE (INCLUDING ICELAND AND GREENLAND),PROGRAM SERVICES,4438913,EFT
201701329349304945,141713034,MIDDLE EAST AND NORTH AFRICA,PROGRAM SERVICES,475027,EFT
201701329349304945,141713034,SOUTH ASIA,PROGRAM SERVICES,29894,EFT
201711329349301661,111797166,MIDDLE EAST AND NORTH AFRICA,RELIGIOUS AND EDUCATIONAL,47515,CHECK
201711329349301661,111797166,EUROPE,RELIGIOUS AND EDUCATIONAL,8710,CHECK
201711329349301661,111797166,"NORTH AMERICA - CANADA AND MEXICO, BUT",RELIGIOUS AND EDUCATIONAL,10935,CHECK
201711329349301661,111797166,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",RELIGIOUS AND EDUCATIONAL,19930,CHECK
201711329349301661,111797166,SUB-SAHARAN AFRICA,RELIGIOUS AND EDUCATIONAL,6810,CHECK
201701329349306285,454135256,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",DIABETES RESEARCH,13882,WIRE TRANSFER
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,17849,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,9806,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,7264,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,7846,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,7400,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,10412,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,18915,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,21851,Credit Card
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,5009,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,20043,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,5689,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,13592,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,10923,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,7500,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,143452,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,21493,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,102662,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,6711,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,20114,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,75485,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,5703,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,6966,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,5528,Bank Transfer
201711319349303091,630312914,Europe Including Iceland and Greenland,Program costs,6261,Bank Transfer
201711319349303091,630312914,Central America and the Caribbean,Program costs,33650,Bank Transfer
201711319349303091,630312914,Central America and the Caribbean,Program costs,38300,Bank Transfer
201711319349303091,630312914,Central America and the Caribbean,Program costs,8225,Bank Transfer
201711319349303091,630312914,Middle East and North Africa,Program costs,41827,Bank Transfer
201711319349303091,630312914,Middle East and North Africa,Program costs,73775,Bank Transfer
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,338000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,116000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,5500,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,9000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,East Asia and the Pacific,Sub-award,82000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,153000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,15000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Central America and the Caribbean,Sub-award,62000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,103000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,14000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,9000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,South Asia,Sub-award,279000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,30000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,99000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,South America,Sub-award,394000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,89000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,459000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,574000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Europe (including Iceland and Greenland),Sub-award,236000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,42000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,South America,Sub-award,18000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,South America,Sub-award,80000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,378000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Europe (including Iceland and Greenland),Sub-award,14000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Europe (including Iceland and Greenland),Sub-award,82000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,South America,Sub-award,23000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,South America,Sub-award,74000,A/P Disbursements,0,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,145000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,233000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,15000,A/P Disbursements,0,N/A,N/A
201711329349303671,720423889,Sub-Saharan Africa,Sub-award,24000,A/P Disbursements,0,N/A,N/A
201702749349300600,631222148,"NORTH AMERICA - CANADA AND MEXICO, BUT",FUNDING FOR MISSIONARY SCHOOL EDUCATING MINISTERS,WIRE TRANSFER
201702749349300600,631222148,RUSSIA & THE NEWLY INDEPENDENT STATES -,FUNDING FOR MISSIONARY SCHOOL EDUCATING MINISTERS,WIRE TRANSFER
201702749349300600,631222148,RUSSIA & THE NEWLY INDEPENDENT STATES -,FUNDING FOR MISSIONARY SCHOOL EDUCATING MINISTERS,WIRE TRANSFER
201702749349300600,631222148,RUSSIA & THE NEWLY INDEPENDENT STATES -,FUNDING FOR MISSIONARY SCHOOL EDUCATING MINISTERS,WIRE TRANSFER
201702749349300600,631222148,CENTRAL AMERICA AND THE CARIBBEAN -,FUNDING FOR MISSIONARY SCHOOL EDUCATING MINISTERS,WIRE TRANSFER
201702749349300600,631222148,"SUB-SAHARAN AFRICA - ANGOLA,",FUNDING FOR MISSIONARY SCHOOL EDUCATING MINISTERS,WIRE TRANSFER
201702749349300600,631222148,"SUB-SAHARAN AFRICA - ANGOLA,",FUNDING FOR MISSIONARY SCHOOL EDUCATING MINISTERS,WIRE TRANSFER
201702749349300600,631222148,"SUB-SAHARAN AFRICA - ANGOLA,",FUNDING FOR MISSIONARY SCHOOL EDUCATING MINISTERS,WIRE TRANSFER
201711949349301211,362167817,Middle East and North Africa,Support of research activities,35447,ACH Direct Deposit or Check
201711949349301211,362167817,Middle East and North Africa,Support of research activities,259204,ACH Direct Deposit or Check
201711949349301211,362167817,North America (Canada & Mexico only),Support of research activities,23155,ACH Direct Deposit or Check
201711949349301211,362167817,North America (Canada & Mexico only),Support of research activities,39410,ACH Direct Deposit or Check
201711949349301211,362167817,South Asia,Support of research activities,117705,ACH Direct Deposit or Check
201711949349301211,362167817,North America (Canada & Mexico only),Support of research activities,118531,ACH Direct Deposit or Check
201711949349301211,362167817,Europe (Including Iceland and Greenland),Support of research activities,129808,ACH Direct Deposit or Check
201711949349301211,362167817,East Asia and the Pacific,Support of research activities,159738,ACH Direct Deposit or Check
201711949349301211,362167817,North America (Canada & Mexico only),Support of research activities,29134,ACH Direct Deposit or Check
201711949349301211,362167817,North America (Canada & Mexico only),Support of research activities,36724,ACH Direct Deposit or Check
201711949349301211,362167817,Europe (Including Iceland and Greenland),Support of research activities,418620,ACH Direct Deposit or Check
201711949349301211,362167817,Europe (Including Iceland and Greenland),Support of research activities,50424,ACH Direct Deposit or Check
201711949349301211,362167817,Sub-Saharan Africa,Support of research activities,74719,ACH Direct Deposit or Check
201711949349301211,362167817,Europe (Including Iceland and Greenland),Support of research activities,95542,ACH Direct Deposit or Check
201711949349301211,362167817,Sub-Saharan Africa,Support of research activities,23290,ACH Direct Deposit or Check
201711949349301211,362167817,North America (Canada & Mexico only),Support of research activities,12866,ACH Direct Deposit or Check
201711949349301211,362167817,Sub-Saharan Africa,Support of research activities,24682,ACH Direct Deposit or Check
201711949349301211,362167817,North America (Canada & Mexico only),Support of research activities,25900,ACH Direct Deposit or Check
201711949349301211,362167817,Europe (Including Iceland and Greenland),Support of research activities,54461,ACH Direct Deposit or Check
201711949349301211,362167817,East Asia and the Pacific,Support of research activities,121514,ACH Direct Deposit or Check
201711949349301211,362167817,Europe (Including Iceland and Greenland),Support of research activities,307510,ACH Direct Deposit or Check
201711949349301211,362167817,South Asia,Support of charitable organization,17000,ACH Direct Deposit or Check
201711949349301211,362167817,North America (Canada & Mexico only),Support of research activities,284817,ACH Direct Deposit or Check
201711949349301211,362167817,Europe (Including Iceland and Greenland),Support of research activities,8345,ACH Direct Deposit or Check
201711949349301211,362167817,Sub-Saharan Africa,Support of research activities,51131,ACH Direct Deposit or Check
