object_id,ein,FrmAndLnRfrncDsc
202041979349304529,042152671,"SCHEDULE E, PART I, LINE 3","THE SCHOOL HAS A NONDISCRIMINATION POLICY AND IT IS INCLUDED IN ITS BROCHURES, ADVERTISEMENTS AND CATALOGS. THE POLICY NOTICE INCLUDES THE NAME OF THE PERSON DESIGNATED TO HANDLE INQUIRIES REGARDING THE NONDISCRIMINATION POLICY."
202041979349304529,042152671,"SCHEDULE E, PART I, LINE 6","THE SCHOOL PARTICIPATES IN FEDERAL GOVERNMENT TITLE IV PROGRAMS. THE FOLLOWING LIST IS A LIST OF THE PROGRAMS: FEDERAL STAFFORD LOAN PROGRAMS, FEDERAL PERKINS LOAN PROGRAMS, AND FEDERAL WORK STUDY PROGRAMS"
202041979349301344,135604699,"Part I, line 3","THE FOLLOWING POLICY APPEARS IN THE ADMISSIONS SECTION OF THE WAGNER COLLEGE BULLETIN - ""WAGNER COLLEGE ADMITS STUDENTS OF ANY RACE, AGE, SEX, RELIGION, OR ETHNIC AND NATIONAL ORIGIN."""
202041979349301344,135604699,"PART I, LINE 6A",THE COLLEGE RECEIVES GRANTS FROM GOVERNMENT AGENCIES TO SUPPORT ITS OPERATIONS AND THE EDUCATIONAL PROGRAMS OF THE ORGANIZATION.
202040389349300534,660404491,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized","THE UNIVERSITY POLICIES OF NONDISCRIMINATORY POLICIES ARE PUBLISHED AT THE INSTITUTIONAL CATALOGUE, PAGE 22 AND THE CATALOGUE IS ON THE WEBSITE."
202040389349300534,660404491,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained","ALL OF OUR STUDENTS AND STAFF ARE LATINO-AMERICAN. THE UNIVERSITY MAKE NO DISTINCTION AMONG PERSONS BASED UPON RACE, GENDER OR RELIGION AND THEREFORE DO NOT KEEP THESE RECORDS."
202040389349300534,660404491,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
202000719349301410,730739626,"Schedule E, Part I, Line 3","The university publishes its racially nondiscriminatory policy in the student admissions application, university catalog, and other recruiting brochures and media. A non-discrimation statement is included in the University's Title IX policy at https://oru.edu/consumer-information/title-ix/policy/index.php"
202000719349301410,730739626,"Schedule E, Part I, Line 6","Oral Roberts University participates in the following US Department of Education student financial aid programs: Federal Pell Grant, Federal Supplemental Educational Opportunity Grant, Federal Work Study, and Direct Loan Programs. The university also receives federal grant funds from the National Science Foundation and state grant funds from the Oklahoma State Regents for Higher Education and the Oklahoma Center for the Advancement of Science and Technology."
202031429349300148,930386892,RACIALLY NONDISCRIMINATORY POLICY,"SCHEDULE E, LINE 3 DUE TO THE SIZE OF THE SCHOOL, ITS GEOGRAPHICAL LOCATION, AND THE COMMUNITY IT SERVES, THE NON-DISCRIMINATION POLICY AND RACIAL COMPOSITION OF THE STUDENT BODY IS WELL-KNOWN TO ALL SEGMENTS OF THE GENERAL COMMUNITY SERVED AND IS PUBLISHED LOCALLY."
202031429349300148,930386892,FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENTAL AGENCY,"SCHEDULE E, LINE 6A PACIFIC UNIVERSITY RECEIVES FINANCIAL AID OR ASSISTANCE FROM GOVERNMENTAL AGENCIES, INCLUDING US GOVERNMENT GRANTS, LOANS AND OTHER GOVERNMENT GRANTS."
202001349349302790,111630822,"PART I, LINE 3","RACIALLY NONDISCRIMINATORY POLICY: The Institute publicizes its racial nondiscriminatory policy in newspaper advertisements, student handbooks and on the Institutes website. The Institute does not discriminate on the basis of race, color, sexual orientation, national or ethnic origin to all the rights, privileges, programs and activities generally accorded or made available to students. Part I, Line 6a GOVERNMENTAL AID OR ASSISTANCE: THE INSTITUTE RECEIVES FEDERAL TITLE IV STUDENT FINANCIAL AID GRANTS FROM SEVERAL SOURCES, INCLUDING THE U.S. DEPARTMENT OF EDUCATION, NYS BUNDY AID, NYS HEOP GRANT, NYS TAP, THE SCHOOL OF INFORMATION AND LIBRARY SCIENCE."
202000239349300700,943204136,"SCHEDULE E, PART I, LINE 3","MENLO COLLEGE INCLUDES IN ALL REGISTRATION MATERIALS THE FOLLOWING STATEMENT REGARDING EQUAL OPPORTUNITY AND ACCESS TO ITS PROGRAMS. THE SAME STATEMENT IS PUBLISHED ON THE MENLO COLLEGE WEBSITE AS FOLLOWS: MENLO DOES NOT DISCRIMINATE ON THE BASIS OF RACE, COLOR, NATIONAL ORIGIN, GENDER, SEXUAL ORIENTATION, DISABILITY, AGE, OR OTHER ATTRIBUTES PROTECTED BY LAW IN ANY OF ITS POLICIES, PROCEDURES, OR PRACTICES. THE NONDISCRIMINATION POLICY COVERS ADMISSION AND ACCESS TO, AND TREATMENT AND EMPLOYMENT IN, THE COLLEGE'S PROGRAMS AND ACTIVITIES. MENLO COLLEGE DRAWS 69% OF STUDENTS FROM CALIFORNIA, AND 56% OF STUDENTS ARE FROM MINORITY GROUPS."
202000239349300700,943204136,"SCHEDULE E, PART I, LINE 6",STUDENTS ATTENDING THE COLLEGE RECEIVE SUPPORT IN THE FORM OF SCHOLARSHIPS AND FINANCIAL AID FROM STATE AND FEDERAL GOVERNMENTS.
202031059349300448,010211810,"Schedule E, Part I, Line 3","Publicized in employment ads, brochures, catalogs, etc."
202031059349300448,010211810,"Schedule E, Part I, Line 6",The University receives Title IV and Title VII educational assistance for its students.
202041329349301204,470376583,"Schedule E, Part I, Line 3","Creighton University's nondiscrimination policy is stated in all publications from Admissions and in all brochures issued by the Registrar. Nondiscrimination policy: Creighton admits qualified students and hired qualified employees without regard to race, color, age, national or ethnic origin, disability, sex, marital status or religion. Its education and employment policies, scholarships and loan programs and activities are administered without unlawful discrimination. The University is taking affirmative action to employ and advance in employment qualified disabled veterans and veterans of the Vietnam era. It is also the policy of the University to make all programs and services available to all individuals with disabilities."
202041329349301204,470376583,"Schedule E, Part I, Line 6","Creighton University receives federal funds in the form of research grants, scholarship funds and contract payments."
202021329349300207,250965591,"SCHEDULE E, PART I, LINE 3",THROUGH ELECTRONIC AND PRINT DISTRIBUTION AT THE BEGINNING OF EACH ACADEMIC TERM.
202021329349300207,250965591,"SCHEDULE E, PART I, LINE 6","THE UNIVERSITY OF PITTSBURGH RECEIVES FUNDS FROM THE COMMONWEALTH OF PENNSYLVANIA. IN ADDITION, THE UNIVERSITY RECEIVES FEDERAL PELL GRANTS AND COMMONWEALTH PHEAA GRANTS THAT ARE APPLIED TO STUDENTS' ACCOUNTS."
202021439349300927,221890880,"SCHEDULE E, LINE 3",PROSPECTIVE STUDENTS ARE GIVEN A BROCHURE AND/OR A CATALOG WHICH DESCRIBES THE NONDISCRIMINATORY POLICY
202021439349300927,221890880,"SCHEDULE E, LINE 6","IN PRIOR YEARS, FINANCIAL AID WAS SUSPENDED DUE TO POOR FINANCIAL RESULTS. FINANCIAL AID HAS BEEN REINSTATED."
202001419349301100,626001104,"SCHEDULE E, PART I, LINE 3","THE UNIVERSITY PUBLISHES ITS RACIALLY NONDISCRIMINATORY POLICY IN ITS MAGAZINE, ""THE JOHNSON MAGAZINE"", IN THE NEWSPAPER, AND IN A GRAPHIC OVERLAY TO VIDEOS USED IN TELEVISION ADS."
202001419349301100,626001104,"SCHEDULE E, PART I, LINE 6","THE UNIVERSITY RECEIVES FINANCIAL ASSISTANCE FOR STUDENT FINANCIAL AID PROGRAMS SUCH AS THE FEDERAL PELL GRANT PROGRAM, AS WELL AS OTHERS FROM THE UNITED STATES DEPARTMENT OF EDUCATION. THE UNIVERSITY ALSO RECEIVES STUDENT FINANCIAL ASSISTANCE FROM THE STATE OF TENNESSEE IN THE FORM OF TENNESSEE LOTTERY SCHOLARSHIPS."
202031369349303108,954625327,"Schedule E, Part I, Line 3","The Institute's nondiscrimination policy is reflected throughout its website, print publications, and in other media, however the policy is not published in newspaper or broadcast media specifically as the Institute primarily draws a substantial percentage of its students nationwide and worldwide, currently enrolling students of racial minority groups in meaningful numbers."
202031369349303108,954625327,"Schedule E, Part I, Line 6",Keck Graduate Institute receives federal student financial aid from the Federal Direct Student Loan Program (FDSLP).
202031339349301533,231353385,"SCHEDULE E, PART I, LINE 3","THE UNIVERSITY DRAWS A SUBSTANTIAL PERCENTAGE OF ITS STUDENTS NATIONWIDE AND INCLUDES A RACIALLY NONDISCRIMINATORY POLICY AS TO STUDENTS IN ALL ITS BROCHURES AND CATALOGUES DEALING WITH STUDENT ADMISSIONS, PROGRAMS, AND SCHOLARSHIPS."
202031339349301533,231353385,"SCHEDULE E, PART I, LINE 6","SUSQUEHANNA UNIVERSITY RECEIVES THE FOLLOWING TYPES OF GOVERNMENTAL AID: PELL GRANTS, SEOG GRANTS, WORK STUDY GRANTS, AND PHEAA STATE GRANTS."
201923119349300347,222560916,"SCHEDULE E, PART I, LINE 3",IT IS PUBLISHED IN THEIR REGULARLY ISSUED MAGAZINE.
201913189349301541,591092732,"SCHEDULE E, PART I, LINE 3",PUBLICIZED IN THE STUDENT BROCHURES.
202010229349301506,610660795,"SCHEDULE E, PART I, LINE 3",CATALOG AND SOLICITATION MATERIAL HAVE STATEMENTS REGARDING NONDISCRIMINATION.
202010229349301506,610660795,"SCHEDULE E, PART I, LINE 6",THE ORGANIZATION RECEIVES ASSISTANCE FROM TITLE IV FINANCIAL AID AND TRIO GRANT.
202000509349300105,150533545,"SCHEDULE E, LINE 3",NONDISCRIMINATORY POLICY IS AVAILABLE TO THE PUBLIC MEDIA
202000509349300105,150533545,"SCHEDULE E, LINE 6",COLLEGE AWARDS FINANCIAL AID RECEIVED THROUGH GOVERNMENT TO STUDENTS.
202020519349301127,231409675,"Schedule E, Part I, Line 3",The institution's racially nondiscriminatory policy is publicized through the institution's website under University Marketing & Communications.
202020519349301127,231409675,"Schedule E, Part I, Line 6",Title IV federal funds as well as PELL Grants and Perkins Loans are received for student tuition.
202010509349301301,910564993,"SCHEDULE E, PART I, LINE 3",THE ORGANIZATION PUBLICIZES ITS RACIALLY NONDISCRIMINATORY POLICY THROUGH AN ADVERTISEMENT PLACED IN THE NEWSPAPER.
202010509349301301,910564993,"SCHEDULE E, PART I, LINE 6",THE UNIVERSITY RECEIVES FUNDS FROM THE DEPARTMENT OF EDUCATION TO BE GIVEN OUT IN THE FORM OF GRANTS AND LOANS TO STUDENTS. THE UNIVERSITY ALSO PERIODICALLY RECEIVES FUNDS FROM FEDERAL AGENCIES FOR RESEARCH OR EQUIPMENT GRANTS.
202010509349301416,951744369,"Schedule E, Part I, Line 3","The University Undergraduate and Graduate Catalogues state that ""Azusa Pacific University, in accordance with applicable federal and state laws and university policies, does not discriminate on the basis of race, color, national origin, sex, age, disability, medical status, or status as a veteran. The university also prohibits sexual harassment. This nondiscrimination policy covers admission, access, operation of university programs and activities, and employment. This policy is in accordance with Titles VI and VII of the Civil Rights Act of 1964, as amended; Title IX of the Educational Amendments of 1972; the Americans with Disabilities Act; and Section 504 of the Rehabilitation Act of 1973""."
202010509349301416,951744369,"Schedule E, Part I, Line 6",The University receives Student Financial Aid awards from the U.S. Department of Education and the California Student Aid Commission.
202020839349300902,160743942,"SCHEDULE E, PART I, LINE 3","CANISIUS COLLEGE'S NONDISCRIMINATORY POLICY IS PUBLISHED AT LEAST ANNUALLY IN THEIR NEWSPAPER. THE COLLEGE ALSO INCLUDES A STATEMENT OF THIS POLICY IN ALL BROCHURES, CATALOGS AND ADVERTISEMENTS DEALING WITH STUDENT PROGRAMS, ADMISSIONS AND SCHOLARSHIPS."
202020839349300902,160743942,"SCHEDULE E, PART I, LINE 6","THE COLLEGE RECEIVES FINANCIAL AID FROM VARIOUS FEDERAL AND STATE AGENCIES. THE COLLEGE OPERATES UNDER A NONDISCRIMINATORY POLICY, AND DISTRIBUTES FINANCIAL AID IN ACCORDANCE WITH SUCH POLICY."
202030869349300818,030197728,"SCHEDULE E, LINE 3",STERLING RECRUITS ITS STUDENTS NATIONALLY AND THE RACIALLY NONDISCRIMINATORY POLICY OF THE INSTITUTION IS CLEARLY STATED IN ALL RECRUITING MATERIALS. MANAGEMENT BELIEVES THAT THE PLACEMENT OF ADS IN LOCAL NEWSPAPERS OR IN THE LOCAL BROADCAST MEDIA WOULD NOT SERVE THE PURPOSE OF NOTIFYING PROSPECTIVE STUDENTS OF SUCH POLICIES AND THAT COMPLIANCE WITH SECTION 403 IS SATISFIED.
202030869349300818,030197728,"SCHEDULE E, LINE 6",COLLEGE RECEIVES FEDERAL AID AS TUITION REIMBUSEMENT FOR STUDENTS ELIGIBLE TO RECEIVE AID.
202031979349305813,591146751,6a,"The College offers scholarships and student financial aid to assist with meeting the students financial obligations. The Financial Aid Office has the necessary policies and procedures to ensure that the College adheres to and complies with federal regulations regarding eligibility for student financial aid. Requirements for receiving scholarships depend upon other factors, such as grade point average, family income or athletic talents."
202040349349300714,480543736,"SCHEDULE E, LINE 3",OUR NON-DISCRIMINATORY POLICY IS DISCLOSED ON OUR WEBSITE AND ON ALL APPLICATIONS FOR ADMISSION.
202040349349300714,480543736,"SCHEDULE E, LINE 6","SCHEDULE E, LINE 6A - EXPLANATION OF GOVERNMENT FINANCIAL AID: MCPHERSON COLLEGE RECEIVES FEDERAL AID IN THE FORM OF PELL, FSEOG, FEDERAL WORK STUDY GRANTS, TEACHER EDUCATION ASSISTANCE FOR COLLEGE AND HIGHER EDUCATION, AND DIRECT LOANS."
202041919349302144,010378758,"SCHEDULE E, PART I, LINE 3","THE NONDISCRIMINATORY POLICY IS LISTED IN THE STUDENT HANDBOOK, THE COLLEGE RECRUITMENT VIEW BOOK, AND ON THE COLLEGE'S WEB SITE."
202041919349302144,010378758,"SCHEDULE E, PART I, LINE 6","THE ORGANIZATION RECEIVES FUNDS FROM VARIOUS PROGRAMS OF THE UNITED STATES DEPARTMENT OF EDUCATION, SUCH AS THE FEDERAL PERKINS LOAN PROGRAM, THE FEDERAL WORK STUDY PROGRAM, AND THE FEDERAL PELL PROGRAM. THESE FUNDS ALLOW THE COLLEGE TO HELP STUDENTS TO FINANCE THE COST OF THEIR EDUCATION."
201913169349300326,620812782,"SCHEDULE E, LINE 3",NON-DISCRIMINATION STATEMENT IS ON OUR WEBSITE AND IN OUR STUDENT HANDBOOK AND FACULTY STAFF HANDBOOK. POLICY OF NONDISCRIMINATION IS STATED IN ALL PUBLIC ADVERTISING AND BROCHURES.
202001269349300545,941156525,PUBLICATION OF RACIALLY NONDISCRIMINATORY POLICY,"SCHEDULE E, PART I, LINE 3: THE UNIVERSITY HAS PUBLICIZED ITS RACIALLY NONDISCRIMINATORY POLICY IN ITS CATALOG AND ON ITS WEBSITE."
202001269349300545,941156525,FINANCIAL AID RECEIVED FROM GOVERNMENT AGENCY,"SCHEDULE E, PART I, LINE 6A: THE UNIVERSITY RECEIVED FINANCIAL AID FROM THE US DEPARTMENT OF EDUCATION, THE NATIONAL INSTITUTES OF HEALTH, THE USDA ANIMAL & PLANT HEALTH INSPECTION SERVICES, THE USA MEDICAL RESEARCH FOUNDATION, THE ENVIRONMENTAL PROTECTION AGENCY, AND THE US SMALL BUSINESS ADMINISTRATION."
202001269349300605,020222120,"Schedule E, Part I, Line 3","The nondiscrimination policy is published in the college catalogue, student handbook, and all recruiting documents."
202001269349300605,020222120,"Schedule E, Part I, Line 6",Colby-Sawyer College receives loans and other government grant money.
202002269349302530,810351900,"SCHEDULE E, PART I, LINE 3",THE COLLEGE PLACES ADS IN LOCAL NEWSPAPERS AND PSA'S ON THE LOCAL RADIO STATION. THESE ADS PUBLICIZE AND PROMOTE THAT THE COLLEGE HAS AN OPEN DOOR POLICY AND DOES NOT DISCRIMINATE.
202002269349302530,810351900,"SCHEDULE E, PART I, LINE 5",THE COLLEGE RECEIVES FUNDING THROUGH PUBLIC LAW 95-471. CONTRACTS UNDER THIS PUBLIC LAW ALLOW INDIAN PREFERENCE WHEN HIRING.
202002269349302530,810351900,"SCHEDULE E, PART I, LINE 7",THE COLLEGE RECEIVES FUNDING THROUGH PUBLIC LAW 95-471. CONTRACTS UNDER THIS PUBLIC LAW ALLOW INDIAN PREFERENCE WHEN HIRING.
202041009349301029,050465628,"Schedule E, Part I, Line 3",The School of Law annually publishes a notice of its racially nondiscriminatory policy in a newspaper of general circulation that serves all racial segments of the community. Also the School of Law's non-discrimination policy is available on its website at http://law.rwu.edu/admission/apply/diversity-admission-process.
202041009349301029,050465628,"Schedule E, Part I, Line 6",The School of Law receives federal and state student financial aid authorized by student loan programs.
202031509349301423,540784341,"SCHEDULE E, PART I, LINE 3",ATLANTIC UNIVERSITY HAS INCLUDED THE POLICY IN ITS CATALOG THAT IS AVAILABLE ONLINE.
202031509349301423,540784341,"SCHEDULE E, PART I, LINE 4",N/A
202001359349302675,042133255,"SCHEDULE E, PART I, LINE 3","SUFFOLK UNIVERSITY DOES NOT DISCRIMINATE ON THE BASIS OF RACE, COLOR, NATIONAL ORIGIN, RELIGION, SEX, AGE, DISABILITY, SEXUAL ORIENTATION, GENDER IDENTITY, GENDER EXPRESSION, GENETIC INFORMATION, VIETNAM-ERA OR DISABLED-VETERAN STATUS IN ITS EMPLOYMENT, ADMISSION POLICIES, OR IN THE ADMINISTRATION OR OPERATION OF, OR ACCESS TO ITS ACADEMIC AND NON-ACADEMIC PROGRAMS AND POLICIES. IT DOES NOT DISCRIMINATE ON THE BASIS OF DISABILITY IN VIOLATION OF SECTION 504 OF THE REHABILITATION ACT OF 1973. THE UNIVERSITY PUBLISHES ITS RACIALLY NONDISCRIMINATORY POLICY ON THE UNIVERSITY'S WEBSITE, APPLICATIONS FOR EMPLOYMENT, AND STUDENT, EMPLOYEE AND FACULTY HANDBOOKS."
202001359349302675,042133255,"SCHEDULE E, PART I, LINE 6","THE UNIVERSITY RECEIVES AID FOR STUDENTS FROM SUCH FEDERAL PROGRAMS AS PELL, SEOG, FEDERAL WORK STUDY, PERKINS, DIRECT LOANS, ETC. THE UNIVERSITY IS ALSO THE RECIPIENT OF SEVERAL FEDERAL AND STATE GRANTS FROM AGENCIES SUCH AS THE U.S. DEPARTMENT OF JUSTICE PROGRAMS, NATIONAL SCIENCE FOUNDATION AND THE U.S. DEPARTMENT OF EDUCATION, AMONG OTHERS."
202010429349300906,391399196,"Schedule E, Part I, Line 3",SNC does not use newspapers or broadcast media to publicize its nondiscriminatory policy. The organization does state it on the website and in print brochures.
202010429349300906,391399196,"Schedule E, Part I, Line 6",The institution received various financial aid and assistance from government agencies. A schedule of expenditures of federal awards is available upon request.
202021269349301812,362167725,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","The nondiscriminatory policy is publicized in a variety of materials, including the student bulletin, the general registration information issued each semester, initial marketing materials, and the student handbook."
202021269349301812,362167725,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT",The Institute receives federal financial aid funding from the Department of Education under the following programs: Federal Pell Grant Program Federal Supplemental Educational Opportunity Grants Program Federal Work Study Program
201923189349304737,251065148,"SCHEDULE E, PART I, LINE 3",NEWSPAPER ADVERTISEMENTS
202041979349304134,570314395,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","THE UNIVERSITY'S NONDISCRIMINATION POLICY STATEMENT IS ACCESSIBLE ON ALL PAGES OF THE UNIVERSITY'S WEBSITE FOR PROSPECTIVE STUDENTS, EMPLOYMENT APPLICANTS AND THE GENERAL PUBLIC. ADDITIONALLY, THE NONDISCRIMINATION POLICY STATEMENT IS INCLUDED IN ALL BROCHURES, CATALOGS, NEWSPAPER ADVERTISEMENTS AND OTHER WRITTEN COMMUNICATION WITH THE PUBLIC RELATED TO STUDENT ADMISSIONS, PROGRAMS AND SCHOLARSHIPS, AS WELL AS EMPLOYMENT OPPORTUNITIES."
202041979349304134,570314395,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT","THE UNIVERSITY PARTICIPATES IN THE FEDERAL PELL GRANT PROGRAM, THE FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS PROGRAM, THE FEDERAL COLLEGE WORK STUDY PROGRAM, AND THE FEDERAL PERKINS LOAN PROGRAM. ADDITIONALLY, THE UNIVERSITY HAS RECEIVED A NUMBER OF GRANTS FROM THE NATIONAL SCIENCE FOUNDATION, THE UNITED STATES DEPARTMENT OF HEALTH AND HUMAN SCIENCES, AND THE DEPARTMENT OF DEFENSE."
202030729349300008,660537875,"P1, Ln 3",Atenas College does not and shall not discriminate against any
202030729349300008,660537875,"P1, Ln 3","person on the basis of race, color, religion (creed), gender,"
202030729349300008,660537875,"P1, Ln 3","expression, age, national origin (ancestry), disability,"
202030729349300008,660537875,"P1, Ln 3","marital status, sexual orientation, political belief, or veteran"
202030729349300008,660537875,"P1, Ln 3","status, in any of its activities or operations, or any other"
202030729349300008,660537875,"P1, Ln 3",classification included by laws.
202030729349300008,660537875,"P1, Ln 6b","Atenas College received $4,981,296 in Title IV funds from"
202030729349300008,660537875,"P1, Ln 6b",the U.S. Department of Education during the fiscal year ended
