202011969349302901,060646973,Greenfield Land Parallel Partners I LP,c/o Yale University PO Box 208239,New Haven,CT,065208239,204411467,Investment,DE,Fourth Century LLC,Excluded,-2992483,-4414692,true,-13854,false,0.988
202011969349302901,060646973,Sangamore II LLC,c/o Yale University PO Box 208239,New Haven,CT,065208239,202672293,Investment,DE,Fourth Century LLC,Excluded,153715,-7937218,true,-8252,false,0.7984
202011969349302901,060646973,Harbor Hills Country Club LP,c/o Yale University PO Box 208239,New Haven,CT,065208239,161453797,Investment,DE,Harbor Hills Holdings LP,Excluded,-400763,-8279571,false,-395977,false,0.99
202011979349304161,314379585,STUYVESANT HALL LLC,61 S SANDUSKY ST,DELAWARE,OH,43015,364713349,REAL ESTATE,OH,OWU,EXCLUDED,0,0,0.60000
202011979349304161,314379585,OWU FUND LP,61 S SANDUSKY ST,DELAWARE,OH,43015,454089884,INVESTMENTS,OH,OWU,EXCLUDED,18028308,170623932,0,191218,0,0.99990
202011369349301736,364195126,Alexian Rehabilitation Services LLC,935 Beisner,Elk Grove Village,IL,60007,300221481,Rehabilitation hospital,IL,NA,N/A
202011369349301736,364195126,ALVERNO CLINICAL LABORATORIES LLC,2434 INTERSTATE PLAZA DRIVE,HAMMOND,IN,46324,203240648,MEDICAL SERVICE,IN,NA,N/A
202011369349301736,364195126,AMBROSE PARKWOOD WEST II LLC,55 MONUMENT CIRCLE,STE 450,INDIANAPOLIS,IN,46204,270532924,LAND HOLDINGS,IN,NA,N/A
202011369349301736,364195126,AMBULATORY SURGERY CENTER LP,818 N Emporia Ste 108,WICHITA,KS,67214,481114690,SURGERY CENTER,KS,NA,N/A
202011369349301736,364195126,ASCENSION ALPHA FUND LLC,101 SOUTH HANLEY ROAD,SUITE 200,ST LOUIS,MO,63105,900786464,INVESTMENTS,MO,NA,N/A
202011369349301736,364195126,ASCENSION VIA CHRISTI IMAGING MANHATTAN LLC,1823 College Avenue,MANHATTAN,KS,66502,481251984,RADIOLOGY SERVICES,KS,NA,N/A
202011369349301736,364195126,ASCENSION WISCONSIN EMERUS JV LLC,8040 EXCELSIOR DRIVE,SUITE 400,MADISON,WI,53717,384118568,ACUTE CARE HOSPITALS,WI,NA,N/A
202011369349301736,364195126,BAPTIST WOMENS HEALTH CENTER LLC,1900 CHURCH STREET SUITE 300,NASHVILLE,TN,37203,621772195,OWNS AND OPERATES SPECIALTY HOSPITAL,TN,NA,N/A
202011369349301736,364195126,BELMONTHARLEM SURGERY CENTER LLC,3101 NORTH HARLEM,CHICAGO,IL,60634,412237162,MEDICAL SERVICE,IL,NA,N/A
202011369349301736,364195126,BONAVENTURE MEDICAL FOUNDATION LLC,2601 Navistar Drive,Lisle,IL,60532,363978153,Manages managed care contracts,DE,NA,N/A
202011369349301736,364195126,Borgess Health Partners LLC,28000 DeQuindre,Warren,MI,48092,382648846,MANAGED CARE,MI,NA,N/A
202011369349301736,364195126,CARMEL AMBULATORY SURGERY CENTER LLC,13421 OLD MERIDIAN STREET,STE 150,CARMEL,IN,46032,320014795,AMBULATORY SURGERY CENTER,IN,NA,N/A
202011369349301736,364195126,CENTRAL TEXAS LAUNDRY LLC,4255 PROFIT STREET,SAN ANTONIO,TX,78219,742613749,LAUNDRY SERVICES,TX,NA,N/A
202011369349301736,364195126,CHV III LP,101 SOUTH HANLEY ROAD,ST LOUIS,MO,63105,454486925,INVESTMENTS,MO,NA,N/A
202011369349301736,364195126,CHV IV LP,101 SOUTH HANLEY ROAD,ST LOUIS,MO,63105,813953953,INVESTMENTS,MO,NA,N/A
202011369349301736,364195126,ENDOSCOPY CENTER LLC,13421 OLD MERIDIAN STREET,STE 150,CARMEL,IN,46032,320029881,ENDOSCOPY CENTER,IN,NA,N/A
202011369349301736,364195126,ENDOSCOPY GROUP LLC,4810 NORTH DAVIS HIGHWAY,PENSACOLA,FL,32503,593519881,MEDICAL SERVICES,FL,NA,N/A
202011369349301736,364195126,Hospital Consolidated Laboratories LLC,39595 W 10 Mile Rd,Novi,MI,48375,383318428,LAB SERVICES,MI,NA,N/A
202011369349301736,364195126,INTERVENTIONAL REHABILITATION CENTER LLC,1549 AIRPORT BOULEVARD STE 420,PENSACOLA,FL,32503,593673361,MEDICAL SERVICES,FL,NA,N/A
202011369349301736,364195126,KANSAS SURGERY AND RECOVERY CENTER LLC,2770 North Webb Road,WICHITA,KS,67226,481148580,SURGERY CENTER,KS,NA,N/A
202011369349301736,364195126,KENOSHA DIGESTIVE HEALTH CENTER,1033 N MAYFAIR ROAD,SUITE 101,WAUWATUSA,WI,53226,842167873,DIGESTIVE HEALTH,WI,NA,N/A
202011369349301736,364195126,Lourdes Health Support LLC,333 Butternut Drive,Suite 100,Dewitt,NY,13214,161611707,Medical Equipment Provider,NY,NA,N/A
202011369349301736,364195126,MIDDLE TENNESSEE IMAGING LLC,400 N HIGHLAND AVENUE,MURFREESBORO,TN,37219,010570490,DIAGNOSTIC IMAGING CENTER,TN,NA,N/A
202011369349301736,364195126,MURFREESBORO DIAGNOSTIC IMAGING LLC,400 N HIGHLAND AVENUE,MURFREESBORO,TN,37219,200291952,DIAGNOSTIC IMAGING CENTER,TN,NA,N/A
202011369349301736,364195126,NAAB ROAD SURGERY CENTER LLC,8260 NAAB ROAD,STE 100,INDIANAPOLIS,IN,46260,351991390,AMBULATORY SURGERY CENTER,IN,NA,N/A
202011369349301736,364195126,Oklahoma Cancer Specialists Real Estate Company LLC,12697 E 51st St South,TULSA,OK,74146,611774455,REAL ESTATE HOLDING,OK,NA,N/A
202011369349301736,364195126,Open MRI of Michigan,411 W 13 MILE ROAD,MADISON HEIGHTS,MI,48071,383544539,MRI Center,MI,NA,N/A
202011369349301736,364195126,ORTHOPEDIC SURGERY CENTER OF THE FOX VALLEY LLC,2223 LIME KILN ROAD,SUITE 101,GREEN BAY,WI,54311,842016212,SURGERY CENTER,WI,NA,N/A
202011369349301736,364195126,PET LLC,5149 NORTH 9TH AVENUE SUITE 124,PENSACOLA,FL,32504,593788701,MEDICAL SERVICES,FL,NA,N/A
202011369349301736,364195126,PREMIER RADIOLOGY WISCONSIN LLC,500 W BROWN DEER ROAD,SUITE 202,BAYSIDE,WI,53217,833180104,RADIOLOGY,WI,NA,N/A
202011369349301736,364195126,Presence Lakeshore Gastroenterology LLC,150 N River Road,Suite 210,Des Plaines,IL,60016,811750563,Medical Service,IL,NA,N/A
202011369349301736,364195126,PROFESSIONAL CLINICAL LABORATORIES LLC,113 E 4TH ST,MICHIGAN CITY,IN,46360,300711211,MEDICAL SERVICES,IN,NA,N/A
202011369349301736,364195126,RADS OF AMERICA LLC,PO BOX 249,GOODLETTSVILLE,TN,370700249,200597581,AMBULATORY SURGERY CENTER,TN,NA,N/A
202011369349301736,364195126,SAINT THOMAS HOME RECOVERY CARE LLC,49 MUSIC SQUARE WEST,SUITE 401,NASHVILLE,TN,37203,842100096,MEDICAL AND REHABILITATION SERVICES,TN,NA,N/A
202011369349301736,364195126,SOUTH COAST REAL ESTATE VENTURE LLC,5907 HIGHWAY 90,MOSS POINT,MS,39563,455599047,OWN REAL ESTATE FOR A PHYSICIAN OFFICE BUILDING,MS,NA,N/A
202011369349301736,364195126,ST VINCENT'S OUTPATIENT SURGERY SERVICES LLC,810 ST VINCENTS DRIVE,BIRMINGHAM,AL,35205,200708162,OUTPATIENT SURGERY,AL,NA,N/A
202011369349301736,364195126,ST VINCENT'S SLEEP DISORDER CENTER,810 ST VINCENTS DRIVE,BIRMINGHAM,AL,35205,631282288,SLEEP DISORDER CENTER,AL,NA,N/A
202011369349301736,364195126,STVINCENT HEART CENTER OF INDIANA LLC,10580 N MERIDIAN STREET,INDIANAPOLIS,IN,46290,364492612,HEART HOSPITAL,IN,NA,N/A
202011369349301736,364195126,STHS SLEEP CENTER LLC,102 WOODMONT BOULEVARD SUITE 800,NASHVILLE,TN,37205,203664894,OPERATES A SLEEP CENTER,TN,NA,N/A
202011369349301736,364195126,The Michigan Institute for Advanced Surgery LLC,1375 S Lapeer Rd,109,Lake Orion,MI,48360,030444972,OUTPATIENT SERVICES,MI,NA,N/A
202011369349301736,364195126,TOWNE CENTRE SURGERY CENTER LLC,4599 TOWNE CENTRE,SAGINAW,MI,48604,204943843,OUTPATIENT SERVICES,MI,NA,N/A
202011369349301736,364195126,TRI-STATE COMMUNITY CLINICS LLC,8601 N KENTUCKY AVENUE,STE J,EVANSVILLE,IN,47711,270885968,PRIMARY CARE PHYSICIAN PRACTICES,IN,NA,N/A
202011369349301736,364195126,VIA CHRISTI MERCY CLINIC LLC,1 Mt Carmel Place,Pittsburg,KS,66762,812927645,MEDICAL SERVICES,KS,NA,N/A
202011369349302146,050258809,MR ARGENT OFFSHORE FUND CB 04 LP,900 THIRD AVENUE 11TH FLOOR,NEW YORK,NY,10022,981328058,INVESTMENTS,NY,BROWN UNIVERSIT,EXCLUDED,692454,48271003,false,33781,false,0.89943
202011369349302146,050258809,MLAF LP,575 MARKET STREET STE 2028,SAN FRANCISCO,CA,94105,475483664,INVESTMENTS,CA,BROWN UNIVERSIT,EXCLUDED,8966051,7863976,false,0,false,0.98790
202011369349302146,050258809,TS TRANSPORT I,228 PARK AVENUE SOUTH,NEW YORK,NY,10003,473646646,INVESTMENTS,NY,BROWN UNIVERSIT,EXCLUDED,3431550,12188795,false,2517656,false,0.77271
202011369349302146,050258809,MOONBASE 1C,459 HAMILTON AVE,PALO ALTO,CA,94301,832503615,INVESTMENTS,CA,BROWN UNIVERSIT,EXCLUDED,0,5074992,false,0,false,0.68406
202001559349301715,230465970,SUMMIT SURGERY CENTER LP,785 5TH AVENUE SUITE 3,CHAMBERSBURG,PA,17201,251845303,PHYSICIAN,PA,NA,false,false,0.00650
202001559349301715,230465970,SURGERY CENTER ASSOCIATES LLC,785 5TH AVENUE SUITE 3,CHAMBERSBURG,PA,17201,251845304,PHYSICIAN,PA,NA,false,true,0.01000
202001559349301715,230465970,APPLE HILL SURGICAL CENTER PARTNERS,PO BOX 2767,YORK,PA,174052767,232489452,SURGICAL C,PA,NA,false,false
202001559349301715,230465970,CENTRAL PA ALLIANCE LABORATORIES LL,PO BOX 2767,YORK,PA,174052767,232910950,REF. LAB,PA,NA,false,false
202001559349301715,230465970,LITTLESTOWN HEALTH CARE PARTNERS,300 WEST KING STREET,LITTLESTOWN,PA,17340,232880464,LEASE FACI,PA,NA,false,false
202001559349301715,230465970,CHERRY TREE CANCER CENTER LLP,PO BOX 2767,YORK,PA,174052767,232915628,RADIATION,PA,NA,false,false
202001559349301715,230465970,THE REHAB CENTER,855 SPRINGDALE DRIVE SUITE 20,EXTON,PA,19341,251687903,PHYSICAL T,PA,NA,false,false
202001559349301715,230465970,CUMBERLAND VALLEY MOBILE SERVICES,LLC,112 NORTH SEVENTH ST,CHAMBERSBURG,PA,17201,200884014,MOBILE SVC,PA,NA,false,false
202011649349300021,231352204,SOUTHERN CHESTER CNTY MED BLDG 1,1015 WEST BALTIMORE PIKE,WEST GROVE,PA,19390,232200841,HEALTHCARE,PA,N/A,false,false
202011649349300021,231352204,READING - UPMC JOINT VENTURE LLC,600 GRANT STREET,PITTSBURGH,PA,15219,814566751,HEALTHCARE,PA,N/A,false,false
202011649349300021,231352204,TOWERUSP SURGERY CENTERS LLC,15305 DALLAS PARKWAY-SUITE 1600LB28,ADDISON,TX,75001,364911103,HEALTHCARE,PA,N/A,false,false
202001779349301590,430653493,Plaza Surgery Services Company LLC,12700 Southfork Road,St Louis,MO,63128,204709312,Inactive,MO,MERCY HOSPITAL SOUTH,N/A,0,0
202001779349301590,430653493,Resource Optimiz & InnovLLC,645 Maryville Ctr DrSte 200,ST LOUIS,MO,63141,460468368,Central Distribution Center,MO,MERCY MANAGED CARE CORP,N/A,0,0
202001779349301590,430653493,Mercy Ambulatory Surgery Center LLC,7301 Rogers Avenue,FORT SMITH,AR,72917,710827721,Ambulatory Surgery Center,AR,MERCY HOSPITAL FORT SMITH,N/A,0,0
202001779349301590,430653493,Fort Smith Emergency Medical Services,1701 South Greenwood,FORT SMITH,AR,72901,710416615,Emergency Medical Services,AR,MERCY HOSPITAL FORT SMITH,N/A,0,0
202001779349301590,430653493,St Edward Mercy Med Ctr M-P Off Bldg,7301 Rogers Avenue,FORT SMITH,AR,72903,710554050,Office building,AR,MERCY HOSPITAL FORT SMITH,N/A,0,0
202013119349300201,141338413,Imag Svc of NENY,100 Park Street,Glens Falls,NY,12801,141820955,Diag. radiolo,NY,NA,Related,494598,90030,false,0,false,0.50000
202013119349300201,141338413,No Country Eye Ctr,465B Maple Ave,Saratoga,NY,128665531,453715451,Eye Center,NY,NA,Related,178449,204346,false,0,false,0.30000
202022689349301617,260152908,CHAPMAN FILMED ENTERTAINMENT LLC,ONE UNIVERSITY DRIVE,ORANGE,CA,92866,454860703,FILM PRODUCTION,CA,NA
202003089349300200,952672750,CONSTRUCTION LABORERS TF ADMIN CORP,4401 santa anita ave ste 150,el monte,CA,91731,954773932,COLLECTION SR,DE,CONTR LBR PENS,false,0
202033179349300213,112673595,Brooklyn Ambulatory Services LLC,972 Brush Hollow Rd,Westbury,NY,11590,812910850,Medical Svcs,NY,HEALTHCARE
202033179349300213,112673595,Endo Group LLC,972 Brush Hollow Rd,Westbury,NY,11590,200248148,Medical Svcs,NY,Ventures GCSC
202033179349300213,112673595,Endoscopy Center of Long Island,972 Brush Hollow Rd,Westbury,NY,11590,260000980,Medical Svcs,NY,NS-LIJ Ventures
202033179349300213,112673595,Formativ Health Intermediate LLC,972 Brush Hollow Rd,Westbury,NY,11590,814614788,Holding Co,DE,Formativ Health
202033179349300213,112673595,Formativ Health LLC,972 Brush Hollow Rd,Westbury,NY,11590,813121231,Holding Co,DE,TN HEALTH SVCS
202033179349300213,112673595,Hospital City LLC,972 Brush Hollow Rd,Westbury,NY,11590,474091780,Inactive,DE,Northwell Healt
202033179349300213,112673595,Krasnoff Consultative Services LLC,972 Brush Hollow Rd,Westbury,NY,11590,262838027,Consulting,NY,Care Mgmt Grp
202033179349300213,112673595,Melville SC LLC,1895 Walt Whitman Rd,Melville,NY,11747,203487522,Medical Svcs,NY,Melville ASC
202033179349300213,112673595,North Shore-LIJ and Yale New Haven Medic,972 Brush Hollow Rd,Westbury,NY,11590,464858222,Air Transport,NY,NSUH
202033179349300213,112673595,North Shore-LIJ Contract Research Organi,972 Brush Hollow Rd,Westbury,NY,11590,464469806,Research,NY,Health Care
202033179349300213,112673595,Northwell Genomics Alliance LLC,972 Brush Hollow Rd,Westbury,NY,11590,810826710,Inactive,DE,NWH Labs
202033179349300213,112673595,Northwell Health Sleep Lab LLC,972 Brush Hollow Rd,Westbury,NY,11590,821516748,Medical Svcs,NY,Sleep Holdings
202033179349300213,112673595,Phelps Professional Building Corp LP,777 North Broadway,Sleepy Hollow,NY,10591,133645137,Real Estate,NY,PMHA
202033179349300213,112673595,South Shore Surgery Center LLC,972 Brush Hollow Rd,Westbury,NY,11590,341997077,Medical Svcs,NY,Multispecialty
202033179349300213,112673595,Suffolk Surgery Center,972 Brush Hollow Rd,Westbury,NY,11590,200080609,Medical Svcs,NY,Multispecialty
202033179349300213,112673595,Technopath Northwell Health North Americ,972 Brush Hollow Rd,Westbury,NY,11590,822869458,Lab Services,NY,Technopath USA
202033179349300213,112673595,True North II DC LLC,972 Brush Hollow Rd,Westbury,NY,11590,352568005,Medical Svcs,NY,DC Holding
202033179349300213,112673595,True North IV DC LLC,972 Brush Hollow Rd,Westbury,NY,11590,611816900,Medical Svcs,NY,DC Holding
202033179349300213,112673595,True North Urgent Care LLC,972 Brush Hollow Rd,Westbury,NY,11590,464113494,Medical Svcs,NY,NSLIJ Urgent Ca
202033179349300213,112673595,True North V DC LLC,972 Brush Hollow Rd,Westbury,NY,11590,320518811,Medical Svcs,NY,DC Holding
202033179349300213,112673595,DHCH LLC,972 Brush Hollow Rd,Westbury,NY,11590,811030907,Medical Svcs,NY,Endoscopy Ventu
202033179349300213,112673595,True North Rad-Onc MSO LLC,972 Brush Hollow Rd,Westbury,NY,11590,834660846,Medical Svcs,NY,Northwell Rad-O
202003079349300215,111661359,Brooklyn Ambulatory Services LLC,972 Brush Hollow Rd,Westbury,NY,11590,812910850,Medical Svcs,NY,Northwell Healt
202003079349300215,111661359,DHCH LLC,972 Brush Hollow Rd,Westbury,NY,11590,811030907,Medical Svcs,NY,Endoscopy Ventu
202003079349300215,111661359,Endo Group LLC,972 Brush Hollow Rd,Westbury,NY,11590,200248148,Medical Svcs,NY,Ventures GCSC
202003079349300215,111661359,Endoscopy Center of Long Island,972 Brush Hollow Rd,Westbury,NY,11590,260000980,Medical Svcs,NY,NS-LIJ Ventures
202003079349300215,111661359,Formativ Health Intermediate LLC,972 Brush Hollow Rd,Westbury,NY,11590,814614788,Holding Co,DE,Formativ Health
202003079349300215,111661359,Formativ Health LLC,972 Brush Hollow Rd,Westbury,NY,11590,813121231,Holding Co,DE,TN Health Svcs
202003079349300215,111661359,Hospital City LLC,972 Brush Hollow Rd,Westbury,NY,11590,474091780,Inactive,DE,Northwell Healt
202003079349300215,111661359,Krasnoff Consultative Services LLC,972 Brush Hollow Rd,Westbury,NY,11590,262838027,Consulting,NY,Care Mgmt Grp
202003079349300215,111661359,Melville SC LLC,1895 Walt Whitman Rd,Melville,NY,11747,203487522,Medical Svcs,NY,Melville ASC
202003079349300215,111661359,North Shore-LIJ and Yale New Haven Medic,972 Brush Hollow Rd,Westbury,NY,11590,464858222,Air Transport,NY,NSUH
202003079349300215,111661359,North Shore-LIJ Contract Research Organi,972 Brush Hollow Rd,Westbury,NY,11590,464469806,Research,NY,Health Care
202003079349300215,111661359,Northwell Genomics Alliance LLC,972 Brush Hollow Rd,Westbury,NY,11590,810826710,Inactive,DE,NWH Labs
202003079349300215,111661359,Northwell Health Sleep Lab LLC,972 Brush Hollow Rd,Westbury,NY,11590,821516748,Medical Svcs,NY,Sleep Holdings
202003079349300215,111661359,Phelps Professional Building Corp LP,777 North Broadway,Sleepy Hollow,NY,10591,133645137,Real Estate,NY,PMHA
202003079349300215,111661359,South Shore Surgery Center LLC,972 Brush Hollow Rd,Westbury,NY,11590,341997077,Medical Svcs,NY,Multispecialty
202003079349300215,111661359,Suffolk Surgery Center,972 Brush Hollow Rd,Westbury,NY,11590,200080609,Medical Svcs,NY,Multispecialty
202003079349300215,111661359,Technopath Northwell Health North Americ,972 Brush Hollow Rd,Westbury,NY,11590,822869458,Lab Services,NY,Technopath USA
202003079349300215,111661359,True North II DC LLC,972 Brush Hollow Rd,Westbury,NY,11590,352568005,Medical Svcs,NY,DC Holding
