object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201630199349301033,593086453,CONTRACT & GRANTS,541700,2872284,2872284
201630199349301033,593086453,RESEARCH INITIATIVES,541700,1044861,1044861
201630199349301033,593086453,CONFERENCE REVENUE,541700,261503,261503
201542589349301204,240795460,Tuition and Fees,611310,52809169,52809169,0,0
201542589349301204,240795460,Dormitory Fees and Rentals,611310,5638765,5638765,0,0
201542589349301204,240795460,Athletic Receipts,611310,44748,44748,0,0
201542589349301204,240795460,Federal Admin Reimbursement,611310,42656,42656,0,0
201542589349301204,240795460,Misc. Education Program Fees,611310,49926,49926,0,0
201543299349300119,233069199,CONTINUING EDUCATION,900099,3278487,3278487
201543299349300119,233069199,SUPPORT SERVICES FEES,900099,614795,614795
201543299349300119,233069199,TUITION AND FEES,611600,453466,453466
201610159349301806,410693962,TUITION & FEES,611710,94616052,94616052
201610159349301806,410693962,SALES & SERVICE OF AUX,611710,15034693,15034693
201630359349301133,237032625,TUITION & FEES,611600,14204366,14204366
201630359349301133,237032625,HOUSING & MEALS,611600,1276056,1276056
201630359349301133,237032625,RESEARCH PROJECTS,541700,651552,651552
201630359349301133,237032625,SUMMER SCHOOL PROGRAMS,611600,570036,570036
201600409349301625,930309970,TUITION AND FEES,611600,18043747,18043747
201600409349301625,930309970,CLINIC REVENUE,621400,790309,790309
201600409349301625,930309970,CONTINUING EDUCATION,611600,441454,441454
201543529349300534,300262455,PROGRAM SERVICE REVENUE,901,901
201600419349301000,420680404,TUITION AND FEES,611600,41170199,41170199
201600419349301000,420680404,SALES AND SERVICE AUXILIARY,611710,6357306,6357306
201600419349301000,420680404,SALES AND SERVICE EDUCATION,611710,631739,631739
201600419349301000,420680404,"PARKING, COLLECTION OF OLD ACCOUN",611710,41696,41696
201610369349300826,750827421,Tuition and Fees,611710,18146103,18146103
201610369349300826,750827421,Housing,721310,2494115,2494115
201610369349300826,750827421,Educational Activities,611710,353689,353689
201610369349300826,750827421,Publication,611710,123644,123644
201543379349300019,261901554,TUITION,231147,231147
201543379349300019,261901554,BOOKSTORE,1248,1248
201543379349300624,593562981,PROGRAM SERVICE REVENUES,611710,527465,527465
201630259349300208,381359570,TUITION AND FEES,6980322,6980322
201630259349300208,381359570,GOVERNMENT GRANTS (FED AID),2481281,2481281
201543209349313589,416059072,TUITION,829924,829924
201543209349313589,416059072,ASSESSMENTS,87360,87360
201543209349313589,416059072,STUDENT APPLICATION FEE,20700,20700
201543209349313589,416059072,STUDENT ENROLLMENT FEE,12000,12000
201543569349301004,160909446,STUDENT TUITION AND FEES,611710,19194393,19194393
201543569349301004,160909446,AUXILIARY ENTERPRISES - BOOKSTORE,451211,655523,655523
201543569349301004,160909446,LIFELONG LEARNING,611710,148625,148625
201610239349300401,351087173,STUDENT TUITION,900099,13738317,13738317
201610239349300401,351087173,STUDENT FEES,900099,701076,701076
201610239349300401,351087173,MISC. REVENUE - RELATED 990,900099,116296,116296
201630259349300718,440545280,CLINICAL REVENUES,621110,652930,652930
201630259349300718,440545280,STUDENT FEES & REVENUE,611600,48271415,48271415
201610259349300716,930461940,TUITION FEES,611600,17077491,17077491
201610259349300716,930461940,CLINIC,621400,2998455,2998455
201543429349300874,112357063,TUITION FEES,611710,844653,844653
201610099349300306,391399196,Tuition and Fees,611310,67695644,67695644,0,0
201610099349300306,391399196,Sales & Service Auxiliary Enterprise,722320,9776868,7469540,2307328,0
201610099349300306,391399196,Sales & Service of Educational Activities,611310,542982,0,268585,274397
201610269349301101,990255042,TUITION AND FEES,611600,3193302,3193302
201610269349301101,990255042,AUXILIARY SERVICES,611710,1201245,1201245
201543439349300014,430817015,TUITION & FEES,611600,39763927,39763927
201543439349300014,430817015,AUXILIARY ENTERPRISES,611710,3616584,3616584
201630289349300723,020344073,TUITION AND FEES,2440728,2440728
201630289349300723,020344073,ROOM AND BOARD,835599,835599
201630289349300723,020344073,AUXILIARY ENTERPRISES,211705,211705
201630289349300723,020344073,COMMUNITY RELIGIOUS ED. PROG.,5771,5771
201630149349300013,420680466,TUITION & FEES,611310,88962515,88962515
201630149349300013,420680466,SALES & SERVICE OF AUXILIARY SERV,611310,19477499,19428256,49243
201630149349300013,420680466,SALES & SERVICE OF EDUCATIONAL AC,611710,1474194,1474194
201630289349300838,954580540,TUITION INCOME,759615,759615
201630289349300838,954580540,FEES,31400,31400
201630289349300838,954580540,SCHOLARSHIPS,-245050,-245050
201630289349301113,010211484,Miscellaneous,611600,9317,9317
201610419349301386,383001876,Tuition and fees,813110,2437514,2437514,0,0
201610419349301386,383001876,Sales and Services,813110,729999,729999,0,0
201543459349300904,986001141,Tuition Fees Credit Courses,611310,822039000,822039000,0,0
201543459349300904,986001141,Tuition Fees Non Credit Courses,611310,46657000,46657000,0,0
201543459349300904,986001141,Miscellaneous Student Fees,611310,139283000,139283000,0,0
201543459349300904,986001141,Residence and Meal Plan Fees,721000,60807000,60807000,0,0
201543459349300904,986001141,Bookstore Revenues,451211,38125000,38125000,0,0
201610129349301556,953104298,TUITIONS,2281868,2281868
201610329349300831,340868798,TUITION AND FEES,611310,61099027,61099027
201610329349300831,340868798,SALES/SERVICE AUXILIARY,611310,12075301,12075301
201630329349301058,570474291,Auxiliary services,900099,64610646,64610646
201630329349301058,570474291,Tuition and fees,900099,10031689,10031689
201630329349301058,570474291,Student services,900099,3291788,3291788
201630329349301058,570474291,Int on student loans,900099,101528,101528
201630329349301328,060943492,Tuition and related fees,611600,1349815
201543489349300844,221500484,Tuition and Fees,611600,31361105
201543489349300844,221500484,Student Room and Board,611600,6732181
201543489349300844,221500484,College Radio Station,515112,365738
201543489349300844,221500484,Centenary State Company,711110,783282
201600279349300230,231352664,tuition and fees,900099,98673103,98673103,0,0
201600279349300230,231352664,auxiliary enterprises,721000,20114783,19905518,209265,0
201600279349300230,231352664,game admissions,711210,1050,1050,0,0
201610139349300201,464690587,PUPIL ACTIVITIES,611110,33744,33744
201610139349300201,464690587,PUPIL LUNCHES,611110,11993,11993
201610429349301716,741277664,TUITION & FEES,900099,61378368,61378368
201610429349301716,741277664,AUXILIARY OPERATIONS,900099,3365679,3365679
201610429349301716,741277664,ENDOWMENT SUPPORT,900099,3265886,3265886
201620369349300532,760796633,ASSAY FEES,900099,173212,173212
201630159349301603,560686603,TUITION AND FEES,611310,30157126,30157126
201630159349301603,560686603,AUXILIARY ENTERPRISES,611710,5347766,5347766
201630159349301603,560686603,OTHER SOURCES,611710,882239,882239
201620219349301407,610510937,STUDENT TUITION AND FEES,611600,8822750,8822750
201620219349301407,610510937,LIVING FACILITIES,721310,1515148,1515148
201620219349301407,610510937,DINING FACILITIES,722320,1333315,1333315
201620219349301407,610510937,NON-STUDENT FEES,900099,324683,324683
201620219349301407,610510937,PRINT SHOP,518210,28824,28824
201611319349301961,750891464,Student Tuition and Fees,611310,628038,628038,0,0
201611319349301961,750891464,Residence and Books,611310,592329,592329,0,0
201611319349301961,750891464,Indirect Costs,611310,12725,12725,0,0
201600439349301745,431408945,LEASE REVENUE,531120,680777,680777
201640609349300624,042104300,TUITION AND FEES,900099,3870384,3870384
201640609349300624,042104300,PARTICIPANT FEES,900099,1037257,1037257
201640609349300624,042104300,AUXILIARY ENTERPRISES,900099,317967,317967
201620689349300132,131740469,TUITION AND FEES,900099,78552914,78552914
201620689349300132,131740469,ROOM AND BOARD (AUXILIARY ENT.),900099,17253802,17253802
201640989349300954,941674865,Clinic Fees,621300,799481,799481
201640989349300954,941674865,Miscellaneous Income,611600,150,150
201640989349300954,941674865,Tuition and fees,611600,9816828,9816828
201630839349300708,410708577,TUITION & FEES,611600,104875471,104875471
201630839349300708,410708577,AUXILIARY SERVICES,611710,19122748,19122748
201630839349300708,410708577,STUDENT PROGRAMS,611710,1014776,1014776
201630839349300708,410708577,STUDY ABROAD,611710,959690,959690
201630979349300133,610448560,STUDENT TUITION,611710,32695839,32695839
201630979349300133,610448560,AUXILIARY,611710,2958359,2958359
201630979349300133,610448560,OTHER,611710,690142,690142
201640979349300514,383333920,TUITION & FEES,900099,10005722,10005722
201640979349300514,383333920,BOOKSTORE INCOME,451211,849548,849548
201640979349300514,383333920,RESIDENCE HALL INCOME,721000,104750,104750
201630979349300208,383474279,Tuition & Fees,900099,18181966,18181966
201630979349300208,383474279,Bookstore income,451211,1334323,1334323
201620449349300612,150533545,STUDENT TUITION AND FEES,21375082,21375082
201620449349300612,150533545,AUXILIARY ENTERPRISES,8473898,8473898
201630479349300218,620484185,TUITION AND FEES,611710,28858031,28858031
201630479349300218,620484185,AUXILIARY ENTERPRISES,611710,7102856,7102856
201630479349300218,620484185,OTHER INCOME,611710,375702,298178,77524
201630469349301973,314379584,TUITION,611600,45370042,45370042,0,0
201630469349301973,314379584,AUXILIARY SERVICES,611710,11151888,11151888,0,0
201630469349301973,314379584,EDUCATIONAL SERVICES,611710,999186,999186,0,0
201630469349301973,314379584,0,0,0
201630469349301973,314379584,0,0,0,0
201620479349302557,566061483,TUITION AND FEES,611600,245923,245923
201601349349306625,951664100,Tuition and fees,900099,52235255,52235255
201601349349306625,951664100,Fed grants & contracts,900099,5762216,5762216
201601349349306625,951664100,Auxiliary services,900099,2446874,2446874
201601349349306625,951664100,Conference Revenue,900099,655311,655311
201601349349306625,951664100,Drucker Institute,900099,486616,486616
201641329349304554,956001907,Student Tuition and Fe,611710,33333176,33333176
201641329349304554,956001907,Auxiliary Enterprises,611710,7856155,7856155
201641329349304554,956001907,Other Program Service,611710,561585,561585
201601099349300405,340877803,STUDENT FEES,666467,666467
201601099349300405,340877803,GLOBAL LEADERSHIP SUMMIT FEES,6134,6134
201601099349300405,340877803,SALES AND SERVICES,3832,3832
201641069349300819,160743150,TUITION AND FEES,611710,57665829,57665829
201641069349300819,160743150,RESIDENCE HALL,721000,8570996,8570996
201641069349300819,160743150,FOOD SERVICE/DINING,722210,1877335,1877335
201620909349300347,750959996,MISCELLANEOUS FEES,13190,13190
201620909349300347,750959996,TUITION AND HOUSING,417860,417860
201620829349300912,350935587,TUITION AND FEES,611710,31732553,31732553
201620829349300912,350935587,RESIDENCE HALLS,611710,5465349,5465349
201620829349300912,350935587,OTHER PROGRAM REVENUE,611710,1896650,1896650
201601039349300320,250965376,TUITION AND FEES,900099,37692535,37692535
201601039349300320,250965376,STUDENT HOUSING,900099,4299281,4286920,12361
201601039349300320,250965376,FOOD SERVICE,900099,3829228,3829228
201601039349300320,250965376,STUDENT SRVCS & ACTIV.,900099,1081741,1081741
201601039349300320,250965376,INSTITUTION SERVICES,900099,217960,217960
201620479349301382,510305893,TUITION AND FEES,900099,49140020,49140020
201620479349301382,510305893,ROOM & BOARD,611710,21989469,21989469
201620479349301382,510305893,ATHLETICS REVENUE,611710,1902255,1902255
201620479349301382,510305893,COMMISSIONS,611710,442466,442466
201620479349301382,510305893,SALES AND SERVICES OF EDUCATIONAL,611710,224709,224709
201600619349300140,943153995,SERVICE FEES,900099,242033,242033
201610979349300026,250981156,INSTRUCTIONAL,611710,27699814,27699814
201610979349300026,250981156,EDUCATIONAL/AUXILIARY,611710,9470157,9470157
201610979349300026,250981156,STUDENT SERVICES,900099,6185620,6185620
201610979349300026,250981156,ACADEMIC SUPPORT,900099,3658616,3658616
201601309349300340,231352294,TUITION AND FEES,900099,107379655,107302130,77525
201601309349300340,231352294,ROOM AND BOARD,611710,16688720,15224440,1464280
201601309349300340,231352294,UNIVERSITY BOOKSTORE,611710,2037245,1684057,353188
201601309349300340,231352294,SALES AND SERVICES,611710,18777,18777
201601309349300340,231352294,MICELLANEOUS,900099,2294508,243145,2051363
201601309349302370,580566167,TUITION AND FEES,900099,211272881,211272881
201601309349302370,580566167,AUXILIARY SERVICES,900099,37323312,37323312
201621319349302532,237421224,EDUCATIONAL SERVICES,611310,29038287,29038287
201601349349304580,237251952,Tuition and Fees,611600,27435201,27435201
201601349349304580,237251952,Miscellaneous Revenue,900099,254384,254384
201601349349304580,237251952,Auxiliary Enterprises,900099,240268,240268
201601049349300015,381619831,TUITION & FEES,611600,15528349,15528349
201601049349300015,381619831,ROOM & BOARD,611710,1346679,1346679
201601049349300015,381619831,CAMPUS STORE SALES,611710,59175,59175
201601049349300015,381619831,COMMUNITY SERVICE,611710,39967,39967
201601049349300015,381619831,OTHER INCOME,611710,9677,9677
201610909349300506,310537177,TUITION & FEES,900099,67369336,67369336
201610909349300506,310537177,AUXILIARY ENTERPRISE REVENUE,611710,13444418,13444418
201610909349300506,310537177,OTHER SOURCE REVENUE,611710,1221034,1221034
201610909349300506,310537177,SPORTING EVENTS,713990,20926,20926
201610909349300506,310537177,FITENSS CENTER MEMBERSHIPS,713940,4690,4690
201620969349300137,362167048,TUITION,900099,634349879,634349879
201620969349300137,362167048,ROOM AND BOARD,721000,27633146,27633146
201620969349300137,362167048,STUDENT FEES,900099,16495018,16495018
201620969349300137,362167048,ATHLETICS,711210,5817646,5817646
201620969349300137,362167048,RECREATION CENTER,713940,3075865,1177994,1897871
201620839349301102,952962604,TUITION AND FEES,611310,118683225,118683225
201620839349301102,952962604,RESIDENT HALLS,721000,10624322,10624322
201620839349301102,952962604,CAFETERIA,611310,4908423,4908423
201620839349301102,952962604,AUXILIARY INCOME,722210,1455363,1455363
201620839349301102,952962604,EDUCATIONAL PROGRAMS,611310,1112770,1112770
201630449349301008,540505892,TUITION & FEES,611310,28349959,28349959,0,0
201630449349301008,540505892,SALES & SERVICES EDUCATION AUXILIARIES,611310,9581784,9581784,0,0
201630449349301008,540505892,SALES & SERVICES EDUCATION OTHER,611310,415917,415917,0,0
201630719349300928,742269704,COMMERCIAL CONTRACTS,900099,7948751,7948751
201640959349300959,952556403,Counseling Center,621400,191342,191342
201641199349300809,030179424,TUITION/FEES/RM&BOARD,611600,123164711,123164711
201641199349300809,030179424,AUX. SALES AND SERVICES,611600,2662839,2645781,17058
201601329349300040,046130872,TUITION AND FEES,900099,61810634,61810634
201601329349300040,046130872,ROOM,721000,8499573,8499573
201601329349300040,046130872,BOARD,722320,2669205,2669205
201601329349300040,046130872,SPONSORED RESEARCH,900099,512045,512045
201621339349301887,010356077,TUITION AND FEES,611600,2853506,2853506
201611309349301996,042103544,TUITION & FEES,900099,150479558,150479558
201611309349301996,042103544,ROOM & BOARD,900099,24828795,24828795
201611309349301996,042103544,ED/NON-ED PROGRAM REVENUE,900099,26445777,26445777
201611309349301996,042103544,OTHER ED PROG/AUX ACT,721000,446520,446520
201630979349300713,383148566,TUITION & FEES,900099,12786888,12786888
201630979349300713,383148566,BOOKSTORE SALES,451211,1096088,1096088
