object_id,ein,CntrctrNm_PrsnNm,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
201610759349300956,840402707,RICOH,7222 COMMERCE CENTER DRIVE,COLORADO SPRINGS,CO,80919,PRINT/COPY SERVICES,1328798
201610759349300956,840402707,ISS FACILITY SERVICES,PO BOX 2316,SAN ANTONIO,TX,78298,CLEANING SERVICES,869118
201601039349300535,560547498,CHARTWELLS DINING SERVICES,PO BOX 417632,BOSTON,MA,02241,FOOD SERVICES,2020051
201601039349300535,560547498,SSC SERVICE SOLUTIONS,PO BOX 742268,ATLANTA,GA,30374,MAINTENANCE/JANITORIAL,1775146
201601039349300535,560547498,ELLUCIAN SUPPORT INC,14083 COLLECTIONS CENTER DR,CHICAGO,IL,60693,COMPUTER/NETWORK SERVICES,492066
201601039349300535,560547498,LECHASE CONSTRUCTION SERVICES LLC,5950 FAIRVIEW PLAZA STE 200,CHARLOTTE,NC,28210,CONSTRUCTION SERVICES,481579
201601039349300535,560547498,SISTERS OF MERCY OF NORTH CAROLINA,101 MERCY DRIVE,BELMONT,NC,28012,PROPERTY LEASING,330332
201620899349300602,240795506,SODEXO INC & AFFILIATES,9801 WASHINGTONIAN BLVD,GAITHERSBURG,MD,20878,FOOD SERVICE,3547604
201620899349300602,240795506,ELLUCIAN COMPANY LP,62590 COLLECTIONS CENTER DRIVE,CHICAGO,IL,60693,COMPUTER MGMT SERVICES,1322735
201620899349300602,240795506,LEARNING SCIENCES INTERNATIONAL,175 CORNELL ROAD,BLAIRSVILLE,PA,15717,GRADUATE COURSE PROVIDER,836415
201620899349300602,240795506,160 OVER 90,1 SOUTH BROAD STREET 10TH FLOOR,PHILADELPHIA,PA,19107,MARKETING SERVICES,481606
201620899349300602,240795506,DISCOVERY EDUCATION INC,ONE DISCOVERY PLACE,SILVER SPRINGS,MD,20910,GRADUATE COURSE PROVIDER,473396
201610989349300401,520591608,ARAMARK CORPORATION,27310 NETWORK PLACE,CHICAGO,IL,60673,FACILITIES MANAGEMENT,3375417
201610989349300401,520591608,WHITING TURNER CONTRACTING CO,300 EAST JOPPA ROAD,BALTIMORE,MD,21286,CONSTRUCTION CONTRACTOR,3215788
201610989349300401,520591608,ARAMARK SERVICES INC,5271 ELLIOT ROAD,BUTLER,PA,160018105,FOOD SERVICES,2565399
201610989349300401,520591608,RUFFALO NOEL LEVITZ,65 KIRKWOOD NORTH ROAD SW,CEDAR RAPIDS,IA,52404,STUDENT RECRUITMENT SERVICES,279519
201610989349300401,520591608,PROFFITT & ASSOCIATES,100 NORTH MARKET STREET,FREDERICK,MD,21701,ARCHITECTURAL SERVICES,240561
201640819349300774,952882724,SADA SYSTEMS,5250 LANKERSHEIM BLVD,N HOLLYWOOD,CA,91601,IT SUPPORT SERVICES,270035
201640819349300774,952882724,FERRILLI INFORMATION,414 WEST STATE ST,MEDIA,PA,19063,COMPUTER PROGRAMMING,125499
201640999349300019,910236600,SODEXO AMERICA LLC,C/O GONZAGA UNIV BOX MSC 2479,SPOKANE,WA,99258,FOOD CONTRACTOR,10810842
201640999349300019,910236600,HOFFMAN CONSTRUCTION COMPANY OF WASHINGT,1505 WESTLAKE AVE NORTH STE 500,SEATTLE,WA,98109,CONSTRUCTION ON CAMPUS,6450681
201640999349300019,910236600,OPSIS ARCHITECTURE LP,920 NW 17TH AVE,PORTLAND,OR,97209,CONSTRUCTION ON CAMPUS,1538827
201640999349300019,910236600,DELTAK EDU INC,1415 W 22ND ST STE 400,OAK BROOK,IL,90523,VIRTUAL CAMPUS MANAGEMENT,1251342
201640999349300019,910236600,ACSYS INC,1577 NEW BRITAIN AVE STE 1,FARMINGTON,CT,06032,WEB ADS / WEB REDESIGN,1147771
201621059349300512,420703280,SODEXO CAMPUS SERVICES,518 W LOCUST ST,DAVENPORT,IA,52803,FOOD SERVICES,6052749
201621059349300512,420703280,ESTES COMPANY,PO BOX 3608,DAVENPORT,IA,52808,CONSTRUCTION,2286807
201621059349300512,420703280,BUSH CONSTRUCTION COMPANY,5401 VICTORIA AVE,DAVENPORT,IA,52807,CONSTRUCTION,1050813
201621059349300512,420703280,PER MAR SECURITY SERVICE,PO BOX 1101,DAVENPORT,IA,52805,SECURITY,315395
201621059349300512,420703280,GOLDMAN SACHS,71 S WACKER DR STE 500,CHICAGO,IL,60606,INVESTMENT MANAGEMENT,309926
201611049349300601,750808791,ARAMARK,5601 West 19th St,Lubbock,TX,79407,Food Service,2014414
201611049349300601,750808791,Follett Higher Education Group,3146 Solutions Center,Chicago,IL,60677,Bookstore,657684
201611049349300601,750808791,Monroe Roofing,189 Industrial Blvd,McKinney,TX,75069,Contractor,1561524
201611049349300601,750808791,The Crowe Group Inc,PO Box 3422,Abilene,TX,79604,Contractor,1296962
201611049349300601,750808791,Lydick Hooks Roofing Co Inc,Box 746,Brownwood,TX,76801,Contractor,769294
201630439349301008,560657294,ARAMARK EDUCATION SVCS LLC,5400 RAMSEY STREET,FAYETTEVILLE,NC,28311,FOOD SERVICE,2728883
201630439349301008,560657294,M&E CONTRACTING INC,1032 71ST SCHOOL ROAD,FAYETTEVILLE,NC,28314,CONSTRUCTION,1716986
201630439349301008,560657294,SASAKI ASSOCIATES INC,64 PLEASANT ST,WATERTOWN,MA,02472,ARCHITECTS,883677
201630439349301008,560657294,BRADY INC,PO BOX 13587,GREENSBORO,NC,27415,CONTRACTING,366719
201630439349301008,560657294,LORMAN INC,PO BOX 41,DUNN,NC,28335,CONTRACTING,291366
201611329349302691,560532314,Brock and Company Inc,257 Great Valley Parkway,Malvern,PA,19355,Food Service,745091
201611329349302691,560532314,MBS Direct LLC,PO Box 617,Columbia,MO,65205,Textbooks,210246
201611329349302691,560532314,CDW Government Inc,75 Remittance Dr Suite 1515,Chicago,IL,60675,Computer Equipment,203739
201611329349302691,560532314,Lenovo Financial Services,25578 Network Place,Chicago,IL,60673,Lease PC tablets,189256
201611329349302691,560532314,Newcomb & Company,PO Box 58010,Raleigh,NC,27658,Heating and Air Conditioning Services,121283
201641329349300509,060646829,Bon Appetit co Compass Group USA,2400 Yorkmont Rd,Charlotte,NC,28217,Food Services,1492010
201641329349300509,060646829,Sodexo Operations LLC,9801 Washington Blvd,Gaithersburg,MD,20878,Facilities Mgmt.,1071568
201641329349300509,060646829,K-12 Teachers Alliance,20624 Abbey Woods Ct North,Frankfort,IL,60423,Marketing & Admin,797081
201641329349300509,060646829,Bret Stern Productions LLC,18 Leonard St,Norwalk,CT,06850,Video Production,693070
201641329349300509,060646829,JCJ Architecture,38 Prospect St,Hartford,CT,06103,Architectural Svces,404945
201630399349300883,370673484,CORE CONSTRUCTION SERVICES,866 N MAIN STREET,MORTON,IL,61550,CONSTRUCTION,6084082
201630399349300883,370673484,SODEXO FOOD SERVICES,PO BOX 70060,CHICAGO,IL,60673,CONTRACTED FOOD SERVICES,1105246
201630399349300883,370673484,INTECH INNOVATIONS,110 S MEADOWVIEW,WASHINGTON,IL,61571,EQUIPMENT RETAILER,178421
201630399349300883,370673484,RUYLE MECHANICAL,1325 NE BOND STREET,PEORIA,IL,61603,MAINTENANCE,137238
201630399349300883,370673484,HEART TECHNOLOGIES INC,3105 N MAIN STREET,EAST PEORIA,IL,61611,EQUIPMENT RETAILER,130853
201600439349302390,741161941,K-12 TEACHERS ALLIANCE,20624 ABBEY WOODS COURT NORTH,FRANKFORT,IL,60423,MASTER OF ED. STUDENT RECRUITING,1379744
201600439349302390,741161941,SODEXO INC & AFFILIATES,PO BOX 536922,ATLANTA,GA,30353,CAFETERIA MANAGEMENT,1241150
201600439349302390,741161941,THE LEARNING HOUSE INC,427 S 4TH STREET SUITE 300,LOUISVILLE,KY,40202,ONLINE COURSE HOSTING AND RECRUITING,857016
201600439349302390,741161941,CONCORDIA UNIVERSITY SYSTEM,1333 S KIRKWOOD RD,ST LOUIS,MO,63122,ADMINISTRATIVE COMPUTING SUPPORT,435970
201600439349302390,741161941,DTK INC,8570 KATY FWY STE 114,HOUSTON,TX,77024,CUSTODIAL,425662
201640699349300644,560532297,PIONEER COLLEGE CATERERS,303 GLENROSE AVE,NASHVILLE,TN,37210,DINING SERVICES,1442533
201640699349300644,560532297,MCMILLAN PAZDAN SMITH,400 AUGUST STREET SUITE 200,GREENVILLE,SC,29601,ARCHITECT FEES,365036
201640699349300644,560532297,NEW REACH MEDIA INC,16607 BLANCO RD 12202,SAN ANTONIO,TX,78232,MAIL AND EMAIL CONTACT SERVICES FOR ADMI,226493
201640699349300644,560532297,BREVARD PARTNERS OF TN GP,1487 SPRINGVALE RD,MORRISTOWN,TN,37813,RENT,221812
201640699349300644,560532297,MAINSTAGE THEATRICAL SUPPLY,2665 BROAD AVE STE 5,MEMPHIS,TN,38112,MATERIALS FOR DUNHAM RENOVATION,200552
201631339349303588,231355135,Gilbane Building Co,3350 Peachtree Rd,ATLANTA,GA,30326,Construction,1558273
201631339349303588,231355135,Arthur Jackson Co,7025 W Chester Pike,UPPER DARBY,PA,19082,Housekeeping,1210717
201631339349303588,231355135,Blank Rome LLP,1 Logan Square,PHILADELPHIA,PA,19103,Legal,652896
201631339349303588,231355135,Allied Barton Security Services,PO Box 534265,ATLANTA,GA,30353,Security,635389
201631339349303588,231355135,Kone Inc,PO Box 7247,PHILADELPHIA,PA,19170,Elevator Repair,580743
201641339349305939,560529961,SHEPLEY BULFINCH RICHARDSON AND A,2 SEAPORT LANE,BOSTON,MA,02210,ARCHITECT/DESIGN,3198386
201641339349305939,560529961,RODGERS BUILDERS,PO BOX 18446,CHARLOTTE,NC,28218,CONSTRUCTION,1898386
201641339349305939,560529961,GT CONTRACTING OF THE CAROLINAS,4033 DEARBORN PLACE,CONCORD,NC,28027,CONSTRUCTION,1141036
201641339349305939,560529961,SPORTS CONSTRUCTION MANAGEMENT,4509 S HIGHWAY 150,LEXINGTON,NC,27295,CONSTRUCTION,873418
201641339349305939,560529961,US AIRWAYS,PO BOX 731123,DALLAS,TX,753731123,FLIGHT SERVICES,589581
201600779349300420,911559533,ZETTERBERG QUALITY HOMES,202 ROSE PLACE,PUYALLUP,WA,98371,BLDING ADDITION,1132739
201641099349300509,160743040,Harter Secrest Emery LLP,1600 Bausch Lomb Place,Rochester,NY,14604,Legal Services,1242552
201641099349300509,160743040,Kelley Bros LLC,75 Remittance Drive Suite 6203,Chicago,IL,60675,Contractor,365071
201641099349300509,160743040,Colonial Consulting,750 Third Avenue 20th Floor,New York,NY,10017,Invest Consultants,273508
201641099349300509,160743040,Greco Painting,790 West Washington Street,Geneva,NY,14456,Painting Contractor,284685
201641099349300509,160743040,Pepper Hamilton LLP,3000 Two Logan Square 18th and Arc,Philadelphia,PA,19103,Legal Services,264419
201641059349301104,741554976,KIRKSEY,6909 PORTWEST DR,HOUSTON,TX,770248010,ARCHITECTURAL,193975
201641059349301104,741554976,THE BURNETT COMPANIES,P O BOX 973940,DALLAS,TX,753973940,HUMAN RESOURCES,203130
201641059349301104,741554976,ELLUCIAN COMPANY LP,62578 COLLECTION CENTER DR,CHICAGO,IL,606930625,SOFTWARE SERVICES,120978
201641059349301104,741554976,HOUSTON FIRST CORPORATION,1600 LAMAR ST,HOUSTON,TX,770105012,ENTERTAINMENT SVCS,203721
201630429349301548,430694556,AMERISERVE,200 E WALNUT,COLUMBIA,MO,65203,FOOD SERVICE,780977
201630429349301548,430694556,ADVERTISING SAVANTS INC,2100 LOCUST STREET,SAINT LOUIS,MO,63103,ADVERTISING,653840
201630429349301548,430694556,RUFFALOCODY,PO BOX 718,DES MOINES,IA,50303,CONSULTING,387145
201630429349301548,430694556,GREENSFELDER HEMKER & GALE PC,10 SOUTH BROADWAY SUITE 2000,SAINT LOUIS,MO,63102,LEGAL,153217
201630429349301548,430694556,HUNTLEIGH TRANSPORTATION,820 ROSEDALE AVENUE,SAINT LOUIS,MO,63112,TRANSPORTATION,148642
201611329349303016,710239576,Creative Dining Services,One Royal Park Drive STE 3,Zeeland,MI,49464,Food Service,2381288
201611329349303016,710239576,Nabholz Construction Corporation,PO Box 277,Rogers,AR,727570277,Construction,1883523
201611329349303016,710239576,Forte Media Partners,2707 S Waldron,Fort Smith,AR,72903,Advertising,274939
201611329349303016,710239576,Ellucian,4375 Fair Lakes Ct,Fairfax,VA,22033,Software Support,206102
201611329349303016,710239576,Just-Us-Printers Inc,PO Box 41,Springdale,AR,727650041,Printing Services,164751
201611309349302151,221500483,GOURMET DINING SERVICES LLC,PO BOX 417632,BOSTON,MA,02241,FOOD SERVICE,2340015
201611309349302151,221500483,1800PRINT MECOM,122 MOUNT BETHEL ROAD SUITE 2,WARREN,NJ,07059,PRINTING,459456
201611309349302151,221500483,BARNES & NOBLE COLLEGE BOOKSELLERS LLC,PO BOX 823660,PHILADELPHIA,PA,191823660,BOOK STORE,429842
201611309349302151,221500483,WILLIAM H CONNOLLY & CO LLC,56 PARK ST,MONTCLAIR,NJ,07042,INSURANCE BROKER,421062
201611309349302151,221500483,SJE GROUP LLC,PO BOX 1573,MONTCLAIR,NJ,07042,CONSTRUCTION,402930
201600469349301410,310820394,SPEER MECHANICAL,600 OAKLAND PARK DR,COLUMBUS,OH,43214,MECHANICAL SYSTEMS SERVICE,149514
201601349349304085,591083502,ANF Group Inc,2700 Davie Road,Davie,FL,33314,Construction,10296391
201601349349304085,591083502,TCB Systems Inc,11861 SW 144 Court Bay 3,Miami,FL,33186,Janitorial,10004240
201601349349304085,591083502,Fahlgren Inc,PO Box 1628,Parkersburg,WV,26102,Advertising,6545885
201601349349304085,591083502,Chartwells,PO Box 50196,Los Angeles,LA,90074,Food Services,6402692
201601349349304085,591083502,Panza Maurer & Maynard PA,3600 N Federal Highway,Ft Lauderdale,FL,33308,Legal,3698927
201631329349302653,340714689,NORMANDY CATERING INC,30310 PALISADES PARKWAY,WICKLIFFE,OH,44092,FOOD SERVICE,2206548
201631329349302653,340714689,THE LEARNING HOUSE INC,427 SFOURTH ST 300,LOUISVILLE,KY,40202,ONLINE COURSE MGMT,1378050
201631329349302653,340714689,ALL FOR YOU JANITORAL INC,802 ROME ROCK CREEK ROAD,ROAMING SHORES,OH,44085,CLEANING SERVICES,444000
201631329349302653,340714689,ADVENTURES IN AUTOMATION,7515 AVON LANE,CHESTERLAND,OH,44026,I.T. SERVICES,341948
201631329349302653,340714689,ANDERSON COACH AND TRAVEL,ONE ANDERSON PLAZA,GREENVILLE,PA,16125,ATHLETIC TRANSPORT.,340657
201640749349300884,560530251,CHARTWELLS DINING SERVICES,3 INTERNATIONAL DRIVE,RYE BROOK,NY,10573,DINING SERVICES,1849645
201640749349300884,560530251,SUNDANCE POWER LLC,11 SALEM HILL ROAD,WEAVERVILLE,NC,28787,SOLAR SYSTEM PROJECT,1815461
201640749349300884,560530251,FOLLETT HIGHER EDUCATION GROUP,3146 SOLUTION CENTER,CHICAGO,IL,60677,BOOKSTORE OPERATIONS,407060
201640749349300884,560530251,INNOVATIVE DESIGN,850 W MORGAN ST,RALEIGH,NC,27603,CONSULTANT -SOLAR PROJECT,377057
201640749349300884,560530251,ROYALWOOD ASSOCIATES INC,PO BOX 91145,RALEIGH,NC,27675,BASKETBALL COURT RENOVATION,217081
201620439349301702,576000734,CONSTRUCTION DYNAMICS INC,6471 FAIRFIELD RD,COLUMBIA,SC,29203,CONSTRUCTION SERVICES,383946
201620439349301702,576000734,WO BLACKSTONE MECHANICAL CONTRACTORS,PO BOX 88,COLUMBIA,SC,29202,CONSTRUCTION SERVICES,218032
201620439349301702,576000734,JENZABAR,PO BOX 55018,BOSTON,MA,02205,MANAGEMENT SOFTWARE,161978
201641099349301239,340714626,GUENTHER MECHANICAL,1248 MIDDLE ROWSBURG RD,ASHLAND,OH,44805,HVAC,258570
201641099349301239,340714626,METZGERS INC,207 ARCO DR,TOLEDO,OH,43607,PRINTING,203495
201641099349301239,340714626,SIMONSON CONSTRUCTION SERVICES,2112 TROY RD,ASHLAND,OH,44805,GENERAL CONSTRUCTION CONTRACTOR,172446
201641099349301239,340714626,S&S COACH CO,PO BOX 3071,LEXINGTON,OH,44904,GROUND TRANSPORTATION,113721
201641099349301239,340714626,OTIS ELEVATOR CO,PO BOX 73579,CHICAGO,IL,60673,ELEVATOR MAINTENANCE,108255
201601329349302350,480556716,GREAT WESTERN CAMPUS DINING,FOOD SERVICE,610645
201601329349302350,480556716,DON D RUTHERFORD SONS INC,GENERAL CONTRACTOR,227565
201601329349302350,480556716,ROYALL COMPANY,RECRUITING,171695
201601329349302350,480556716,MEDIA PARTNERS INC,ADVERTISING,128533
201601329349302350,480556716,REDDI INDUSTRIES INC,MAINTENANCE SERVICES,102589
201621329349303932,133281910,US ORT OPERATIONS INC,69-30 AUSTIN STREET,FOREST HILLS,NY,11375,MANAGEMENT SERVICES,215239
201621329349303932,133281910,BEST WAY TRANSPORTATION,4335 VAN NUYS BOULEVARD,SHERMAN OAKS,CA,91403,TRANSPORTATION,185325
201621329349303932,133281910,PRUDENTIAL GUARD SERVICES,6949 LUBAO AVENUE,WINNETKA,CA,91306,SECURITY,105312
201621279349300327,250965212,PARKHURST DINING SERVICES,P O BOX 644091,PITTSBURGH,PA,152644091,FOOD SERVICE,6064990
201621279349300327,250965212,ST MORITZ BUILDING SERVICES,P O BOX 5018,GREENSBURG,PA,156015118,CLEANING SERVICE,2125868
201621279349300327,250965212,GILCON & ASSOCIATES INC,11528 AIRPORT ROAD,MEADVILLE,PA,16335,CONSTRUCTION,1708083
201621279349300327,250965212,LANDAU BUILDING COMPANY,9855 RINAMAN ROAD,WEXFORD,PA,15090,CONSTRUCTION,629819
201621279349300327,250965212,RABE ENVIRONMENTAL SYSTEM,2300 WEST 23RD STREET,ERIE,PA,16506,CONSTRUCTION,555519
201601349349306080,430743910,Pioneer College Caterers,25055 West Valley Parkway Suite 12,Olathe,KS,66061,Food service,319055
201641279349300749,250496976,Building Systems Inc,7335 Old Perry Highway,Erie,PA,16509,General contractor,10050196
201641279349300749,250496976,Perry Construction Group Inc,1440 West 21st Street,Erie,PA,16512,General contractor,3887659
201641279349300749,250496976,Metz & Associates Ltd,Two Woodland Drive,Dallas,PA,18612,Food service provider,3010033
201641279349300749,250496976,Steve Lewis Contracting Inc,3603 West 12th Street,Erie,PA,16505,General contractor,1659352
201641279349300749,250496976,Wiley,1415 West 22nd Street,Suite 400,Oak Brook,IL,60523,Education provider,1215419
201601349349304810,520591672,ARAMARK HIGHER EDUCATION,24818 NETWORK PLACE,CHICAGO,IL,60673,DINING & MAINTENANCE SERVICES,10452859
201601349349304810,520591672,OVIVO USA LLC,2404 RUTLAND DRIVE,AUSTIN,TX,78758,INSTALLATION OF MEMBRANE BIOREACTOR SYST,1060000
201601349349304810,520591672,ROYALL & COMPANY,1920 EAST PARHAM RD,RICHMOND,VA,23228,STUDENT ENROLLMENT CONSULTING,665986
201601349349304810,520591672,HERITAGE ROOFINC INC,925 MID ATLANTIC PARKWAY,MARTINSBURG,WV,25404,ROOF & GUTTER CONTRACTORS,431295
201601349349304810,520591672,JERRY JUSTICE EXCAVATING INC,31 CENTER MILLS ROAD,ASPERS,PA,17304,PAVING CONTRACTOR,392993
201631329349303648,460225483,Fiegan Construction,3712 S Western Ave Ste 200,Sioux Falls,SD,57078,Construction,5113463
201631329349303648,460225483,Yankton Anesthesiology PC,1000 W 4th St Suite 13,Yankton,SD,57078,Anesthesiologists,1582938
201631329349303648,460225483,Aegis Therapies Inc,7160 Dallas Parkway,Plano,TX,75024,Rehab & Therapy Services,981997
201631329349303648,460225483,Welfl Construction Company,800 West 23rd Street,Yankton,SD,57078,Construction,881781
201631329349303648,460225483,Yankton Medical Clinic PC,PO Box 706,Yankton,SD,57078,Physician Services,871830
201631329349303363,231352661,Edwin L Heim Company,1918 Greenwood St,Harrisburg,PA,17105,Electrical Contractor,875340
201631329349303363,231352661,Greenfield Architects LTD,PO Box 10726,Lancaster,PA,17605,Arcitectural Engineering,350696
201631329349303363,231352661,Dewberry LLC,11 North Third St,Harrisburg,PA,17101,Architectural Engineering,241746
201631329349303363,231352661,Rhoads & Sinon,One S Market Square,12th Floor,Harrisburg,PA,171081146,Legal services,195290
201631329349303363,231352661,Derck & Edson Associates LLP,33 South Broad Street,Lititz,PA,17543,Architectural Engineering,124877
201610819349300721,340714687,KB PORT LLC,2853 OXFORD BLVD STE 107,ALLISON PARK,PA,15101,NURSING EQUIPMENT,103513
201610819349300721,340714687,GREEN BROTHERS PAINTING,74 E GRANT ST,ALLIANCE,OH,44601,PAINTING,141591
201610819349300721,340714687,WESTLAKE REED LESKOSKY,P O BOX 932273,CLEVELAND,OH,44193,ARCHITECTS,166610
201610819349300721,340714687,STEVENS STRATEGY LLC,P O BOX 72,GRANTHAM,NH,03753,CONSULTING,179490
201611319349302481,362167842,ARAMARK SERVICE,2300 WARRENVILLE RD,DOWNERS GROVE,IL,60515,CAMPUS MAINT,1161003
201611319349302481,362167842,N-TRAK GROUP,5905 MATERIAL AVE,LOVES PARK,IL,61111,DEMOLITION,559899
201611319349302481,362167842,ROYALL AND COMPANY,1920 W PARHAM ROAD,RICHMOND,VA,232282206,ENROLLMENT SERV,341638
201611319349302481,362167842,HOLIAN ASBESTOS REMOVAL,7504 MEYER ROAD,SPRING GROVE,IL,60081,REMOVE ASBESTOS,165027
201611319349302481,362167842,ELLUCIAN COMPANY LP,4 COUNTRY VIEW ROAD,MALVERN,PA,19355,SOFTWARE MAINT,109166
201641319349302594,410969244,Minnesota Elevator,PO Box 0129,St Claire,MN,56080,Elevator Repair,263501
201641319349302594,410969244,Rice Building Systems,1019 Industrial Drive S,Sauk Rapids,MN,56379,Construction,666756
201641319349302594,410969244,Campbell & Company,1 East Wacker Drive,Chicago,IL,60601,Fundraising Consultant,357636
201641319349302594,410969244,McGough Construction Co Inc,PO Box 1450,Mpls,MN,55485,Construction,396560
201641319349302594,410969244,Sysco Minnesota Inc,PO Box 49730,Blaine,MN,55449,Food Products,275696
201601349349304070,582032904,BRASSFIELD AND GORRIE,1990 Vaughn Rd NW STE 100,KENNESAW,GA,30144,General Contractor,25880985
201601349349304070,582032904,CDH Partners Inc,675 Tower Road,MARIETTA,GA,30060,General Contractor,1566417
201601349349304070,582032904,FRESENIUS MEDICAL CARE- DBA RCC MAR,PO BOX 101518,ATLANTA,GA,303921518,Medical Services,1150750
201601349349304070,582032904,Quest Diagnostics,PO Box 740736,ATLANTA,GA,303740736,Medical Services,2060831
201601349349304070,582032904,SOUTHERN PRESCRIPTION SERVICE,PO BOX 888387,ATLANTA,GA,30356,TRANSCRIPTION SRVS,994489
201601349349304100,953909672,FACILITY SERVICE PARTNERS LLC,19201 WILLOWBROOK LANE,TRABUCO CANYON,CA,92679,CAMPUS MAINTENANCE,3542157
201601349349304100,953909672,CAMBRIDGE ASSOCIATES LLC,100 SUMMER STREET,BOSTON,MA,02110,INVESTMENT MGMT,1966148
201601349349304100,953909672,KPMG LLP,PO BOX 12001,DALLAS,TX,75612,ACCOUNTING SERVICES,299103
201601349349304100,953909672,MUSIC PEELER GARRETT LLP,1 WILSHIRE BLVD STE 2000,LOS ANGELES,CA,90017,LEGAL SERVICES,116240
201641319349302849,820200906,COMPASS GROUP,91337 COLLECTIONS DR,CHICAGO,IL,60693,FOOD SERVICE PROVIDER,3399009
201641319349302849,820200906,ANDERSEN CONSTRUCTION COMPANY INC,6712 N CUTTER CIRCLE,PORTLAND,OR,97217,CONTRACTOR,3339252
201641319349302849,820200906,KREIZENBECK LLC,11724 W EXECUTIVE DR,BOISE,ID,83713,CONTRACTOR,2549750
201641319349302849,820200906,BLUE CROSS OF IDAHO,3000 E PINE AVE,MERIDIAN,ID,83642,CONTRACTOR,1382727
201641319349302849,820200906,BENITON CONSTRUCTION COMPANY,366 SW 5TH AVE,MERIDIAN,ID,83642,CONTRACTOR,720815
201641329349303314,251035663,EAT'N PARK HOSPITALITY GROUP INC,285 EAST WATERFRONT DRIVE,HOMESTEAD,PA,15120,FOOD SERVICE,11887503
