object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,DsrgrddEnttyNm_BsnssNmLn2Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdTxExmptOrg_EIN,IdRltdTxExmptOrg_PrmryActvtsTxt,IdRltdTxExmptOrg_LglDmclFrgnCntryCd,IdRltdTxExmptOrg_ExmptCdSctnTxt,IdRltdTxExmptOrg_DrctCntrllngNACd,IdRltdTxExmptOrg_CntrlldOrgnztnInd
201931349349304363,311308555,MERCY LIFE CENTER CORPORATION,1200 REEDSDALE STREET,PITTSBURGH,PA,15233,251604115,COMMUNITY OUTREACH,PA,501(C)(3),LINE 10,PITTSBURGH MERCY HEALTH SYSTEM INC,1
201931349349304363,311308555,MERCY LIFE OF ALABAMA,PO BOX 7957,MOBILE,AL,36670,273163002,PACE PROGRAM,AL,501(C)(3),LINE 3,TRINITY HEALTH PACE,1
201931349349304363,311308555,MERCY LIFE INC,1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,453086711,PACE PROGRAM,MA,501(C)(3),LINE 3,SISTERS OF PROVIDENCE CARE CENTERS INC,1
201931349349304363,311308555,MERCY MANAGEMENT OF SOUTHEASTERN PENNSYLVANIA,ONE WEST ELM STREET SUITE 100,CONSHOHOCKEN,PA,19428,232627944,HEALTH CARE SERVICES,PA,501(C)(3),LINE 3,MERCY PHYSICIAN NETWORK,1
201931349349304363,311308555,MERCY MEDICAL CENTER - CLINTON INC,1410 NORTH 4TH ST,CLINTON,IA,52732,421336618,HEALTH CARE AND HOSPITAL SERVICES,DE,501(C)(3),LINE 3,MERCY HEALTH SERVICES-IOWA CORP,1
201931349349304363,311308555,MERCY MEDICAL CENTER - SIOUX CITY FOUNDATION,801 5TH STREET,SIOUX CITY,IA,51102,141880022,FOUNDATION,IA,501(C)(3),LINE 7,MERCY HEALTH SERVICES-IOWA CORP,1
201931349349304363,311308555,MERCY MEDICAL CENTER FOUNDATION - NORTH IOWA,1000 4TH STREET SW,MASON CITY,IA,50401,421229151,FOUNDATION,IA,501(C)(3),LINE 7,MERCY HEALTH SERVICES-IOWA CORP,1
201931349349304363,311308555,MERCY MEDICAL CORPORATION,PO BOX 7957,MOBILE,AL,36670,636002215,PACE PROGRAM,AL,501(C)(3),LINE 10,TRINITY HEALTH CORPORATION,1
201931349349304363,311308555,MERCY MEDICAL GROUP INC,1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,454884805,HEALTH CARE SERVICES,MA,501(C)(3),LINE 3,THE MERCY HOSPITAL INC,1
201931349349304363,311308555,MERCY PHYSICIAN NETWORK,ONE WEST ELM STREET SUITE 100,CONSHOHOCKEN,PA,19428,461187365,MANAGEMENT SERVICES FOR PHYSICIAN SERVICE ORGANIZATIONS,PA,501(C)(3),"LINE 12B, II",MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201931349349304363,311308555,MERCY SENIOR CARE INC,424 DECATUR STREET,ATLANTA,GA,30312,581366508,COMMUNITY OUTREACH,GA,501(C)(3),LINE 7,SAINT JOSEPH'S HEALTH SYSTEM INC,1
201931349349304363,311308555,MERCY SERVICES DOWNTOWN INC,424 DECATUR STREET,ATLANTA,GA,30312,272046353,TITLE HOLDING COMPANY,GA,501(C)(3),"LINE 12B, II",SAINT JOSEPH'S HEALTH SYSTEM INC,1
201931349349304363,311308555,MERCY SERVICES FOR AGING NONPROFIT HOUSING CORPORATION,PO BOX 9184,FARMINGTON HILLS,MI,48333,382719605,LONG TERM CARE,MI,501(C)(3),LINE 10,TRINITY CONTINUING CARE SERVICES,1
201931349349304363,311308555,MERCY SPECIALIST PHYSICIANS INC,1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,264033168,HEALTH CARE SERVICES,MA,501(C)(3),LINE 3,THE MERCY HOSPITAL INC,1
201931349349304363,311308555,MERCY SUBURBAN HOSPITAL,ONE WEST ELM STREET SUITE 100,CONSHOHOCKEN,PA,19428,231396763,HEALTH CARE AND HOSPITAL SERVICES,PA,501(C)(3),LINE 3,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201931349349304363,311308555,MERCY UIHLEIN HEALTH CORPORATION,3805 WEST CHESTER PIKE SUITE 100,NEWTOWN SQUARE,PA,19073,161535133,HEALTH CARE SYSTEM MANAGEMENT AND SUPPORT (INACTIVE),NY,501(C)(3),"LINE 12B, II",TRINITY HEALTH CORPORATION,1
201931349349304363,311308555,MISSION HEALTH CORPORATION,37595 SEVEN MILE ROAD,LIVONIA,MI,48152,383181557,BUILDING MANAGEMENT SERVICES,DE,501(C)(3),"LINE 12A, I",N/A,0
201931349349304363,311308555,MOUNT CARMEL COLLEGE OF NURSING,6150 EAST BROAD STREET,COLUMBUS,OH,43213,311308555,COLLEGE OF NURSING,OH,501(C)(3),LINE 2,MOUNT CARMEL HEALTH SYSTEM,0
201931349349304363,311308555,MOUNT CARMEL HEALTH INSURANCE COMPANY,6150 EAST BROAD STREET,COLUMBUS,OH,43213,251912781,HEALTH INSURANCE,OH,501(C)(4),N/A,MOUNT CARMEL HEALTH SYSTEM,1
201931349349304363,311308555,MOUNT CARMEL HEALTH PLAN INC,6150 EAST BROAD STREET,COLUMBUS,OH,43213,311471229,MEDICARE HMO,OH,501(C)(4),N/A,MOUNT CARMEL HEALTH SYSTEM,1
201931349349304363,311308555,MOUNT CARMEL HEALTH SYSTEM,6150 EAST BROAD STREET,COLUMBUS,OH,43213,311439334,HEALTH CARE AND HOSPITAL SERVICES,OH,501(C)(3),LINE 3,TRINITY HEALTH CORPORATION,1
201931349349304363,311308555,MOUNT CARMEL HEALTH SYSTEM FOUNDATION,6150 EAST BROAD STREET,COLUMBUS,OH,43213,311113966,FOUNDATION,OH,501(C)(3),"LINE 12A, I",MOUNT CARMEL HEALTH SYSTEM,1
201931349349304363,311308555,MOUNT SINAI HOSPITAL FOUNDATION INC,114 WOODLAND STREET,HARTFORD,CT,06105,222584082,FOUNDATION,CT,501(C)(3),"LINE 12C, III-FI",N/A,0
201931349349304363,311308555,MOUNT SINAI REHABILITATION HOSPITAL INC,114 WOODLAND STREET,HARTFORD,CT,06105,061422973,HEALTH CARE AND HOSPITAL SERVICES,CT,501(C)(3),LINE 3,TRINITY HEALTH OF NEW ENGLAND CORP INC,1
201931349349304363,311308555,MOUNT ST JOSEPH,7 HIGHTOWER STREET,WATERVILLE,ME,04901,010274998,LONG TERM CARE,ME,501(C)(3),LINE 3,MERCY COMMUNITY HEALTH INC,1
201931349349304363,311308555,MRI MOBILE SERVICES OF WEST MICHIGAN,1820 44TH STREET,KENTWOOD,MI,49508,383073745,HEALTH CARE SERVICES (INACTIVE),MI,501(C)(3),LINE 10,TRINITY HEALTH-MICHIGAN,1
201931349349304363,311308555,MUSKEGON COMMUNITY HEALTH PROJECT,565 W WESTERN AVENUE,MUSKEGON,MI,49440,911932918,COMMUNITY OUTREACH,MI,501(C)(3),LINE 7,MERCY HEALTH PARTNERS,1
201931349349304363,311308555,NAZARETH HEALTH CARE FOUNDATION,2701 HOLME AVENUE,PHILADELPHIA,PA,19152,232300951,FOUNDATION,PA,501(C)(3),"LINE 12A, I",NAZARETH HOSPITAL,1
201931349349304363,311308555,NAZARETH HOSPITAL,2601 HOLME AVENUE,PHILADELPHIA,PA,19152,232794121,HEALTH CARE AND HOSPITAL SERVICES,PA,501(C)(3),LINE 3,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201931349349304363,311308555,NAZARETH PHYSICIAN SERVICES INC,ONE WEST ELM STREET SUITE 100,CONSHOHOCKEN,PA,19428,203261266,HEALTH CARE SERVICES,PA,501(C)(3),LINE 3,MERCY PHYSICIAN NETWORK,1
201931349349304363,311308555,NE PHYSICIAN SERVICES INC,ONE WEST ELM STREET SUITE 100,CONSHOHOCKEN,PA,19428,232497355,HEALTH CARE SERVICES (INACTIVE),PA,501(C)(3),LINE 3,MERCY PHYSICIAN NETWORK,1
201931349349304363,311308555,OAKLAND MERCY HOSPITAL,601 EAST 2ND STREET,OAKLAND,NE,68045,208072234,HEALTH CARE AND HOSPITAL SERVICES,NE,501(C)(3),LINE 3,MERCY HEALTH SERVICES-IOWA CORP,1
201931349349304363,311308555,OAKLAND MERCY HOSPITAL FOUNDATION,601 E 2ND STREET,OAKLAND,NE,68045,311678345,FOUNDATION,NE,501(C)(3),"LINE 12A, I",OAKLAND MERCY HOSPITAL,1
201931349349304363,311308555,OSUMOUNT CARMEL HEALTH ALLIANCE,6150 EAST BROAD STREET,COLUMBUS,OH,43213,311654603,COOPERATIVE HEALTH CARE DELIVERY SYSTEM,OH,501(C)(3),"LINE 12A, I",N/A,0
201931349349304363,311308555,OUR LADY OF LOURDES HEALTH CARE SERVICES INC,1600 HADDON AVENUE,CAMDEN,NJ,08103,222568528,HEALTH CARE SYSTEM MANAGEMENT AND SUPPORT,NJ,501(C)(3),"LINE 12B, II",MAXIS HEALTH SYSTEM,1
201931349349304363,311308555,OUR LADY OF LOURDES HEALTH FOUNDATION INC,1600 HADDON AVENUE,CAMDEN,NJ,08103,222351960,FOUNDATION,NJ,501(C)(3),LINE 7,OUR LADY OF LOURDES HEALTH CARE SERVICES,1
201931349349304363,311308555,OUR LADY OF LOURDES MEDICAL CENTER INC,1600 HADDON AVENUE,CAMDEN,NJ,08103,210635001,HEALTH CARE AND HOSPITAL SERVICES,NJ,501(C)(3),LINE 3,OUR LADY OF LOURDES HEALTH CARE SERVICES,1
201931349349304363,311308555,OUR LADY OF MERCY LIFE CENTER,2 MERCYCARE LANE,GUILDERLAND,NY,12084,141743506,LONG TERM CARE,NY,501(C)(3),LINE 3,ST PETER'S HOSPITAL,1
201931349349304363,311308555,PIONEER VALLEY CARDIOLOGY ASSOCIATES INC,1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,454208896,HEALTH CARE SERVICES,MA,501(C)(3),LINE 3,THE MERCY HOSPITAL INC,1
201931349349304363,311308555,PITTSBURGH MERCY HEALTH SYSTEM INC,3333 5TH AVENUE,PITTSBURGH,PA,15213,251464211,HEALTH CARE SYSTEM MANAGEMENT AND SUPPORT,PA,501(C)(3),"LINE 12B, II",TRINITY HEALTH CORPORATION,1
201931349349304363,311308555,PROBILITY THERAPY SERVICES,2058 S STATE STREET,ANN ARBOR,MI,48104,202020239,HEALTH CARE SERVICES,MI,501(C)(3),LINE 10,TRINITY HEALTH-MICHIGAN,1
201931349349304363,311308555,PROFESSIONAL MED TEAM,965 FORK STREET,MUSKEGON,MI,49442,382638284,HEALTH CARE SERVICES,MI,501(C)(3),LINE 10,MERCY HEALTH PARTNERS,1
201931349349304363,311308555,RIVERBEND MEDICAL GROUP INC,271 CAREW ST,SPRINGFIELD,MA,01104,811807730,HEALTH CARE SERVICES,MA,501(C)(3),LINE 3,THE MERCY HOSPITAL INC,1
201931349349304363,311308555,SJ MANAGEMENT COMPANY OF SYRACUSE INC,301 PROSPECT AVENUE,SYRACUSE,NY,13203,271763712,HEALTH CARE SYSTEM MANAGEMENT AND SUPPORT,NY,501(C)(3),"LINE 12A, I",ST JOSEPH'S HOSPITAL HEALTH CENTER,1
201931349349304363,311308555,SAINT AGNES MEDICAL CENTER,1303 EAST HERNDON AVE,FRESNO,CA,93720,941437713,HEALTH CARE AND HOSPITAL SERVICES,CA,501(C)(3),LINE 3,TRINITY HEALTH CORPORATION,1
201931349349304363,311308555,SAINT AGNES MEDICAL FOUNDATION,1303 EAST HERNDON AVE,FRESNO,CA,93720,942839324,HEALTH CARE SERVICES,CA,501(C)(3),"LINE 12A, I",SAINT AGNES MEDICAL CENTER,1
201931349349304363,311308555,SAINT ALPHONSUS BUILDING COMPANY INC,1055 NORTH CURTIS RD,BOISE,ID,83706,820401011,BUILDING MANAGEMENT SERVICES,ID,501(C)(3),LINE 10,SAINT ALPHONSUS REGIONAL MEDICAL CENTER INC,1
201931349349304363,311308555,SAINT ALPHONSUS DIVERSIFIED CARE INC,1055 NORTH CURTIS RD,BOISE,ID,83706,943028978,HEALTH CARE SYSTEM SUPPORT,ID,501(C)(3),"LINE 12A, I",SAINT ALPHONSUS REGIONAL MEDICAL CENTER INC,1
201931349349304363,311308555,SAINT ALPHONSUS FOUNDATION-BAKER CITY INC,3325 POCAHONTAS ROAD,BAKER CITY,OR,97814,943164869,FOUNDATION,OR,501(C)(3),LINE 7,SAINT ALPHONSUS MEDICAL CENTER - BAKER CITY,1
201931349349304363,311308555,SAINT ALPHONSUS FOUNDATION-ONTARIO INC,351 SW 9TH STREET,ONTARIO,OR,97914,202683560,FOUNDATION,OR,501(C)(3),LINE 7,SAINT ALPHONSUS MEDICAL CENTER-ONTARIO,1
201931349349304363,311308555,SAINT ALPHONSUS HEALTH SYSTEM INC,1055 N CURTIS ROAD,BOISE,ID,83706,271929502,HEALTH CARE SYSTEM MANAGEMENT AND SUPPORT,ID,501(C)(3),"LINE 12B, II",TRINITY HEALTH CORPORATION,1
201931349349304363,311308555,SAINT ALPHONSUS MEDICAL CENTER ONTARIO VOLUNTEERS,351 SW 9TH STREET,ONTARIO,OR,97914,943059469,VOLUNTEER SERVICE AUXILIARY,OR,501(C)(3),LINE 10,SAINT ALPHONSUS MEDICAL CENTER-ONTARIO,1
201931349349304363,311308555,SAINT ALPHONSUS MEDICAL CENTER-BAKER CITY INC,3325 POCAHONTAS ROAD,BAKER CITY,OR,97814,271790052,HEALTH CARE AND HOSPITAL SERVICES,OR,501(C)(3),LINE 3,SAINT ALPHONSUS HEALTH SYSTEM INC,1
201931349349304363,311308555,SAINT ALPHONSUS MEDICAL CENTER-NAMPA HEALTH FOUNDATION INC,4300 E FLAMINGO AVENUE,NAMPA,ID,83687,261737256,FOUNDATION,ID,501(C)(3),LINE 7,SAINT ALPHONSUS MEDICAL CENTER-NAMPA,1
201931349349304363,311308555,SAINT ALPHONSUS MEDICAL CENTER-NAMPA INC,4300 E FLAMINGO AVENUE,NAMPA,ID,83687,820200896,HEALTH CARE AND HOSPITAL SERVICES,ID,501(C)(3),LINE 3,SAINT ALPHONSUS HEALTH SYSTEM INC,1
201931349349304363,311308555,SAINT ALPHONSUS MEDICAL CENTER-ONTARIO INC,351 SW 9TH STREET,ONTARIO,OR,97914,271789847,HEALTH CARE AND HOSPITAL SERVICES,OR,501(C)(3),LINE 3,SAINT ALPHONSUS HEALTH SYSTEM INC,1
201931349349304363,311308555,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS RD,BOISE,ID,83706,820200895,HEALTH CARE AND HOSPITAL SERVICES,ID,501(C)(3),LINE 3,SAINT ALPHONSUS HEALTH SYSTEM INC,1
201931349349304363,311308555,SAINT FRANCIS EMERGENCY MEDICAL GROUP INC,114 WOODLAND STREET,HARTFORD,CT,06105,451994612,HEALTH CARE SERVICES,CT,501(C)(3),"LINE 12B, II",TRINITY HEALTH OF NEW ENGLAND PNO INC,1
201931349349304363,311308555,SAINT FRANCIS HOSPITAL AND MEDICAL CENTER,114 WOODLAND STREET,HARTFORD,CT,06105,060646813,HEALTH CARE AND HOSPITAL SERVICES,CT,501(C)(3),LINE 3,TRINITY HEALTH OF NEW ENGLAND CORP INC,1
201931349349304363,311308555,SAINT FRANCIS HOSPITAL AND MEDICAL CENTER FOUNDATION INC,114 WOODLAND STREET,HARTFORD,CT,06105,061008255,FOUNDATION,CT,501(C)(3),LINE 7,SAINT FRANCIS HOSPITAL AND MEDICAL CENTER,1
201931349349304363,311308555,SAINT JAMES CARE INC,111 CENTRAL AVENUE,NEWARK,NJ,07102,262616230,INACTIVE ENTITY,NJ,501(C)(3),LINE 10,SAINT MICHAEL'S MEDICAL CENTER,1
201931349349304363,311308555,SAINT JOSEPH PACE INC,20555 VICTOR PARKWAY,LIVONIA,MI,48152,473129127,PACE PROGRAM,IN,501(C)(3),LINE 10,TRINITY HEALTH PACE,1
201931349349304363,311308555,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH CAMPUS INC,PO BOX 670,PLYMOUTH,IN,46563,351142669,HEALTH CARE AND HOSPITAL SERVICES,IN,501(C)(3),LINE 3,SAINT JOSEPH REGIONAL MEDICAL CENTER INC,1
201931349349304363,311308555,SAINT JOSEPH REGIONAL MEDICAL CENTER - SOUTH BEND CAMPUS INC,5215 HOLY CROSS PARKWAY,MISHAWAKA,IN,46545,350868157,HEALTH CARE AND HOSPITAL SERVICES,IN,501(C)(3),LINE 3,SAINT JOSEPH REGIONAL MEDICAL CENTER INC,1
201931349349304363,311308555,SAINT JOSEPH REGIONAL MEDICAL CENTER PLYMOUTH AUXILIARY INC,1915 LAKE AVENUE,PLYMOUTH,IN,46563,356043563,VOLUNTEER SERVICE AUXILIARY,IN,501(C)(3),"LINE 12A, I",SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH CAMPUS INC,1
201931349349304363,311308555,SAINT JOSEPH REGIONAL MEDICAL CENTER INC,5215 HOLY CROSS PARKWAY,MISHAWAKA,IN,46545,351568821,HEALTH CARE SYSTEM MANAGEMENT AND SUPPORT,IN,501(C)(3),"LINE 12B, II",TRINITY HEALTH CORPORATION,1
201931349349304363,311308555,SAINT JOSEPH'S HEALTH SYSTEM INC,424 DECATUR STREET,ATLANTA,GA,30312,581744848,HEALTH CARE SYSTEM MANAGEMENT AND SUPPORT,GA,501(C)(3),"LINE 12C, III-FI",TRINITY HEALTH CORPORATION,1
201931349349304363,311308555,SAINT JOSEPH'S MERCY CARE SERVICES INC,424 DECATUR STREET,ATLANTA,GA,30312,581752700,HEALTH CARE SERVICES,GA,501(C)(3),LINE 7,SAINT JOSEPH'S HEALTH SYSTEM INC,1
201931349349304363,311308555,SAINT JOSEPH'S TOWER INC,PO BOX 9184,FARMINGTON HILLS,MI,48333,311040468,SENIOR LIVING COMMUNITY,IN,501(C)(3),LINE 10,TRINITY CONTINUING CARE SERVICES - INDIANA INC,1
201931349349304363,311308555,SAINT MARY'S AMICARE HOME HEALTHCARE,1430 MONROE NW STE 120,GRAND RAPIDS,MI,49505,383320700,HOME HEALTH SERVICES,MI,501(C)(3),LINE 10,TRINITY HOME HEALTH SERVICES,1
201931349349304363,311308555,SAINT MARY'S FOUNDATION,200 JEFFERSON ST SE,GRAND RAPIDS,MI,49503,381779602,FOUNDATION,MI,501(C)(3),LINE 7,TRINITY HEALTH-MICHIGAN,1
201931349349304363,311308555,SAINT MARY'S HOSPITAL FOUNDATION INC,114 WOODLAND STREET,HARTFORD,CT,06105,222528400,FOUNDATION,CT,501(C)(3),LINE 7,SAINT MARY'S HOSPITAL INC,1
201931349349304363,311308555,SAINT MARY'S HOSPITAL INC,114 WOODLAND STREET,HARTFORD,CT,06105,060646844,HEALTH CARE AND HOSPITAL SERVICES,CT,501(C)(3),LINE 3,TRINITY HEALTH OF NEW ENGLAND CORP INC,1
201931349349304363,311308555,SAINT MICHAEL'S MEDICAL CENTER INC,111 CENTRAL AVENUE,NEWARK,NJ,07102,262616046,HEALTH CARE AND HOSPITAL SERVICES,NJ,501(C)(3),LINE 3,MAXIS HEALTH SYSTEM,1
201931349349304363,311308555,SAMARITAN CHILD CARE CENTER INC,2215 BURDETT AVE,TROY,NY,12180,141710225,CHILD CARE SERVICES,NY,501(C)(3),LINE 10,ST PETER'S HEALTH PARTNERS,1
201931349349304363,311308555,SAMARITAN HOSPITAL,2215 BURDETT AVE,TROY,NY,12180,141338544,HEALTH CARE AND HOSPITAL SERVICES,NY,501(C)(3),LINE 3,ST PETER'S HEALTH PARTNERS,1
201931349349304363,311308555,SENIOR CARE CONNECTION INC,504 STATE STREET,SCHENECTADY,NY,12305,141708754,PACE PROGRAM,NY,501(C)(3),LINE 10,LTC (EDDY) INC,1
201931349349304363,311308555,SETON AUXILIARY INC,1300 MASSACHUSETTS AVENUE,TROY,NY,12180,141505031,VOLUNTEER SERVICE AUXILIARY,NY,501(C)(3),LINE 10,SETON HEALTH SYSTEM INC,1
201931349349304363,311308555,SETON HEALTH AT SCHUYLER RIDGE RESIDENTIAL HEALTHCARE,ONE ABELE BLVD,CLIFTON PARK,NY,12065,141756230,LONG TERM CARE,NY,501(C)(3),LINE 10,SETON HEALTH SYSTEM INC,1
201931349349304363,311308555,SETON HEALTH FOUNDATION INC,310 S MANNING BLVD,ALBANY,NY,12208,222345416,FOUNDATION,NY,501(C)(3),"LINE 12A, I",SETON HEALTH SYSTEM INC,1
201931349349304363,311308555,SETON HEALTH SYSTEM INC,1300 MASSACHUSETTS AVENUE,TROY,NY,12180,141776186,HEALTH CARE AND HOSPITAL SERVICES,NY,501(C)(3),LINE 3,ST PETER'S HEALTH PARTNERS,1
201931349349304363,311308555,SISTERS OF PROVIDENCE CARE CENTERS INC,1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,222541103,LONG TERM CARE,MA,501(C)(3),LINE 3,THE MERCY HOSPITAL INC,1
201931349349304363,311308555,SJHSJOC HOLDINGS INC,424 DECATUR STREET,ATLANTA,GA,30312,472299757,HEALTH CARE SYSTEM SUPPORT,GA,501(C)(3),"LINE 12B, II",SAINT JOSEPH'S HEALTH SYSTEM INC,1
201931349349304363,311308555,ST AGNES CONTINUING CARE CENTER,ONE WEST ELM STREET SUITE 100,CONSHOHOCKEN,PA,19428,232840137,PACE PROGRAM,PA,501(C)(3),LINE 3,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201931349349304363,311308555,ST AGNES CONTINUING CARE CENTER FOUNDATION,ONE WEST ELM STREET SUITE 100,CONSHOHOCKEN,PA,19428,232415137,FOUNDATION,PA,501(C)(3),"LINE 12A, I",ST AGNES CONTINUING CARE CENTER,1
201931349349304363,311308555,ST FRANCIS FOUNDATION,PO BOX 2500,WILMINGTON,DE,19805,510374158,FOUNDATION,DE,501(C)(3),"LINE 12A, I",ST FRANCIS HOSPITAL,1
201931349349304363,311308555,ST FRANCIS HOSPITAL INC,PO BOX 2500,WILMINGTON,DE,19805,510064326,HEALTH CARE AND HOSPITAL SERVICES,DE,501(C)(3),LINE 3,TRINITY HEALTH CORPORATION,1
201931349349304363,311308555,ST FRANCIS MEDICAL CENTER FOUNDATION INC,601 HAMILTON AVENUE,TRENTON,NJ,08629,521025476,FOUNDATION,NJ,501(C)(3),LINE 7,ST FRANCIS MEDICAL CENTER TRENTON NJ,1
201931349349304363,311308555,ST FRANCIS MEDICAL CENTER TRENTON NJ,601 HAMILTON AVENUE,TRENTON,NJ,08629,223431049,HEALTH CARE AND HOSPITAL SERVICES,NJ,501(C)(3),LINE 3,MAXIS HEALTH SYSTEM,1
201931349349304363,311308555,ST JAMES MERCY HEALTH SYSTEM INC,411 CANISTEO STREET,HORNELL,NY,14843,223127184,HEALTH CARE SYSTEM MANAGEMENT AND SUPPORT (INACTIVE),NY,501(C)(3),"LINE 12A, I",TRINITY HEALTH CORPORATION,1
201931349349304363,311308555,ST JOSEPH OF THE PINES INC,100 GOSSMAN DRIVE,SOUTHERN PINES,NC,28387,560694200,LONG TERM CARE,NC,501(C)(3),LINE 3,TRINITY CONTINUING CARE SERVICES,1
201931349349304363,311308555,ST JOSEPH'S COLLEGE OF NURSING AT ST JOSEPH'S HOSPITAL HEALTH CENTER,206 PROSPECT AVENUE,SYRACUSE,NY,13203,202497520,COLLEGE OF NURSING,NY,501(C)(3),LINE 2,ST JOSEPH'S HOSPITAL HEALTH CENTER,1
201931349349304363,311308555,ST JOSEPH'S HEALTH CENTER PROPERTIES INC,301 PROSPECT AVENUE,SYRACUSE,NY,13203,237219294,BUILDING MANAGEMENT SERVICES,NY,501(C)(3),"LINE 12B, II",ST JOSEPH'S HEALTH INC,1
201931349349304363,311308555,ST JOSEPH'S HEALTH INC,301 PROSPECT AVENUE,SYRACUSE,NY,13203,474754987,HEALTH CARE SYSTEM MANAGEMENT AND SUPPORT,NY,501(C)(3),"LINE 12C, III-FI",TRINITY HEALTH CORPORATION,1
201931349349304363,311308555,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,13203,150532254,HEALTH CARE AND HOSPITAL SERVICES,NY,501(C)(3),LINE 3,ST JOSEPH'S HEALTH INC,1
201931349349304363,311308555,ST JOSEPH'S HOSPITAL HEALTH CENTER FOUNDATION INC,301 PROSPECT AVENUE,SYRACUSE,NY,13203,222149775,FOUNDATION,NY,501(C)(3),"LINE 12B, II",ST JOSEPH'S HEALTH INC,1
201931349349304363,311308555,ST JOSEPH'S MEDICAL PC,301 PROSPECT AVENUE,SYRACUSE,NY,13203,273899821,HEALTH CARE SERVICES,NY,501(C)(3),"LINE 12A, I",ST JOSEPH'S HOSPITAL HEALTH CENTER,1
201931349349304363,311308555,ST JOSEPH'S PHYSICIAN HEALTH PC,301 PROSPECT AVENUE,SYRACUSE,NY,13203,161516863,HEALTH CARE SERVICES,NY,501(C)(3),"LINE 12A, I",ST JOSEPH'S HOSPITAL HEALTH CENTER,1
201931349349304363,311308555,ST MARY BUILDING AND DEVELOPMENT,1201 LANGHORNE-NEWTOWN ROAD,LANGHORNE,PA,19047,461827502,TITLE HOLDING COMPANY,PA,501(C)(2),N/A,ST MARY MEDICAL CENTER,1
201931349349304363,311308555,ST MARY EMERGENCY MEDICAL SERVICES,1201 LANGHORNE-NEWTOWN ROAD,LANGHORNE,PA,19047,465354512,HEALTH CARE SERVICES,PA,501(C)(3),LINE 10,ST MARY MEDICAL CENTER,1
201931349349304363,311308555,ST MARY HOME INCORPORATED,2021 ALBANY AVENUE,WEST HARTFORD,CT,06117,060646843,LONG TERM CARE,CT,501(C)(3),LINE 3,MERCY COMMUNITY HEALTH INC,1
201931349349304363,311308555,ST MARY MEDICAL CENTER,1201 LANGHORNE-NEWTOWN ROAD,LANGHORNE,PA,19047,231913910,HEALTH CARE AND HOSPITAL SERVICES,PA,501(C)(3),LINE 3,TRINITY HEALTH CORPORATION,1
201931349349304363,311308555,ST MARY MEDICAL CENTER FOUNDATION INC,1201 LANGHORNE-NEWTOWN ROAD,LANGHORNE,PA,19047,232567468,FOUNDATION,PA,501(C)(3),LINE 7,ST MARY MEDICAL CENTER,1
201931349349304363,311308555,ST MARY'S FOUNDATION INC,1230 BAXTER STREET,ATHENS,GA,30606,582544232,FOUNDATION,GA,501(C)(3),"LINE 12A, I",ST MARY'S HEALTH CARE SYSTEM INC,1
201931349349304363,311308555,ST MARY'S GOOD SAMARITAN FOUNDATION INC,1230 BAXTER STREET,ATHENS,GA,30606,811660088,FOUNDATION,GA,501(C)(3),"LINE 12A, I",ST MARY'S HEALTH CARE SYSTEM INC,1
201931349349304363,311308555,ST MARY'S HEALTH CARE SYSTEM INC,1230 BAXTER STREET,ATHENS,GA,30606,580566223,HEALTH CARE AND HOSPITAL SERVICES,GA,501(C)(3),LINE 3,TRINITY HEALTH CORPORATION,1
201931349349304363,311308555,ST MARY'S HIGHLAND HILLS INC,1230 BAXTER STREET,ATHENS,GA,30606,020576648,SENIOR LIVING COMMUNITY,GA,501(C)(3),LINE 3,ST MARY'S HEALTH CARE SYSTEM INC,1
201931349349304363,311308555,ST MARY'S MEDICAL GROUP INC,1230 BAXTER STREET,ATHENS,GA,30606,261858563,HEALTH CARE SERVICES,GA,501(C)(3),LINE 3,ST MARY'S HEALTH CARE SYSTEM INC,1
201931349349304363,311308555,ST MARY'S SACRED HEART HOSPITAL INC,367 CLEAR CREEK PARKWAY,LAVONIA,GA,30553,473752176,HEALTH CARE AND HOSPITAL SERVICES,GA,501(C)(3),LINE 3,ST MARY'S HEALTH CARE SYSTEM INC,1
