object_id,ein,Dsc
201931349349305773,160743900,Asset Retirement Obligation,2565696
201931349349305773,160743900,Post-retirement Benefit Obligation,21092601
201931349349305773,160743900,Annuities Payable,785539
201931349349305773,160743900,US Government Refundable Grants,2423430
201833189349306178,570341191,Federal income taxes
201833189349306178,570341191,Capital lease obligations,903406
201803199349309250,660258919,LONG TERM DEBT,10369297
201803199349309250,660258919,CAPITAL LEASE,139097
201803199349309250,660258919,BANK LINE OF CREDIT,121087
201901309349304510,310544271,CHARITABLE TRUSTS,9476
201901309349304510,310544271,ANNUITIES PAYABLE,326357
201901309349304340,570314408,ADVANCES FROM FEDERAL GOVERNMENT,781314
201901309349304340,570314408,CAPITAL LEASE OBLIGATIONS,671097
201901309349304340,570314408,SWAP CONTRACTS,143984
201901309349304340,570314408,RESERVE FOR GATE LOAN,820000
201901309349304340,570314408,OTHER LONG TERM LIABILITIES,1175216
201901309349304340,570314408,OTHER CURRENT LIABILITIES,201966
201901309349304305,581357177,ACCRUED INTEREST,2087093
201901309349304305,581357177,REFUNDABLE ADVANCES/DEFERRED CONTRIBUTIONS,593347
201901309349304305,581357177,ACCRUED RETIREMENT,2701822
201901309349304305,581357177,DEFERRED RENT,311756
201901309349304305,581357177,ASSET RETIREMENT OBLIGATIONS (ARO),2447127
201901309349304305,581357177,FOREIGN INCOME TAX ACCRUAL,897330
201901309349304305,581357177,OTHER LIABILITIES,237400
201931349349306263,520705392,SWAP LIABILITIES,5457552
201931349349306263,520705392,REFUNDABLE ADVANCES - US GOV'T,213500
201901449349300520,510305893,NET PENSION-NET PENSION LIABILITY,36106491
201901449349300520,510305893,NET OPEB LIABILITY,198679926
201901449349300520,510305893,DEFERRED INFLOWS - PENSION,1300566
201901449349300520,510305893,DEFERRED INFLOWS - OPEB,27671918
201901449349300520,510305893,DEFERRED INFLOWS - GRANTS,1745943
201930939349300228,470376551,ANNUITIES PAYABLE,94865
201930939349300228,470376551,ASSET RETIREMENT OBLIGATION,471700
201931359349311938,591157081,DUE TO RELATED PARTY,119983
201911349349307661,610444788,ANNUITY LIABILITIES,8040
201911349349307661,610444788,SHORT TERM NOTES PAYABLE,2000000
201911349349307661,610444788,ADVANCE FROM FEDERAL GOVERNMENT FOR STUDENT LOANS,478017
201901309349304720,952786163,OTHER PAYABLES,255407
201901309349304720,952786163,ACCRUED PENSION,5781778
201901309349304720,952786163,BOND INTEREST PAYABLE,505501
201901309349304720,952786163,STUDENT FUNDS PAYABLE/DEPOSITS,566134
201901309349304720,952786163,GIFT ANNUITY OBLIGATION,114032
201931369349301008,060766747,Accrued Post Retirement,215336
201931369349301008,060766747,Asset Retirement Liability,1562310
201940439349300309,930401259,Annuities Payable,4531202
201940439349300309,930401259,Advances from Federal Government for Student Loans,2346713
201911349349306696,042152671,REFUNDABLE US GOVERNMENT STUDENT LOANS,660604
201941359349309259,042104300,ANNUITY PAYABLE,358490
201941359349309259,042104300,LINE OF CREDIT,50000
201901319349300415,352158366,Deposits,941541
201901319349300415,352158366,U.S. Government loan funds,2327112
201901319349300415,352158366,Retirement plans and postretirement health care,1931498
201901319349300415,352158366,Annuities payable,401297
201911359349303976,231382408,FED'L GOV'T QUITCLAIM DEEDS RESTRICT,1310809
201911359349303976,231382408,ACCRUED WAGES AND PAYROLL TAXES,223555
201911359349303976,231382408,US GOV'T LOAN FUND REFUNDABLE,217320
201911359349303976,231382408,DEPOSITS HELD IN CUSTODY OF OTHERS,17595
201901359349304795,060646973,Employee benefit obligations,977270594
201901359349304795,060646973,Compensated absences,65677141
201901359349304795,060646973,Financial aid grant obligations,59774117
201901359349304795,060646973,Asset retirement obligations,39100000
201901359349304795,060646973,Capital lease obligations,39622697
201901359349304795,060646973,Liabilities under split-interest agreements,138606080
201901359349304795,060646973,Advances from Federal gov't for student loans,26087750
201901359349304795,060646973,Securities sold not yet purchased,89942713
201901359349304795,060646973,Due to institutions,1735427677
201901359349304795,060646973,Other liabilities,721172174
201931339349300343,251024358,STUDENT DEPOSITS AND PREPAYMENTS,413199
201931339349300343,251024358,ANNUITIES PAYABLE,88295
201931339349300343,251024358,ADVANCE FROM FEDERAL GOVERNMENT FOR STUDENT LOANS,1071096
201931339349300343,251024358,OBLIGATIONS UNDER CAPITAL LEASES,33093
201931339349300343,251024358,DUE TO OTHER FUNDS,19604
201931339349300423,800390564,DUE TO RELATED PARTIES,444278
201931059349300608,231352674,STUDENT AND OTHER DEPOSITS,1828830
201931059349300608,231352674,REFUNDABLE GOVERNMENT LOAN FUNDS,944066
201931059349300608,231352674,LEASES PAYABLE,229086
201901309349301750,620483210,ANNUITIES PAYABLE,129743
201901309349301750,620483210,CAPITAL LEASE OBLIGATIONS,52623
201901309349301750,620483210,NOTES PAYABLE AND LONG-TERM DEBT,5844348
201911349349301751,530196640,PERKINS FUND BALANCE,1441309
201911349349301751,530196640,ASSET RETIREMENT OBLIGATION,1398587
201911349349301751,530196640,INTEREST RATE SWAP,232269
201911349349301751,530196640,CAPITAL LEASE PAYABLE,47144
201931339349303848,231352661,Student Deposits,1482915
201931339349303848,231352661,Funds Held in Custody for Others,66487
201931339349303848,231352661,Deferred Revenue,1479829
201931339349303848,231352661,Annuities Payable,3892121
201931339349303848,231352661,Funds Held in Trust for Others,304146
201931309349304203,870212470,Capital lease obligation,14694611
201931309349304203,870212470,Funds held on deposit for others,451113
201931309349304203,870212470,U.S. government grants refundable - gov,1807130
201911029349300701,330683684,Federal income taxes
201911029349300701,330683684,Due to Niels Brock,100000
201931339349306093,610458355,ANNUITIES PAYABLE,772479
201931339349306093,610458355,REFUNDABLE US GOVT STUDENT LOAN FUNDS,1544506
201931339349306093,610458355,STUDENT FEES COLLECTED IN ADVANCE,783431
201931339349306093,610458355,DEPOSITS HELD IN CUSTODY FOR OTHERS,386938
201931339349306093,610458355,HEALTH PLAN RESERVE,169308
201931339349306093,610458355,HOUSE & KEY DEPOSITS,60039
201911349349309336,990272261,DEPOSITS,230931
201911349349309336,990272261,CAPITAL LEASE OBLIGATION,2006576
201911239349300421,390806202,PREPAID ROOM AND OTHER DEPOSITS,716837
201911239349300421,390806202,OBLIGATION UNDER CAPITAL LEASE,361127
201911239349300421,390806202,REFUNDABLE STUDENT LOANS,866826
201931059349301108,440552049,ANNUITIES PAYABLE,2287985
201931059349301108,440552049,FUNDS HELD FOR OTHERS,801719
201931059349301108,440552049,LOAN FUND PAYABLE,1097844
201931059349301338,231526668,CONDITIONAL ASSET RETIREMENT OBLIGATION,583810
201931059349301338,231526668,REFUNDABLE GOVERNMENT LOAN FUNDS,778286
201931059349301403,420707124,GOVERNMENT GRANTS REFUNDABLE,2151221
201931059349301618,141338562,REFUNDABLE GOVERNMENT LOAN FUNDS,892903
201931059349301618,141338562,ASSET RETIREMENT OBLIGATION,407976
201900639349300210,590624458,Medical Self-Insurance Reserves,85591341
201900639349300210,590624458,Refundable Deposits,364230
201900639349300210,590624458,Accrued Postretirement Benefit Cost,174085248
201900639349300210,590624458,Annuities Payable,6703821
201900639349300210,590624458,Refundable Federal Student Loans,23529464
201900639349300210,590624458,Other Liabilities,226402955
201911239349300801,231657958,STUDENT DEPOSITS AND ADVANCE PAYMENTS,1244566
201911239349300801,231657958,ADVANCES FROM FEDERAL GOVERNMENT FOR STUDENT LOANS,61447
201911349349301301,132642091,SECURITY DEPOSIT PAYABLE,3356
201931359349311623,060761704,POST RETIREMENT OBLIGATION,4512063
201911349349307641,237225104,PERKINS LOAN REFUNDABLE ADVANCES,3345478
201911349349307641,237225104,PLANNED GIVING LIABILITY,940528
201911349349307641,237225104,LINE OF CREDIT,2000000
201931339349304198,223431049,INTERCOMPANY ACCOUNTS PAYABLE,3384025
201931339349304198,223431049,INTERCOMPANY NOTES PAYABLE,69565849
201931339349304198,223431049,OTHER CURRENT LIABILITIES,3028890
201931339349304198,223431049,LT ASSET RETIREMENT OBLIGATION,1491750
201931339349304198,223431049,OVERDRAFT IN POOLED INVESTMENT,23813005
201911349349309416,610444695,DEPOSITS AND AGENCY FUNDS,297018
201911349349309416,610444695,ADVANCES FOR STUDENT LOANS,1048425
201911349349309416,610444695,ASSET RETIREMENT OBLIGATION,1530421
201911349349309416,610444695,ANNUITY PMT LIABILITY,798865
201911349349309436,956151774,OBLIGATIONS UNDER CAP LEASES,188366
201911349349309436,956151774,INTEREST RATE SWAP AGREEMENT,4679759
201911239349300216,231177930,ANNUITY REQUIREMENTS,5485632
201911239349300216,231177930,ASSET RETIREMENT OBLIGATION,1903066
201911239349300216,231177930,U.S. GOVERNMENT GRANTS REFUNDABLE,1522886
201911239349300216,231177930,RETIREMENT OBLIGATIONS,573330
201911239349300216,231177930,REFUNDABLE DEPOSITS,756932
201931309349304918,042103552,ESTIMATED LIABILITY TO ANNUITANTS,10668898
201931309349304918,042103552,DEFERRED COMPENSATION AND SEVERANCE,384389
201931309349304918,042103552,ENVIRONMENTAL LIABILITY,5501881
201931309349304918,042103552,REFUNDABLE STUDENT LOAN ADVANCES,5112915
201931309349304918,042103552,CAPITAL LEASE LIABILITY,487303
201931309349305053,560529933,ASSET RETIREMENT OBLIGATION,1019330
201931309349305053,560529933,STUDENT LOAN ADVANCES,270959
201931309349305053,560529933,DEPOSITS AND STUDENT CREDIT BALANCES,94248
201931309349305053,560529933,CAPITAL LEASE PAYABLE,84188
201931309349305083,430652675,FUNDS HELD FOR OTHERS,438411
201931309349305083,430652675,PAYABLE TO ANNUITIES,110947
201931309349305083,430652675,DEFERRED COMPENSATION,451249
201931309349305083,430652675,DEFERRED LEASE LIABILITY,407374
201931309349305083,430652675,DEFERRED RENT,1880892
201941229349301334,240795460,Refundable federal loans,1193187
201941229349301334,240795460,Annuity payable,1022048
201941229349301334,240795460,Accumulated post-retirement benefits,394980
201941229349301334,240795460,Capital lease obligations,3663644
201941229349301334,240795460,Misc other liabilities,3525726
201921349349306707,841029228,PERKINS FUND PAYABLE,197230
201921349349306707,841029228,STUDENT DEPOSITS,49650
201931059349301753,741109631,STUDENTS' DEPOSITS,87700
201931059349301753,741109631,DEPOSITS HELD FOR OTHERS,207762
201931059349301753,741109631,GOV. ADV FOR STUDENT LOANS,1304346
201931059349301753,741109631,CAPITAL LEASE OBLIGATION,372374
201911349349303891,750995027,Lease Payable noncurrent portion,419821
201911349349303891,750995027,Advances from Federal Gov,479829
201911349349303891,750995027,Funds Held By Others as agency funds,41004
201931269349300118,135562167,POSTRETIREMENT HEALTH BENEFIT PLAN,8877644
201931269349300118,135562167,CONDITIONAL ASSET RETIREMENT OBLIG,564900
201931269349300118,135562167,REFUNDABLE GOVERNMENT LOAN PROGRAM,631893
201941209349301319,475271468,DEPOSITS,71162
201941229349301604,221500645,REFUNDABLE U.S. GOV'T GRANTS,9548000
201941229349301604,221500645,CONDITIONAL ASSET RETIRE OBLIG,8841000
201941229349301604,221500645,CAPITAL LEASE OBLIGATION,11508000
201941229349301604,221500645,ACCRUED POSTRETIREMENT BENEFIT,926000
201941229349301604,221500645,DUE TO AFFILIATE,97000
201931689349300733,132590811,PENSION LIABILITY,1561963
201931689349300733,132590811,DEFERRED RENT,1053236
201901339349306400,030179419,ACCRUED LIABILITIES,135174
201901339349306400,030179419,REFUNDABLE ADVANCES,318614
201931359349306618,340714689,LIFE INCOME ANNUITY OBLIG.,9211
201931359349306618,340714689,FAIR VALUE OF INTEREST RATE SWAP,3100777
201931359349306618,340714689,REFUNDABLE LOAN PROGRAMS,382995
201931359349306618,340714689,CAPITAL LEASE OBLIGATIONS,51960
201931359349303083,131624067,FAIR VALUE OF DERIVATIVE INSTRUMENT,36814050
201931359349303083,131624067,LIABILITIES TO ANNUITANTS,3745812
201931359349303083,131624067,FEDERAL LOAN CAPITAL ADVANCES,558729
201901359349301310,237227990,INTEREST PAYABLE,1051150
201901359349301310,237227990,ACCRUED POST-RETIREMENT BENEFITS PAYABLE,6998933
201911349349307051,460280847,Federal Student Loan Funds,60799
201911349349307051,460280847,Annuities Payable,133407
201911349349307051,460280847,Due to Presentation Convent,27418
201911349349307041,042103567,REFUNDABLE ADVANCES - US GOV'T,603275
201911349349307041,042103567,LIABILITY- INTEREST RATE SWAPS,5620699
201941359349309614,550356985,Obligations under split interest agreements,859097
201941359349309614,550356985,Accrued Postretirement Benefit,951210
201931359349301878,550561496,SECURITY DEPOSITS,7591
201931289349301768,250965576,Conditional asset retirement obligation,4527114
201931289349301768,250965576,Refundable advances,1703665
201931289349301768,250965576,Deposits held in custody for others,179935
201931289349301768,250965576,Interest rate SWAP liability,159245
201901339349302250,540573802,OTHER CURRENT LIABILITIES,76062
201901339349302250,540573802,ANNUITY PAYABLE,1215993
201901339349302250,540573802,CAPITAL LEASE OBLIGATIONS,44515
201901339349305650,941279798,DEPOSITS FROM OTHERS,2295195
201901339349305650,941279798,TRUSTS PAYABLE,3192896
201901339349305650,941279798,ASSET RETIREMENT OBLIGATION,2966133
201901359349303745,221487164,STUDENT SECURITY DEPOSITS,690879
201901359349303745,221487164,ANNUITY LIABILITY,1009648
201901359349303745,221487164,ASSET RETIREMENT OBLIGATIONS,2484824
201901359349303745,221487164,POST RETIREMENT BENEFITS,16233004
201901359349303745,221487164,FEDERAL STUDENT LOAN FUNDS,750061
201901359349303745,221487164,OBLIGATIONS UNDER CAPITAL LEASE,15771
201941359349309854,720642832,CAPITAL LEASE OBLIGATION,1550366
201901359349303750,440545813,INTEREST RATE SWAPS,1900715
201901359349303750,440545813,ANNUITIES PAYABLE,1709
201901359349303750,440545813,ASSET RETIREMENT OBLIGATION,792275
201901359349303750,440545813,DEPOSITS HELD FOR OTHERS,333742
201901359349303750,440545813,GOVERNMENTAL LOAN OBLIGATIONS,1753727
201931359349302423,050258809,FEDERAL STUDENT LOAN ADVANCES,19875271
201931359349302423,050258809,LIAB. ASSOCIATED WITH INVESTME,60127955
201931359349302423,050258809,SPLIT INTEREST OBLIGATIONS,17018982
201931359349302423,050258809,INTEREST RATE SWAP LIABILITY,31756815
201931359349302423,050258809,PENSION LIABILITY,19829255
201931359349302423,050258809,ASSET RETIREMENT OBLIGATIONS,15262869
201931359349305223,810420980,COMPENSATED ABSENCES,62361
201931359349304958,510067938,ACC. POST RETIREMENT BENEFIT,21499658
201931359349304958,510067938,DEFERRED COMPENSATION OBLIGATION,130401
201931359349304958,510067938,CAPITAL LEASE OBLIGATION NET,2667680
201931359349304958,510067938,ACCRUED PENSION LIABILITY,28975523
201931359349304958,510067938,ACCRUED MEDICAL MALPRACTICE LIABILITIES,5928694
201931359349304958,510067938,ACC. WORKERS COMP. LIABILITY,5853015
201931359349304958,510067938,ASBESTOS REMOVAL OBLIGATION,3983170
201931359349304958,510067938,SETTLEMENT LIABILITY,810787
201931289349302063,141468399,Derivative Liability,2351503
201931289349302063,141468399,Government Grants Refundable,599802
201931289349302063,141468399,Conditional asset retirement obligation,70208
201931289349302063,141468399,Capital Lease Obligation,130334
201931289349302063,141468399,Service Contract Liabilty,1786400
201911359349302421,020274509,STUDENT DEPOSITS AND AGENCY FUNDS,645730
201911359349302421,020274509,CAPITAL LEASE OBLIGATION,29802053
201911359349302371,350868125,STUDENT DEPOSITS,277183
201911359349302371,350868125,OBLIGATIONS UNDER SPLIT-INTEREST,4775623
201911359349302371,350868125,CONDITIONAL ASSET RETIREMENT OBLIGATION,8065691
201911359349302371,350868125,POST RETIREMENT LIABILITIES,3541476
201911359349302371,350868125,OTHER LIABILITIES,9103978
201940469349301639,480543715,REFUNDABLE GOVT LOAN PROGRAM,3004696
201940469349301639,480543715,ANNUITIES PAYABLE,781431
201940469349301774,131624158,Amounts held for others,117196179
201940469349301774,131624158,Conditional asset retirement obligation,8675777
201940469349301774,131624158,Obligation under derivative instruments,117634713
201940469349301774,131624158,Postretirement benefit obligation,67087000
201941359349311659,237434499,Federal income taxes
201941359349311659,237434499,Funds held on behalf of others,38436
201941359349311659,237434499,Advances from U.S. Government for student loans,103657
201941359349311659,237434499,Capital lease obligation
201941359349311639,810235407,STUDENT DEPOSITS,727644
201941359349311639,810235407,ANNUITY LIABILITIES,283148
201941359349311639,810235407,FEDERAL PERKINS STUDENT LOAN PROGRAM,803474
201930819349301128,910567740,Post Retirement Benefit Obligation,5174643
201930819349301128,910567740,Split interest agreements,14065715
