object_id,ein,FrmAndLnRfrncDsc
201701079349300440,630288841,"Schedule E, Part I, Line 3","ALL RECRUITING, SOLICITATION AND ADMISSIONS MATERIAL INCLUDES THE NONDISCRIMINATORY LANGUAGE, AS DO APPLICATIONS. THE COLLEGE CATALOG IS THE LEGAL CONTRACT OF THE COLLEGE WITH STUDENTS & INCLUDES THE NONDISCRIMINATORY LANGUAGE."
201701079349300440,630288841,"Schedule E, Part I, Line 6",THE COLLEGE PARTICIPATES IN U.S. DEPARTMENTS OF EDUCATION TITLE IV PROGRAMS AND STATE OF ALABAMA STUDENT FINANCIAL AID PROGRAMS.
201741369349300449,370661219,"Schedule E, Part I, Line 3","The following statement is periodically published in the newspaper media: LEGAL NOTICE: Non-Discriminatory policy - In compliance with Title IX of the Education Act Amendment of 1972, Title VII of the 1964 Civil Rights Act, Section 504 of the Rehabilitation Act of 1973, the Americans with Disabilities Act and other federal, state and local equal opportunity laws, and in accordance with our values, McKendree University will not discriminate on the basis of race, religion, gender, ethnic background, age, disability, sexual orientation, or gender expression in any phase of its admissions, financial aid, educational, athletic, or other programs or activities, or in any phase of its employment practices."
201741369349300449,370661219,"Schedule E, Part I, Line 6",The University participates in all applicable Federal and State financial aid programs
201740909349300524,340714818,"SCHEDULE E, PART I, LINE 3","ALL UNDERGRADUATE AND GRADUATE APPLICATIONS REFLECT NON-DISCRIMINATORY POLICIES. THE POLICY STATEMENT IS CONTAINED IN PRINT AND TV ADVERTISING, AND PUBLISHED IN ADMISSIONS RECRUITMENT MATERIALS, UNIVERSITY CATALOGS, AND DOCUMENTS DISTRIBUTED TO PROSPECTIVE STUDENTS. THE POLICY IS ALSO STATED ON THE UNIVERSITY`S WEBSITE."
201740909349300524,340714818,"SCHEDULE E, PART I, LINE 6","THESE FUNDS REPRESENT FINANCIAL AID ISSUED TO STUDENTS IN THE FORM OF FEDERAL AND STATE GRANTS, SCHOLARSHIPS, TUITION DISCOUNTS, AND INSTITUTIONAL FINANCIAL AID. STUDENTS RECEIVING SCHOLARSHIPS AND GRANTS FROM FRANCISCAN UNIVERSITY ARE MONITORED TO ENSURE THEY MEET THE ACADEMIC REQUIREMENTS OR OTHER CRITERIA ASSOCIATED WITH THE RESPECTIVE AWARD. ALL AID IS PROCESSED THROUGH THE FINANCIAL AID OFFICE AND IS POSTED TO THE STUDENTS' RECEIVABLE ACCOUNTS."
201711029349300116,042300472,PUBLICIZE NONDISCRIMINATORY POLICY,"LINE 3 THE COLLEGE'S POLICY OF NONDISCRIMINATION IS PUBLISHED IN ALL COLLEGE CATALOGUES AND BROCHURES, ALL EMPLOYMENT ADVERTISEMENTS, AS WELL AS ON THE COLLEGE'S WEBSITE WWW.BERKLEE.EDU."
201711029349300116,042300472,FINANCIAL AID OR ASSISTANCE,"LINE 6A THE COLLEGE RECEIVES FEDERAL AND STATE STUDENT FINANCIAL AID IN THE FORM OF GRANTS, LOANS, AND WORK STUDY."
201711039349301501,630338081,"SCHEDULE E, PART I, LINE 3",THE ORGANIZATION'S NONDISCRIMINATORY POLICY IS PUBLISHED IN THE COLLEGE CATALOG AND IN THE FINANCIAL AID PACKAGES DISTRIBUTED TO PROSPECTIVE STUDENTS
201711039349301501,630338081,"SCHEDULE E, PART I, LINE 6",THE COLLEGE PARTICIPATES IN THE DELIVERY OF STUDENT FINANCIAL ASSISTANCE UNDER VARIOUS PROGRAMS ADMINISTERED BY THE U.S. DEPARTMENT OF EDUCATION.
201701089349301005,570314406,"Schedule E, Part I, Line 3",The non-discrimination policy is included in the catalog that goes to all prospective students and that is included on the University website. This information is also included in all admissions materials.
201701089349301005,570314406,"Schedule E, Part I, Line 6",Federal financial aid funds under Title IV are received by the University and are awarded and disbursed to its students.
201701039349300245,620481463,"SCHEDULE E, PART I, LINE 3","PUBLICATION OF RACIALLY NON-DISCRIMINATORY POLICY WE DO NOT SERVE A LOCALIZED COMMUNITY BUT A DENOMINATIONAL CONSTITUENCY. WHILE WE HAVE, ON OCCASION, ADVERTISED OUR RACIALLY NON-DISCRIMINATORY POLICY IN LOCAL NEWSPAPERS. WE HAVE NOT DONE THIS ANNUALLY. OUR CATALOG, WHICH IS THE BASIS FOR COMMUNICATING SCHOOL POLICIES TO OUR TRUE CONSTITUENCY OF PROSPECTIVE STUDENTS IN THE DENOMINATION (AND ALL OTHERS WHO INQUIRE), ALWAYS CONTAINS NOTICE OF THE NON-DISCRIMINATORY POLICY."
201701039349300245,620481463,"SCHEDULE E, PART I, LINE 6","FINANCIAL AID FROM GOVERNMENTAL AGENCIES THE COLLEGE RECEIVES AID FOR STUDENTS IN THE FORM OF PELL GRANTS, SUPPLEMENTAL OPPORTUNITY GRANTS, FEDERAL WORK STUDY AND FEDERAL FAMILY EDUCATIONAL LOANS. THESE FUNDS ARE AWARDED TO STUDENTS BASED ON FEDERAL ELIGIBILITY REQUIREMENTS."
201700979349300740,111630830,Schedule E Part I Line 3,"Consistent with the University's mission as a Catholic, Vincentian, Metropolitan, and Global Institution of Higher Education, the University abides by all applicable federal, state, and local laws which prohibits discrimination on the basis of race, religion, color, national or ethnic origin, age, sex (including sexual harassment), sexual orientation, marital status, citizenship status, disability, genetic predisposition or carrier status or status in the Uniformed Services of the United States in admitting students to its programs or in administering its educational policies, admissions policies, scholarships and loan programs, athletics and other institutionally administered programs or activities generally made available to students at the University. In accordance with these laws, the University also prohibits retaliation against anyone who has complained about discrimination or otherwise exercised rights guaranteed under these laws."
201700979349300740,111630830,"Schedule E, Part I, Line 6","The University consistently strives to place an outstanding higher education within the financial reach of all qualified applicants. The University awards millions of dollars in federal and state financial aid funds each year based upon a student's financial need. Additionally, the University provides financial aid funding via University grants-in-aid, scholarships, and tuition remission. Financial Aid is awarded on the basis of demonstrated financial need assessed by the use of a standard financial aid application, currently the Free Application for Federal Student Aid (FAFSA), which analyzes the family income data provided on the FAFSA through the mandated Federal Methodology."
201731079349301178,440567385,"SCHEDULE E, PART I, LINE 3",PUBLICIZED NONDISCRIMINATORY POLICY STATED IN SCHOOL'S CATALOG AND IN SBU LIFE (ALUMNI PUBLICATION)
201701089349300625,590624440,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized","Nondiscriminatory policies are stated in advertisements soliciting student enrollment, in class schedules and in student recruiting brochures."
201701089349300625,590624440,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201701089349300625,590624440,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201701119349300805,420703280,"SCHEDULE E, PART I, LINE 3",THE RACIALLY NONDISCRIMINATORY POLICIES OF THE SCHOOL ARE STATED IN ALL ADVERTISEMENTS AND UNIVERSITY MATERIALS.
201701119349300805,420703280,"SCHEDULE E, PART I, LINE 6","US DEPT OF EDUCATION: FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANT FEDERAL WORK-STUDY FEDERAL PERKINS LOAN PROGRAM FEDERAL PELL GRANT PROGRAM FEDERAL DIRECT STUDENT LOANS: STAFFORD LOAN, PLUS LOAN TEACHER EDUCATION ASSISTANCE FOR COLLEGE AND HIGHER EDUCATION GRANT NATIONAL SCIENCE FOUNDATION: EDUCATION AND HUMAN RESOURCES: SCIENCE, TECHNOLOGY, ENGINEERING & MATHEMATICS GRANT NATIONAL ENDOWMENT FOR THE ARTS: PROMOTION OF THE ARTS US DEPARTMENT OF VETRANS AFFAIRS SPECIALLY ADAPTED HOUSING ASSISTIVE TECHNOLOGY GRANT STATE OF IOWA PROGRAMS INCLUDE: IOWA TUITION GRANT IOWA GRANT IOWA NATIONAL GUARD EDUCATIONAL ASSISTANCE GRANT ALL IOWA OPPORTUNITY FOSTER CARE GRANT"
201721089349300832,741161940,"SCHEDULE E, PART I, LINE 3","UMHB PUBLISHES ITS NONDISCRIMINATION POLICY ON ITS WEBSITE, CATALOG, STUDENT HANDBOOK AND APPLICATION FOR ADMISSION. DURING THE REGISTRATION PERIOD, IT IS ALSO PUBLISHED IN LOCAL NEWSPAPERS."
201721089349300832,741161940,"SCHEDULE E, PART I, LINE 6",UMHB RECEIVES SCHOLARSHIP GRANTS FROM THE FEDERAL AGENCIES AND THE STATE OF TEXAS TO ASSIST STUDENTS WITH THEIR COSTS OF EDUCATION. UMHB PARTICIPATES IN THE DIRECT LOAN PROGRAM WHICH PROVIDES STUDENTS FEDERAL SUBSIDIZED LOANS TO ASSIST WITH THEIR EDUCATION COSTS.
201731029349301158,560530251,"Schedule E, Part I, Line 3","THE POLICY IS INCLUDED IN ALL MEDIA AND IN ALL LITERATURE DISTRIBUTED. additionally, it is posted in the local newspaper with all job advertisements (this is done several times a year)."
201731029349301158,560530251,"Schedule E, Part I, Line 6",THE COLLEGE RECEIVES ASSISTANCE FROM SEVERAL DIFFERENT GOVERNMENTAL AGENCIES. U.S. DEPARTMENT OF EDUCATION: Federal Perkins Loan Program 84.038 Federal Work Study Program 84.033 Federal Supplemental Educational Opportunity Grant Program 84.007 Federal Direct Student Loans 84.268 Federal Pell Grant Program 84.063 National Science Foundation: Education and Human Resources 47.076 U.S. DEPARTMENT OF TRANSPORTATION: Highway Planning and Construction 20.205 NORTH CAROLINA STATE EDUCATION ASSISTANCE AUTHORITY: North Carolina Need Based Scholarship Program NC National Guard Tuition Grant North Carolina Forgivable Loan North Carolina Golden Leaf Grant
201701089349300705,030179424,"SCHEDULE E, PART I, LINE 3","THE COLLEGE'S APPLICATION FORM CONTAINS A STATEMENT OF THE SCHOOL'S NON-DISCRIMINATORY POLICY AS DOES THE COLLEGE'S RECRUITING LITERATURE, UNIVERSITY CATALOGUE, WEBSITE AND SELECT NEWSPAPER ADVERTISEMENTS."
201701089349300705,030179424,"SCHEDULE E, PART I, LINE 6",THE UNIVERSITY RECEIVES STUDENT LOAN AND GRANT FUNDS FROM THE FEDERAL GOVERNMENT WHICH ARE DISPERSED TO STUDENTS BASED UPON FINANCIAL NEED ACCORDING TO FEDERAL GUIDELINES.
201711009349301451,251120678,"SCHEDULE E, PART I, LINE 3",A STATEMENT CONCERNING THE UNIVERSITY'S NON-DISCRIMINATORY POLICY IS INCLUDED IN ALL ADVERTISING
201741519349300929,110461385,"SCHEDULE E, PART I, LINE 3",CATALOG
201741519349300929,110461385,"SCHEDULE E, PART I, LINE 6","VAUGHN COLLEGE RECEIVES FUNDS FROM VARIOUS FEDERAL AND STATE GOVERNMENTAL AGENCIES UNDER THEIR RESPECTIVE STUDENT FINANCIAL AID ASSISTANCE PROGRAMS. FEDERAL PROGRAMS INCLUDE THE PELL GRANT PROGRAM, SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANT (SEOG) PROGRAM AND FEDERAL WORK STUDY (FWS) PROGRAM."
201711089349301151,042199867,"Schedule E, Part I, Line 3","CURRY COLLEGE IS AN INDEPENDENT NONSECTARIAN INSTITUTION THAT ADMITS STUDENTS WHO HAVE THE NECESSARY PREPARATION AND ACADEMIC BACKGROUND TO MEET THE REQUIREMENTS OF THE COLLEGE. NO STUDENT IS DENIED ADMISSION ON THE GROUNDS OF RACE, RELIGION, COLOR, SEX, AGE, ETHNIC OR NATIONAL ORIGIN OR ANCESTRY, PHSYSICAL OR MENTAL DISABILITY, PREGNANCY, SEXUAL ORIENTATION, GENDER IDENTITY OR EXPRESSION, GENETIC INFORMATION, VETERAN OR MILITARY STATUS, MEMBERSHIP IN THE UNIFORMED SERVICES, OR ANY OTHER PROTECTED STATUS AND PROVIDED THAT HE OR SHE HAS THE NECESSARY PREPARATION AND ACADEMIC BACKGROUND. THIS INFORMATION IS PUBLISHED IN VARIOUS LITERATURE PROMOTING THE COLLEGE AND THE ANNUAL CURRY COLLEGE COURSE CATALOG. THE COLLEGE'S NONDISCRIMINATION POLICY CAN BE FOUND ON ITS WEBSITE AT WWW.CURRY.EDU."
201711089349301151,042199867,"Schedule E, Part I, Line 6a","CERTAIN STUDENTS OF THE COLLEGE RECEIVE FINANCIAL AID FROM THE STATE AND FEDERAL GOVERNMENTS IN THE FORM OF GRANTS AND LOANS UNDER THE FEDERAL PELL GRANT, WILLIAM D. FORD FEDERAL DIRECT LOAN PROGRAM, FEDERAL WORK-STUDY, FEDERAL SUPPLEMENTAL EDUCATION OPPORTUNITY GRANT, FEDERAL PERKINS LOAN PROGRAM, AND TEACHER EDUCATION ASSISTANCE FOR COLLEGE AND HIGHER EDUCATION (TEACH) GRANT."
201730909349300418,362169145,Publication of Racially Nondiscriminatory Policy,"Schedule E, Part I, Line 3 Elmhurst College policy is that of non-discrimination of the public served by the institution and with respect to the college personnel. Advertisements, publications, brochures, applications for admission, etc., contain a statement to the effect that the college complies with the federal non-discrimination regulations, and thereby does not discriminate on the basis of race, gender, religion, color, national origin, age, sexual orientation, or handicap disability."
201730909349300418,362169145,Government Assistance,"Schedule E, Part I, Line 6a The College receives governmental financial aid, grants and assistance from the us department of education, the national science foundation, the Illinois board of higher education, and the city of Elmhurst."
201701039349301025,750983821,"Schedule E, Part I, Line 3",The organization's nondiscriminatory policy is published in the college's catalog and on its website.
201701039349301025,750983821,"Schedule E, Part I, Line 6","The organization receives the following types of student financial aid from the U.S. Department of Education: Federal Direct Student Loans, Federal Pell Grants, and TEACH Grants."
201721079349301457,141338498,"SCHEDULE E, PART I, LINE 3","Siena College admits students of any race, color, national and ethnic origin to all the rights, privileges, programs, and activities generally accorded or made available to students at the school. It does not discriminate on the basis of race, color, national and ethnic origin in administration of its educational policies, admissions policies, scholarship and loan programs, and athletic and other school-administered programs. The college publicizes its racially non-discriminatory policy on its website and in the student handbook, which is distributed to all students."
201721079349301457,141338498,"SCHEDULE E, PART I, LINE 6A",THE COLLEGE RECEIVES GRANTS FROM VARIOUS FEDERAL AND STATE AGENCIES.
201701089349300750,850297355,"Schedule E, Part I, Line 3","IT IS THE NATURE OF THE ARMAND HAMMER UNITED WORLD COLLEGE OF THE AMERICAN WEST TO HAVE AN OPEN DOOR POLICY TO STUDENTS FROM ALL PARTS OF THE WORLD AS DESCRIBED IN THE SCHOOL BROCHURE AND THEREFORE DOES NOT DISCRIMINATE AGAINST APPLICANTS OR STUDENTS ON THE BASIS OF RACE, COLOR, OR NATIONAL OR ETHNIC BACKGROUND."
201711049349300601,560556753,"SCHEDULE E, PART I, LINE 3",THE ORGANIZATION HAS NO ADVERTISING DIRECTLY TO STUDENTS. THE ORGANIZATION DISPLAYS THIS POLICY IN ITS CATALOGUE AND ON REGISTRATION MATERIALS.
201711049349300601,560556753,"SCHEDULE E, PART I, LINE 6","LENOIR-RHYNE UNIVERSITY STUDENTS RECEIVE A VARIETY OF FEDERAL AND STATE GRANTS AND LOANS, INCLUDING BUT NOT LIMITED TO, DIRECT LOANS, PELL GRANTS, AND NORTH CAROLINA NEED-BASED SCHOLARSHIP PROGRAM."
201721089349300217,231352648,"Schedule E, Part I, Line 3",THE UNIVERSITY PROVIDES A STATEMENT IN ALL PUBLICATIONS REGARDING ITS NONDISCRIMINATORY POLICY.
201721089349300217,231352648,"Schedule E, Part I, Line 6a",FEDERAL AND STATE GRANTS
201741329349304819,251698677,"SCHEDULE E, LINE 3",LECOM HAS PUBLICIZED ITS NONDISCRIMINATORY POLICY THROUGH NEWSPAPER MEDIA.
201741329349304819,251698677,"SCHEDULE E, LINE 6","LAKE ERIE COLLEGE OF OSTEOPATHIC MEDICINE RECEIVES FINANCIAL ASSISTANCE FROM THE FLORIDA DEPARTMENT OF EDUCATION WHICH IS UTILIZED TO REDUCE THE TUITION REQUIRED FROM STUDENTS AT THE BRADENTON CAMPUS WHO ARE ALSO FLORIDA RESIDENTS. DURING THE FISCAL YEAR ENDED 6/30/2016, THE COLLEGE RECEIVED 1,791,010 IN SUCH FUNDING."
201701049349301000,383474279,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY",The nondiscrimination policies are published frequently in local newspapers and are stated in publications and other printed materials.
201701049349301000,383474279,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT",Baker College students receive Title IV funds.
201711079349300116,560547511,"SCHEDULE E, PART I, LINE 6",VARIOUS FINANCIAL AID AWARDS ARE RECEIVED FROM FEDERAL AND STATE AGENCIES TO ASSIST THE SCHOOL AND STUDENTS IN EDUCATIONAL OPPORTUNITIES.
201741429349300764,720408929,"SCHEDULE E, LINE 6",THE UNIVERSITY RECEIVES AID FOR THE PAYMENT OF STUDENT TUITION FROM THE U.S. DEPARTMENT OF EDUCATION AND HEALTH AND HUMAN SERVICES.
201701099349300840,221494428,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","DURING THE REGISTRATION PERIOD, THE NONDISCRIMINATORY POLICY IS PUBLISHED THROUGH THE COURSE OFFERING CATALOG (PAGE 2) WHICH IS GIVEN TO EVERY STUDENT. WHEN RECRUITING STUDENTS THROUGH THE MAIL, ALL SOLICITATION MATERIALS ALWAYS CONTAIN THE NONDISCRIMINATORY POLICY."
201741329349304499,741613878,"SCHEDULE E, PART I, LINE 3","THE COLLEGE INCLUDES A STATEMENT OF ITS RACIALLY NONDISCRIMINATORY POLICY AS TO STUDENTS IN ALL ITS BROCHURES AND CATALOGS DEALING WITH ADMISSIONS, PROGRAMS AND SCHOLARSHIPS."
201741329349304499,741613878,"SCHEDULE E, PART I, LINE 6A","GOVERNMENT FINANCIAL AID BAYLOR COLLEGE OF MEDICINE PARTICIPATES IN THE FEDERAL STUDENT LOAN PROGRAMS, PERKINS PRIMARY CARE LOANS AND LOANS FOR DISADVANTAGED STUDENTS. THE U.S. GOVERNMENT PROVIDES THE MONEY THAT THE COLLEGE LOANS TO STUDENTS AT 5% INTEREST. THE PRINCIPAL AND INTEREST COLLECTED FROM THE STUDENTS IS USED TO RELOAN TO OTHER STUDENTS. BAYLOR COLLEGE OF MEDICINE RECEIVES AID AND ASSISTANCE FROM GOVERNMENT AGENCIES, INCLUDING MEDICAL RESEARCH GRANTS FROM NIH, NSF, DOD, USDA, NASA, DOJ, TITLE IV FUNDING, PERKINS AND FEDERAL WORK-STUDY FROM THE DEPARTMENT OF EDUCATION. STATE AGENCIES INCLUDE THE TEXAS COORDINATING BOARD, THE DSHS (DEPT OF STATE HEALTH SERVICES) AND THE DEPARTMENT OF TRANSPORTATION. LOCAL AGENCIES INCLUDE THE HARRIS COUNTY HOSPITAL DISTRICT AND THE CITY OF HOUSTON."
201741359349313769,273739336,"SCHEDULE E, PART I, LINE 3",ALL RECRUITMENT BOOKLETS AND TOOLS PRODUCED STATE THAT THE ALLIANCE SCHOOLS ARE TUITION-FREE AND ARE OPEN TO ANY CALIFORNIA STUDENT.
201741359349313769,273739336,"SCHEDULE E, PART I, LINE 6",ALLIANCE COLLEGE-READY MIDDLE ACADEMY #7 IS A PUBLIC CHARTER SCHOOL AND THEREFORE RECEIVES STATE FUNDS TO PROVIDE FREE EDUCATION TO STUDENTS.
201711089349300786,760690847,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized",Posted on Website
201711089349300786,760690847,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201711089349300786,760690847,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201701089349300025,160743045,"SCHEDULE E, PART I, LINE 3","THE COLLEGE PUBLICIZES THE NONDISCRIMINATORY POLICY DURING OUR REGISTRATION PERIOD ON OUR APPLICATION FOR ADMISSION, IN OUR COLLEGE CATOLOG, IN SEVERAL PLACES ON THE COLLEGE WEBSITE AT WWW.HOUGHTON.EDU AND IN OUR STUDENT GUIDE FOR ENROLLING STUDENTS. COLLEGE MEDIA RECRUITMENT EFFORTS ARE PRIMARILY ELECTRONIC AND AS SUCH, POINT PRESPECTIVE STUDENTS TO THE COLLEGE WEB SITE WHERE THIS POLICY IS NOTED SEVERAL TIMES."
201701089349300025,160743045,"SCHEDULE E, PART I, LINE 6",THE COLLEGE RECEIVES MULTIPLE FEDERAL AWARDS FROM THE DEPARTMENT OF EDUCATION IN THE FORM OF STUDENT FINANCIAL AID. THIS INCLUDES GRANT PROGRAMS AS WELL AS GOVERNMENT LOANS FOR STUDENTS TO TAKE OUT TOWARDS THE COST OF ATTENDENCE.
201741439349300024,540573801,"SCHEDULE E, PART I, LINE 3","PUBLISHED THROUGH NEWSPAPER ADVERTISEMENTS AND UNIVERSITY PUBLICATIONS, CATALOGS, ETC."
201741439349300024,540573801,"SCHEDULE E, PART I, LINE 6","LISTING OF ALL FINANCIAL AID OR ASSISTANCE RECEIVED FROM GROVERNMENTAL AGENCIES, NOT JUST TITLE IV FROM THE DEPARTMENT OF EDUCATION. FEDERAL GRANTS: FWS - $269,515; PELL - $2,779,195; SEOG - $129,264; PERKINS - $50,600; FFELP- $33,458,617 TOTAL FEDERAL GRANTS - $36,687,191 STATE GRANTS: DISTRICT OF COLUMBIA - $83,750; DISTRICT OF COLUMBIA-CAP PROGRAM - $25,500; DISTRICT OF COLUMBIA-MAYOR'S UG SCHOLARS $22,000; VERMONT, SSIG GRANT - $700; VIRGINIA TEACHING SCHOLARSHIP - $20,000; VIRGINIA TAG GRANT - $2,479,474; VIRGINIA GEAR UP- $6,000 TOTAL STATE GRANTS - $2,637,424 TOTAL FEDERAL AND STATE GRANTS = $39,324,615"
201741359349307309,630288878,"SCHEDULE E, PART I, LINE 3",THE POLICY IS AVAILABLE IN THE UNIVERSITY'S CATALOG AND ON THE UNIVERSITY'S WEBSITE.
