object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201531219349300338,941674865,Tuition and fees,611600,9233335,9233335
201521259349301717,350868152,TUITION AND FEES,611710,24021067,24021067
201521259349301717,350868152,DINING HALL & STUDENT CENTER,611710,3210133,3210133
201521259349301717,350868152,RESIDENCE HALLS,611710,3158234,3005324,152910
201521259349301717,350868152,0
201521259349301717,350868152,0
201521219349300137,341018992,TUITION AND FEES,611310,368739726,368739726
201521219349300137,341018992,SALES AND SERVICE AUX,713940,53953879,52197132,1756747
201521219349300137,341018992,SALES AND SERVICE EDU,541800,60321571,60321571
201521219349300137,341018992,MEDICARE/MEDICAID,900099,950786,950786
201521219349300137,341018992,0
201521219349300202,310536715,TUITION & FEES,611310,313777472,313777472
201521219349300202,310536715,GOVERNMENT CONTRACTS,611310,73897226,73897226
201521219349300202,310536715,AUXILIARY ACTIVITY,611310,69256924,68049180,1207744
201521219349300202,310536715,ACADEMIC PROJECTS,611310,19942716,19942716
201521219349300202,310536715,"BOOKSTORE, NET",611310,10909818,10775134,134684
201511279349301881,141338580,TUTION & FEES,611710,102572832,102572832
201511279349301881,141338580,AUXILIARY ENTERPRISE,713990,22373329,22373329
201511279349301881,141338580,ATHLETICS,713990,289229,289229
201511279349301881,141338580,BOOKSTORE,611710,18000,18000
201521219349300802,340714600,TUITION & FEES,22975949,22975949
201501269349300445,221500645,TUITION & FEES,900099,286454000,286454000
201501269349300445,221500645,ROOM AND BOARD,900099,28496000,28496000
201501269349300445,221500645,FEES AND CONTRACTS FROM GOVERMENT AGENCIES,900099,266000,266000
201501269349300445,221500645,MEDICAL RESIDENCY PROGRAM,900004,1334000,1334000
201541219349301424,250964126,TUITION AND FEES,611600,50166603,50166603
201541219349301424,250964126,RESIDENCE HALL REVENUE,611600,6517216,6517216
201541219349301424,250964126,DINING SERVICE REVENUE,611600,5708013,5708013
201541219349301424,250964126,BOOKSTORE REVENUE,611600,737365,737365
201541219349301424,250964126,OTHER AUXILIARY SERVICES,611600,80084,80084
201501189349301200,042104329,Student tuition and fees,611310,116213706,116213706,0,0
201501189349301200,042104329,Sales/services auxiliary services,611310,23140618,23140618,0,0
201501189349301200,042104329,Sales/services educational departments,611310,1196002,1196002,0,0
201501189349301200,042104329,Other program income,611310,2335997,2335997,0,0
201521269349300222,450323401,TUITION & FEES,611600,1262980,1262980
201541249349301114,630288870,Tuition and Fees,611600,10523972
201541249349301114,630288870,Sales and services of auxiliary enterprises,611710,3890090
201541249349301364,061519057,Student Tuition and Fees,611310,19791314,19791314,0,0
201541249349301364,061519057,Collaboratory Program Revenue,611310,1194205,1194205,0,0
201541249349300544,042103544,TUITION & FEES,900099,148037608,148037608
201541249349300544,042103544,ROOM & BOARD,900099,23973265,23973265
201541249349300544,042103544,ED/NON-ED PROG. REV.,900099,23831416,23831416
201541249349300544,042103544,OTHER ED PROG/AUX.ACT.,721000,383568,383568
201540509349300304,330143620,TUITION AND FEES,611600,234894,234894
201531269349300943,020222120,Tuition and Fees,611710,50748768,50748768
201531269349300943,020222120,Auxiliary Enterprises,713940,15909630,15435789,473841
201531269349300943,020222120,Other Student Revenue,611710,260969,260969
201531279349300628,720408929,TUITION,611710,14659321,14659321
201531279349300628,720408929,AUXILIARY ENTERPRISES,611710,4718631,4718631
201531279349300628,720408929,RENTAL & OTHER,611710,1135915,1135915
201531279349300403,060646829,Tuition and fees,611710,49914764,49914764
201531279349300403,060646829,Residence & Dining,721000,4477129,4477129
201531279349300403,060646829,Sales & Services,611710,10548310,10548310
201531279349300403,060646829,Fitness Center Revenue,713940,114816,114816
201531219349301303,050277222,Tuition,611310,124799546,124799546,0,0
201531219349301303,050277222,Room and Board,611310,42245751,42245751,0,0
201531219349301303,050277222,Student Fees,611310,8359762,8359762,0,0
201531219349301303,050277222,Student Club Fees,611310,1036634,1036634,0,0
201531219349301403,390806428,TUITION AND FEES,611310,15669178,15669178
201531219349301403,390806428,AUXILIARY ENTERPRISES,611710,3048313,3048313
201531219349301403,390806428,OTHER SOURCES,611710,295521,295521
201511149349300311,410693968,TUITION FEES,611600,18482692,18482692
201511149349300311,410693968,AUXILIARY ENTERPRISES,611710,3845231,3845231
201511149349300311,410693968,OTHER STUDENT FEES,532000,487214,440704,46510
201501619349300000,264718371,TUITION AND FEES,900099,366087,366087
201501619349300000,264718371,UNIFORMS AND SUPPLIES,900099,4034,4034
201511599349300636,540505977,TUITION AND FEES,611710,99215700,98913406,302294
201511599349300636,540505977,AUXILIARY SERVICES,611710,19454519,18760914,693605
201511599349300636,540505977,OTHER MISCELLANEOUS INCOME,611710,1950105,1950105
201521629349300312,951644037,STUDENT TUITION AND FEES,611710,298110787,298110787
201521629349300312,951644037,ROOM AND BOARD,611710,34424852,34424852
201521629349300312,951644037,SALES AND SERVICES,611710,6430232,3459519,2970713
201521629349300312,951644037,OTHER REVENUE,611710,2295038,2295038
201541549349300424,272818359,STUDENT PROGRAM INCOME,3609361,3609361
201541549349300644,942202421,CLASSROOM MATERIALS,479,479
201541549349300644,942202421,COMMUNITY PROGRAM FEES,70387,70387
201541549349300644,942202421,FACILITIES SHARING,20699,20699
201541549349300644,942202421,FEES AND GRADUATION INCOM,98059,98059
201541549349300644,942202421,TUITIONS (NET OF REFUNDS),1536353,1536353
201541269349300924,310820394,TUITION & FEES,611710,38128926,38128926
201541269349300924,310820394,DORM RENT,611710,2454512,2454512
201541269349300924,310820394,OTHER PROGRAM REVENUE,611710,515088,515088
201541269349300924,310820394,INTEREST- PERKINS LOANS,611710,25012,25012
201541269349301024,741109641,"Tuition,Fees,Auxiliary Services Revenue",611310,150167020,150167020,0,0
201521609349300412,130429660,TUITION AND FEES,611310,17930356,17930356,0
201521609349300412,130429660,AUXILIARY ACTIVITIES,611310,2207354,2207354
201501199349301020,221494428,TUITION AND FEES,611310,50496931,50496931,0,0
201501199349301020,221494428,AUXILIARY SALES AND SERVICES,611710,6342759,6342759,0,0
201501199349301020,221494428,0,0,0,0
201501199349301020,221494428,0,0,0,0
201501199349301020,221494428,0,0,0,0
201511189349300146,361521940,GRADUATE TUITION,900099,16859364,16859364
201511189349300146,361521940,AUXILIARY ENTERPRISES,900099,1604134,1579080,25054
201511189349300146,361521940,UNDERGRAD TUITION - ALLIED HEALTH,900099,1152553,1152553
201511189349300146,361521940,CLINIC OPERATIONS,900099,607637,607637
201511189349300146,361521940,POSTGRADUATE TUITION - LINCOLN CO,900099,554152,554152
201541259349300934,061645496,TUITION AND FEES,900099,18683131,18683131
201541259349300934,061645496,SALES FROM AFFILIATES,611710,1802852,1802852
201541259349300934,061645496,EDUCATIONAL PROGRAM INCOME,611710,73935,73935
201541259349300934,061645496,0
201541259349300934,061645496,0
201531259349301468,250965557,TUITION & FEES,611710,55129166,55129166
201531259349301468,250965557,ROOM & BOARD,611710,8072372,8072372
201531259349301468,250965557,OTHER AUXILIARY,722320,2092911,2028622,64289
201531259349301468,250965557,ORTHODONIC PROGRAM,900099,802045,802045
201531259349301468,250965557,STUDENT ACTIVITIES&OTHER PROGRAMS,611710,493465,493465
201541219349300039,050465628,Tuition,611310,17053737,17053737,0,0
201541219349300039,050465628,Fees,611310,196635,196635,0,0
201541279349300624,596155069,TUITION AND FEES,611310,2235854,2235854
201541279349300624,596155069,AUXILIARY INCOME,721310,293214,293214
201531699349300633,571102885,ROOM CHARGE INCOME,531110,2418900,2418900
201531699349300633,571102885,MEAL PLAN INCOME,900099,424499,424499
201531699349300633,571102885,ARA COMMISSION INCOME,900099,48272,48272
201531699349300633,571102885,INCOME ON DONATED MARKETED PR,531110,42968,42968
201531699349300633,571102885,PARKING DECAL INCOME,900099,10425,10425
201521639349300782,743134282,MEDICAL CLINIC INCOME,160055,160055
201521639349300782,743134282,TUITION AND FEES,33650,33650
201521669349300402,521555346,TUITION AND FEES,611310,161232,161232
201501669349301270,591571122,ADULT EDUCATION,900099,191323,191323
201501669349301270,591571122,HOUSING,900099,242465,242465
201501669349301270,591571122,TUITION & FEES,900099,610687,610687
201531639349300228,362167854,TUITION AND FEES,900099,125803153,125803153
201531639349300228,362167854,NON CREDIT PROGRAMS,900099,1180639,1180639
201531639349300228,362167854,AUXILLARY INCOME,900099,12167747,12167747
201531639349300228,362167854,0
201531639349300228,362167854,0
201501699349300320,135604699,TUITION AND FEES,611600,79955157,79955157
201501699349300320,135604699,AUXILIARY ENTERPRISES,611710,17170651,17120236,50415
201501699349300320,135604699,EARLY CHILDHOOD CENTER,611710,410493,410493
201501699349300320,135604699,THEATER,611600,116227,116227
201501499349300245,720408946,Related Business Revenue,611310,150894846,150894846,0,0
201541279349301094,430653611,RESEARCH - CONTRACTS OTHER,541700,115291067,115291067
201541279349301094,430653611,TUITION AND FEES,611600,529695000,529695000
201541279349301094,430653611,"PATIENT, LAB AND HOSPITAL SUPPORT",621110,992705000,992705000
201541279349301094,430653611,AUXILIARY SALES AND SERVICE,611710,92755000,472895,92282105
201541279349301094,430653611,EDUCATIONAL SALES AND SERVICE,611710,79369661,68486020,2777652,8105990
201501319349300745,320105791,TUITION,900099,1635856,1635856
201501319349302010,112553515,PATIENT SERVICE REVENUE,621111,34659625,34659625
201501319349302570,041081650,TUITION AND FEES,900099,205953000,205953000
201501319349302570,041081650,AUXILIARY,900099,49293917,47945282,1348635
201501319349302570,041081650,CONFERENCE SERVICES,721000,824010,824010
201501319349302570,041081650,NATATORIUM USE,713990,106073,106073
201501319349301040,231352632,TUITION AND FEES,900099,75953741,75953741
201501319349301040,231352632,AUXILIARY ENTERPRISES,532420,2074337,255071,420424,1398842
201501319349301040,231352632,ROOM & BOARD,900099,13969422,13969422
201501319349301100,150532276,TUITION & FEES,611600,26463785,26463785
201501319349301100,150532276,AUXILLIARY ENTERPRISES,611710,380067,380067
201501319349301500,270342896,TUITION,611600,85335,85335
201501329349301100,050258810,TUITION AND FEES,900099,125574280,125574280
201501329349301100,050258810,AUXILIARY ENTERPRISES,721310,37864693,36257860,1606833
201501329349301100,050258810,STUDENT SERVICES REVENUES,900099,2561131,2561131
201501329349301100,050258810,FEES & CONTRACTS FROM GOV'T AGENCIES,900099,775559,775559
201501329349301100,050258810,PUBLIC SERVICE PROGRAMS,900099,259212,259212
201501209349300420,420680344,AUXILIARY,611600,14114653,13431606,683047
201501209349300420,420680344,EDUCATIONAL,611600,1357223,1348995,8228
201501209349300420,420680344,TUITION,611600,40888264,40888264
201521769349300802,111630741,TUITION AND FEES,900099,206853486,206853486
201521769349300802,111630741,SALES&SERVICES-EDUCATIONAL DEPTS,611710,2880141,2880141
201521769349300802,111630741,STUDENT SUPPORT,721310,14341206,14341206
201521769349300907,222014555,SETTLEMENTS,900999,187075,187075
201531679349300728,113358541,ACUPUNCTURE CLINIC,232448,232448
201531679349300728,113358541,SEMINARS,25144,25144
201531679349300728,113358541,TUITION AND FEES,2017964,2017964
201511539349300616,370662594,NET TUITION AND FEES,43289219,43289219
201511539349300616,370662594,AUXILLIARY ENTERPRISES,13800679,13800679
201511539349300616,370662594,OTHER EDUCATION AND GENERAL,1169530,1169530
201511539349300616,370662594,AUXILLIARY ENTERPR 990T INCOM,722320,320450,320450
201511539349300616,370662594,AUXILLIARY ENT-ROOM CREDITS,273869,273869
201501349349306780,570341191,TUITION AND FEES,611310,7520855,7520855
201501349349306780,570341191,AUXILIARY ENTERPRISES,611310,2833935,2833935
201501349349306780,570341191,GOVERNMENT REVENUE,611310,2829550,2829550
201501349349306810,250983069,INSTRUCTION,611600,19821731,19821731
201501349349306810,250983069,ROOM AND BOARD,721310,6128945,6128945
201501349349306810,250983069,ACADEMIC SUPPORT,611710,1969214,1969214
201501349349306810,250983069,STUDENT SERVICES,611710,1845246,1845246
201501349349306810,250983069,INSTITUTIONAL SUPPORT,611710,733372,733372
201501349349302790,010212542,TUITION AND FEES,611710,40260433,40260433
201501349349302790,010212542,RESIDENCE AND DINING,721310,8270187,8270187
201501349349304480,221529785,STUDENT TUITION AND FEES,611710,28808712,28808712
201501349349304480,221529785,STUDENT ROOM AND BOARD,611710,3960268,3960268
201501349349304480,221529785,OTHER PROGRAM REVENUE,611710,35202,35202
201511329349303741,161532850,"Graduate, UG, & Non-Credit Bearing Tuition",611310,57016728,57016728,0,0
201511329349303741,161532850,Enrollment Related Fees,611310,14910702,14910702,0,0
201511329349303741,161532850,Examination Fees,611310,14485859,14485859,0,0
201511329349303741,161532850,Educators Serving Educators Fees,611310,662461,662461,0,0
201511329349303741,161532850,Presidents' Forum Fees,611310,51500,51500,0,0
201511319349302421,042225850,TUITION AND FEES,611310,33088775,33088775
201511319349302421,042225850,"ROOM, BOARD, BOOKS",611310,4127280,4127280
201501349349303485,381358399,TUITION AND FEES,611710,25876247,25876247
201501349349303485,381358399,CONFERENCE CENTER,611710,506707,506707
201501349349303485,381358399,RESIDENCE HALL,611710,702403,702403
201501349349303485,381358399,OTHER PROGRAM SERVICE REVENUE,611710,163178,163178
201501349349303485,381358399,STUDENT FINANCIAL AID,611710,1235596,1235596
201501559349300870,593085435,ENROLLMENT AND TUITIONS,611430,1723180
201501349349307125,231352665,TUITION AND FEES,611310,56170269,56170269
201501349349304270,010378758,TUITION AND FEES,611600,13015973,13015973
201501349349304270,010378758,AUXILARY INCOME,611600,1882448,1882448
201501349349304355,541061178,Tuition and Fees,611310,77642358,77642358,0,0
201501349349304355,541061178,Sales & Services - Auxiliary,611710,4883921,4883921,0,0
201501349349304355,541061178,Miscellaneous Educational Revenue,611710,1035823,1035823,0,0
201501349349304355,541061178,Sales & Services - Educational,611710,29465,29465,0,0
201501349349302640,042103637,STUDENT TUITION AND FEES,900099,102634596,102634596
201501349349302640,042103637,STUDENT ROOM AND BOARD,900099,29131386,29131386
201501349349302705,381550064,TUITION,611600,43062501,43062501
201501349349302705,381550064,COURSE/LAB FEES,611600,1224909,1224909
201501349349302705,381550064,REGISTRATION FEES,611600,294100,294100
201501349349302705,381550064,APPLICATION FEES,611600,41710,41710
201501349349302705,381550064,MATERIAL FEES,611600,9409,9409
201501349349303670,421315493,AUXILLARY ENTERPRISES,611710,2594744,2594744
201501349349303670,421315493,ROOM AND BOARD,721310,6861114,6861114
201501349349303670,421315493,TUITION AND FEES,611600,21614146,21614146
201511329349302536,741109620,TUITION AND FEES,900099,239681075,239681075
201511329349302536,741109620,AUXILIARY OPERATIONS,900099,46932252,46932252
201511329349302536,741109620,DEPARTMENT SALES,541900,22514207,22319603,194604
201511329349302536,741109620,RESEARCH CONTRACTS,900099,10044421,10044421
